Id,Key
3,905
4,948
10,907
12,949
14,908
15,910
17,950
18,951
20,914
21,916
22,952
23,882
24,953
25,917
26,918
27,954
29,955
30,956
31,32
32,923
33,37
34,922
35,957
36,768
37,958
38,959
39,51
40,42
42,928
43,960
45,929
46,961
48,47
51,962
52,52
53,946
54,742
55,932
56,54
57,947
58,933
59,59
60,934
61,963
62,904
64,60
65,66
67,935
68,70
69,964
71,965
74,72
77,75
78,74
82,966
83,967
84,968
85,80
86,969
87,82
88,970
89,940
91,971
92,942
93,944
94,972
95,973
