Id,Key
5,250
6,281
11,174
12,146
13,280
14,12
18,16
19,282
20,283
21,227
22,273
23,21
24,284
25,285
26,286
27,287
28,199
29,29
31,30
32,32
33,288
34,33
35,34
36,35
37,289
38,37
39,187
40,39
41,290
42,268
43,42
44,269
45,44
46,45
48,47
50,261
51,50
52,51
53,52
54,54
55,55
56,58
57,291
58,59
60,206
62,60
64,292
65,66
67,167
68,70
69,293
70,168
71,72
72,74
74,75
78,294
83,79
84,80
85,270
86,82
87,83
88,170
89,240
91,171
92,87
93,193
