Id,Key
3,196
10,174
12,225
16,146
18,12
19,16
20,226
21,227
22,211
23,21
24,228
25,229
27,213
28,230
29,231
30,199
31,29
33,30
34,32
35,232
36,33
37,34
38,35
39,37
40,187
41,233
42,218
43,39
44,223
45,42
46,44
47,224
48,45
50,47
52,50
54,219
55,51
56,52
58,54
59,55
60,58
61,206
62,59
63,234
65,235
66,60
67,66
68,167
69,70
70,236
71,168
72,72
73,74
74,75
75,237
79,79
80,80
81,222
82,82
83,83
84,170
86,171
87,87
88,193
