Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,37.0,189.0,208.0,690.0,0.118719335589136,37.0
1,38.0,192.0,211.0,695.0,0.1011433969890238,
2,37.0,191.0,212.0,696.0,0.1181761496701596,
3,35.0,192.0,214.0,692.0,0.1609299507983609,
4,37.0,195.0,213.0,699.0,0.1302364702726739,
5,37.0,192.0,215.0,695.0,0.1716123252597018,
6,37.0,190.0,215.0,687.0,0.1295036244389442,
7,37.0,193.0,215.0,698.0,0.1324546816988837,
8,39.0,195.0,219.0,695.0,0.1409600168778463,
9,37.0,194.0,217.0,696.0,0.1677810886317963,
10,37.0,194.0,214.0,699.0,0.1480390822507956,
11,37.0,191.0,212.0,700.0,0.0812849940830993,
12,37.0,190.0,216.0,694.0,0.0758497503443581,
13,37.0,193.0,217.0,698.0,0.1202419014183367,
14,37.0,193.0,219.0,698.0,0.1763597059781133,
15,36.0,191.0,215.0,692.0,0.1399612774442884,
16,38.0,191.0,218.0,696.0,0.1860143080670963,
17,38.0,194.0,216.0,691.0,0.0698283745579162,
18,38.0,195.0,218.0,691.0,0.0616475359676613,
19,37.0,192.0,217.0,695.0,0.147987976834246,
20,36.0,193.0,221.0,699.0,0.1462657354762257,
21,38.0,194.0,224.0,699.0,0.1525842095595163,
22,37.0,195.0,225.0,692.0,0.1609299507983609,
23,38.0,195.0,227.0,698.0,0.1975260872914827,
24,37.0,196.0,223.0,695.0,0.1628962557965509,
25,39.0,199.0,224.0,696.0,0.1162924616969247,
26,40.0,202.0,220.0,698.0,0.1583820327032677,
27,37.0,199.0,218.0,694.0,0.2009842619930781,
28,37.0,203.0,216.0,697.0,0.1609869720662793,
29,35.0,199.0,212.0,698.0,0.1763597059781133,
30,36.0,199.0,213.0,695.0,0.1011433969890238,
31,36.0,198.0,210.0,691.0,0.0994990668618171,
32,36.0,199.0,212.0,688.0,0.1326254095063793,
33,37.0,196.0,215.0,690.0,0.1495175461106056,
34,37.0,193.0,216.0,695.0,0.1722763100814575,
35,37.0,193.0,220.0,698.0,0.0960990606254144,
36,37.0,195.0,219.0,698.0,0.1119890286477671,
37,36.0,194.0,220.0,698.0,0.1319872496702569,
38,37.0,191.0,217.0,696.0,0.1090230480990038,
39,35.0,193.0,217.0,692.0,0.0621561127399369,
40,35.0,192.0,216.0,700.0,0.1337821480747734,
41,35.0,193.0,212.0,700.0,0.0812849940830993,
42,34.0,190.0,209.0,694.0,0.1157312232263687,
43,32.0,188.0,209.0,694.0,0.1432579924686416,
44,32.0,187.0,205.0,698.0,0.0883041135907804,
45,35.0,186.0,205.0,694.0,0.1840486346227314,
46,36.0,182.0,208.0,690.0,0.0951839520319321,
47,37.0,183.0,209.0,699.0,0.1309794705794067,
48,35.0,181.0,205.0,696.0,0.1698741797769048,
49,37.0,185.0,204.0,692.0,0.0803313745909416,
50,34.0,183.0,203.0,693.0,0.1101048629979461,
51,33.0,184.0,201.0,698.0,0.099892690903962,
52,33.0,188.0,198.0,699.0,0.0785229811505732,
53,32.0,190.0,202.0,697.0,0.1415912063497315,
54,33.0,188.0,201.0,693.0,0.1634204759751331,
55,32.0,191.0,202.0,699.0,0.1486659428692748,
56,33.0,192.0,204.0,692.0,0.1407074488283202,
57,33.0,193.0,202.0,690.0,0.1302652664799659,
58,34.0,191.0,204.0,695.0,0.1333683954434609,
59,34.0,192.0,204.0,695.0,0.1379337902331299,
60,34.0,189.0,204.0,699.0,0.1328434885010719,
61,34.0,187.0,206.0,694.0,0.0827386423716888,
