Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,17.0,687.0,91.0,697.0,0.051399922356391,17.0
1,18.0,685.0,94.0,701.0,0.1218471932524045,
2,18.0,685.0,97.0,698.0,0.1949146124794876,
3,18.0,688.0,94.0,697.0,0.120918972749735,
4,18.0,688.0,94.0,698.0,0.1949146124794867,
5,18.0,684.0,94.0,696.0,0.0409126528788466,
6,18.0,686.0,91.0,689.0,0.1557302839404841,
7,18.0,685.0,92.0,697.0,0.185669948524963,
8,17.0,689.0,90.0,692.0,0.1274306661366631,
9,18.0,686.0,93.0,692.0,0.1509555582070078,
10,19.0,685.0,97.0,699.0,0.1265329666100055,
11,19.0,683.0,100.0,696.0,0.1745285927344806,
12,18.0,682.0,104.0,689.0,0.1285332581881149,
13,18.0,682.0,107.0,699.0,0.119784491967587,
14,18.0,685.0,107.0,698.0,0.1433410713615315,
15,18.0,684.0,106.0,692.0,0.0824825330567033,
16,18.0,680.0,106.0,699.0,0.1547006525293117,
17,18.0,678.0,102.0,697.0,0.1600721933574751,
18,18.0,676.0,101.0,690.0,0.0954091570504961,
19,18.0,678.0,102.0,692.0,0.1128504434638239,
20,18.0,679.0,102.0,693.0,0.1493837398530534,
21,19.0,682.0,106.0,698.0,0.1975260872914827,
22,18.0,684.0,106.0,698.0,0.1027500664413324,
23,19.0,687.0,109.0,693.0,0.1227683215352797,
24,19.0,687.0,106.0,695.0,0.1910929906747429,
25,19.0,688.0,108.0,698.0,0.1018157913818503,
26,20.0,688.0,109.0,695.0,0.1236515319682504,
27,19.0,691.0,107.0,699.0,0.1001041855616338,
28,19.0,693.0,106.0,689.0,0.1209608328466547,
29,19.0,692.0,107.0,692.0,0.1037285308006572,
30,20.0,695.0,108.0,696.0,0.1778743840407116,
31,20.0,693.0,106.0,694.0,0.1432579924686416,
32,19.0,692.0,102.0,698.0,0.1119890286477671,
33,20.0,689.0,106.0,691.0,0.1870080799356317,
34,20.0,687.0,107.0,699.0,0.1298125455613563,
35,20.0,683.0,107.0,696.0,0.2035119967135409,
36,20.0,679.0,106.0,697.0,0.1256070741613142,
37,20.0,682.0,107.0,697.0,0.1225048179868439,
38,20.0,680.0,107.0,686.0,0.1298388797870103,
39,20.0,678.0,111.0,698.0,0.156889738391629,
40,19.0,680.0,107.0,692.0,0.1407074488283202,
41,19.0,683.0,107.0,693.0,0.0755188616304911,
42,20.0,681.0,105.0,694.0,0.1634164698082791,
43,19.0,679.0,107.0,690.0,0.1084645549929107,
44,19.0,677.0,107.0,694.0,0.1612285145495153,
45,19.0,678.0,105.0,695.0,0.174556638190305,
46,20.0,679.0,108.0,697.0,0.1241266692658964,
47,20.0,680.0,105.0,695.0,0.1054923886351088,
48,20.0,682.0,104.0,694.0,0.1634164698082791,
49,20.0,685.0,104.0,692.0,0.1185517994136417,
50,19.0,684.0,106.0,696.0,0.1698741797769048,
51,19.0,680.0,105.0,691.0,0.1527154268057104,
52,19.0,683.0,101.0,698.0,0.1553981823655208,
53,18.0,681.0,102.0,695.0,0.1011433969890233,
54,19.0,678.0,105.0,696.0,0.2001070373403803,
55,17.0,676.0,108.0,689.0,0.1338281149487742,
56,18.0,673.0,109.0,696.0,0.1587116652481242,
57,17.0,676.0,107.0,698.0,0.1307606033403303,
58,18.0,677.0,108.0,695.0,0.1299255383417883,
59,17.0,676.0,105.0,696.0,0.1162924616969247,
60,17.0,678.0,104.0,698.0,0.1583820327032677,
61,17.0,679.0,103.0,694.0,0.0928205459089462,
