Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,33.0,830.0,176.0,698.0,0.197526087291483,33.0
1,32.0,831.0,176.0,692.0,0.0846990167152814,
2,32.0,832.0,177.0,697.0,0.1092602107690518,
3,31.0,830.0,178.0,695.0,0.1387324143534607,
4,34.0,830.0,181.0,690.0,0.1428469053656339,
5,35.0,833.0,184.0,690.0,0.1452311637268813,
6,34.0,835.0,181.0,695.0,0.0892706380170936,
7,33.0,835.0,181.0,689.0,0.138081873603767,
8,35.0,836.0,177.0,693.0,0.0938856880255102,
9,35.0,836.0,177.0,689.0,0.1596090876583824,
10,33.0,839.0,177.0,698.0,0.1492458699280495,
11,35.0,836.0,181.0,694.0,0.1084715984660667,
12,32.0,833.0,177.0,699.0,0.1277900519985581,
13,31.0,835.0,174.0,697.0,0.1150942980794167,
14,30.0,834.0,175.0,698.0,0.1553981823655208,
15,31.0,832.0,176.0,700.0,0.1337821480747734,
16,31.0,829.0,173.0,698.0,0.0858250678056884,
17,32.0,827.0,175.0,689.0,0.1209608328466547,
18,32.0,826.0,175.0,701.0,0.1134048180706389,
19,31.0,824.0,177.0,697.0,0.133274403918899,
20,30.0,821.0,178.0,698.0,0.1176233088460424,
21,32.0,824.0,178.0,698.0,0.1433410713615315,
22,30.0,821.0,174.0,699.0,0.102528450825948,
23,29.0,822.0,173.0,698.0,0.1202419014183367,
24,29.0,819.0,170.0,699.0,0.105572911717412,
25,30.0,815.0,172.0,697.0,0.0513999223563899,
26,32.0,817.0,172.0,698.0,0.0875508821558597,
27,30.0,815.0,175.0,693.0,0.1220050736177342,
28,31.0,818.0,177.0,691.0,0.0727839770922474,
29,29.0,816.0,176.0,691.0,0.0533984864540041,
30,31.0,815.0,180.0,690.0,0.1375414773655704,
31,30.0,816.0,177.0,698.0,0.1176233088460424,
32,29.0,819.0,178.0,689.0,0.1104772673566926,
33,30.0,823.0,175.0,687.0,0.1251093415091301,
34,28.0,823.0,171.0,691.0,0.1204238799385043,
35,28.0,822.0,169.0,697.0,0.1518847793825564,
36,28.0,825.0,170.0,700.0,0.1705447543082577,
37,27.0,825.0,172.0,694.0,0.1384170066716948,
38,28.0,821.0,173.0,698.0,0.0854748504657069,
39,28.0,823.0,177.0,699.0,0.0974033751905349,
40,27.0,824.0,177.0,693.0,0.0546206196860739,
41,28.0,827.0,177.0,692.0,0.0621561127399369,
42,27.0,830.0,175.0,697.0,0.1150942980794167,
43,28.0,831.0,179.0,698.0,0.1433410713615315,
44,29.0,829.0,178.0,688.0,0.1182720006355745,
45,30.0,827.0,176.0,697.0,0.0704858585118498,
46,32.0,825.0,177.0,695.0,0.1904007236661902,
47,32.0,827.0,177.0,697.0,0.1363371196129028,
48,31.0,825.0,178.0,695.0,0.1402228374469966,
49,31.0,825.0,174.0,697.0,0.1139310681960323,
50,31.0,829.0,175.0,698.0,0.1283753226006669,
51,31.0,826.0,177.0,695.0,0.1534108499388486,
52,31.0,826.0,174.0,697.0,0.120918972749735,
53,29.0,824.0,172.0,692.0,0.0621561127399369,
54,30.0,827.0,174.0,698.0,0.1821645933818803,
55,28.0,829.0,172.0,695.0,0.1521800620930097,
56,29.0,832.0,173.0,700.0,0.1393375880446595,
57,27.0,833.0,173.0,690.0,0.1512389534795487,
58,29.0,831.0,175.0,697.0,0.1588373959327587,
59,28.0,834.0,173.0,698.0,0.1975260872914827,
60,27.0,834.0,169.0,699.0,0.1279611154824579,
61,27.0,835.0,166.0,692.0,0.1123375780409826,
