Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,46.0,1184.0,259.0,1238.0,0.807084360028524,46.0
1,48.0,1185.0,263.0,1149.0,0.764188814546506,
2,48.0,1186.0,260.0,1221.0,0.8042559572988224,
3,46.0,1184.0,261.0,1241.0,0.8130816529290019,
4,48.0,1184.0,259.0,1269.0,0.8308871023249995,
5,50.0,1184.0,259.0,1331.0,0.8608383956745488,
6,48.0,1182.0,257.0,1316.0,0.8529899855386995,
7,49.0,1182.0,259.0,1205.0,0.7875547920316746,
8,50.0,1180.0,260.0,1151.0,0.7688836979220609,
9,46.0,1183.0,259.0,1175.0,0.7814639698157293,
10,47.0,1182.0,259.0,1141.0,0.7618050862002453,
11,48.0,1182.0,262.0,1225.0,0.8046170455077276,
12,50.0,1183.0,262.0,1227.0,0.8140253074838778,
13,51.0,1180.0,265.0,1291.0,0.8349559830294485,
14,49.0,1181.0,262.0,1228.0,0.8101542549259753,
15,48.0,1182.0,260.0,1205.0,0.7918407678099104,
16,48.0,1179.0,261.0,1187.0,0.7855759396384022,
17,48.0,1180.0,259.0,1079.0,0.7150575492170089,
18,48.0,1179.0,259.0,998.0,0.659026450807763,
19,45.0,1181.0,258.0,1085.0,0.72146005973976,
20,45.0,1179.0,259.0,1070.0,0.7153597852033449,
21,48.0,1181.0,258.0,1044.0,0.6993802884996076,
22,46.0,1184.0,259.0,1022.0,0.6787928749354404,
23,49.0,1188.0,262.0,1030.0,0.6902841232786153,
24,46.0,1187.0,259.0,1056.0,0.7101221859555299,
25,48.0,1186.0,263.0,1041.0,0.6939667756997027,
26,50.0,1187.0,265.0,1100.0,0.7368258438435635,
27,49.0,1188.0,267.0,1045.0,0.6869458356901862,
28,49.0,1187.0,266.0,1069.0,0.7097380375585652,
29,47.0,1190.0,265.0,1058.0,0.6970609905016617,
30,48.0,1189.0,266.0,1066.0,0.7024645246531127,
31,47.0,1187.0,266.0,1029.0,0.6852933367799657,
32,46.0,1185.0,269.0,980.0,0.6309577908789624,
33,48.0,1185.0,269.0,990.0,0.6486395380077341,
34,47.0,1185.0,267.0,1052.0,0.6986496095244712,
35,47.0,1185.0,268.0,1097.0,0.7266237872605845,
36,45.0,1183.0,265.0,1168.0,0.7699096896368561,
37,43.0,1180.0,263.0,1223.0,0.7982867369065301,
38,43.0,1180.0,261.0,1336.0,0.8569348682865499,
39,44.0,1177.0,260.0,1297.0,0.8403627326627753,
40,41.0,1177.0,258.0,1163.0,0.7697653940054464,
41,45.0,1179.0,259.0,1228.0,0.8048277481221509,
42,45.0,1175.0,258.0,1154.0,0.7714254375482931,
43,42.0,1176.0,257.0,1064.0,0.7051665284658005,
44,40.0,1175.0,255.0,1091.0,0.7204021778511904,
45,44.0,1172.0,256.0,1112.0,0.7429921425424065,
46,46.0,1174.0,254.0,1084.0,0.7211783094752421,
47,47.0,1173.0,253.0,1017.0,0.6874600462462557,
48,45.0,1176.0,253.0,992.0,0.6515614043451027,
49,46.0,1173.0,253.0,1048.0,0.6982717928583647,
50,44.0,1175.0,254.0,1062.0,0.7111005691584601,
51,44.0,1174.0,252.0,893.0,0.5489144570003119,
52,44.0,1172.0,253.0,902.0,0.5611877475907727,
53,44.0,1171.0,253.0,722.0,0.1713537403865736,
54,43.0,1171.0,253.0,842.0,0.4666822833483001,
55,40.0,1173.0,254.0,930.0,0.5970926122585928,
56,41.0,1173.0,256.0,989.0,0.6496328439019969,
57,44.0,1172.0,257.0,914.0,0.5799916067770574,
58,43.0,1171.0,257.0,776.0,0.3415059137961942,
59,42.0,1170.0,254.0,783.0,0.3867534272958482,
60,41.0,1173.0,255.0,839.0,0.4759884513928533,
61,41.0,1175.0,254.0,931.0,0.5967824773750392,
