Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,55.0,269.0,308.0,694.0,0.0907154307707769,55.0
1,55.0,269.0,306.0,698.0,0.142658574659655,
2,56.0,265.0,303.0,698.0,0.1949146124794867,
3,53.0,264.0,300.0,700.0,0.0334040040209605,
4,56.0,264.0,301.0,690.0,0.1149099358740937,
5,55.0,266.0,304.0,697.0,0.0888719481316036,
6,55.0,268.0,306.0,697.0,0.136901540650132,
7,56.0,272.0,305.0,698.0,0.1382717319076745,
8,56.0,272.0,305.0,700.0,0.1177723301905521,
9,53.0,272.0,304.0,696.0,0.1090230480990048,
10,52.0,276.0,303.0,695.0,0.1022485025503916,
11,52.0,275.0,300.0,692.0,0.1153513761476514,
12,52.0,273.0,298.0,697.0,0.1791910489325879,
13,54.0,275.0,295.0,699.0,0.1148347656288476,
14,53.0,272.0,298.0,697.0,0.1415912063497315,
15,54.0,275.0,298.0,697.0,0.120918972749735,
16,55.0,276.0,298.0,690.0,0.109301240153399,
17,55.0,278.0,297.0,692.0,0.0803313745909416,
18,55.0,275.0,298.0,698.0,0.0875508821558597,
19,54.0,276.0,313.0,1389.0,0.8977220915213313,
20,54.0,277.0,315.0,1396.0,0.8917886958839114,
21,62.0,279.0,331.0,697.0,0.0513999223563909,
22,60.0,276.0,333.0,695.0,0.1299255383417883,
23,61.0,279.0,335.0,690.0,0.0554033725088364,
24,61.0,283.0,331.0,695.0,0.1521800620930094,
25,60.0,282.0,330.0,698.0,0.1309887185481057,
26,57.0,280.0,317.0,1378.0,0.8817466991566025,
27,56.0,281.0,319.0,1385.0,0.8851162576417247,
28,56.0,281.0,322.0,1385.0,0.8910980247420748,
29,58.0,284.0,338.0,691.0,0.1211668541631471,
30,60.0,285.0,338.0,695.0,0.2006130291849024,
31,58.0,285.0,339.0,697.0,0.125645467357372,
32,58.0,284.0,337.0,687.0,0.1295036244389442,
33,59.0,282.0,341.0,695.0,0.1291221996258177,
