Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,30.0,347.0,173.0,1260.0,0.823551954879126,30.0
1,30.0,347.0,176.0,1124.0,0.7460508261103659,
2,30.0,349.0,177.0,1029.0,0.6826465634334821,
3,28.0,349.0,177.0,1144.0,0.7597848207072229,
4,30.0,351.0,179.0,1213.0,0.7989509153431293,
5,31.0,349.0,180.0,1189.0,0.7849657203201851,
6,31.0,348.0,178.0,1273.0,0.824388223325863,
7,30.0,349.0,178.0,1309.0,0.8412316906306133,
8,31.0,348.0,176.0,1319.0,0.8463188830672188,
9,30.0,348.0,179.0,1329.0,0.8561923618697606,
10,30.0,349.0,179.0,1368.0,0.8741503193263352,
11,30.0,346.0,180.0,1338.0,0.8550204419556029,
12,29.0,343.0,178.0,1359.0,0.8687614959177767,
13,29.0,343.0,177.0,1287.0,0.8338113756567146,
14,28.0,342.0,179.0,1239.0,0.809253506348019,
15,29.0,339.0,179.0,1321.0,0.8520444138020004,
16,28.0,340.0,177.0,1359.0,0.8720497768585007,
17,30.0,338.0,178.0,1259.0,0.819834720107496,
18,29.0,337.0,180.0,1343.0,0.8646860188663361,
19,29.0,336.0,179.0,1294.0,0.8416509848427829,
20,29.0,336.0,181.0,1349.0,0.8688436392716111,
21,31.0,335.0,182.0,1393.0,0.8887321164526751,
22,31.0,334.0,183.0,1395.0,0.8922601742597438,
23,31.0,335.0,184.0,1330.0,0.8575973398920597,
24,31.0,335.0,185.0,1337.0,0.8566158719972581,
25,32.0,333.0,186.0,1250.0,0.8232083993870661,
26,33.0,331.0,186.0,1346.0,0.8698566239720109,
27,31.0,329.0,187.0,1364.0,0.8731369961940731,
28,33.0,327.0,187.0,1331.0,0.8574324486641863,
29,30.0,326.0,184.0,1308.0,0.841952006684406,
30,30.0,327.0,183.0,1135.0,0.7544174688066174,
31,31.0,324.0,182.0,1088.0,0.7292964109532792,
32,30.0,326.0,184.0,1161.0,0.7708247327606002,
33,31.0,323.0,182.0,1144.0,0.7566254035695399,
34,31.0,327.0,185.0,1179.0,0.778580051440726,
35,30.0,324.0,186.0,1249.0,0.8169669794779687,
36,30.0,326.0,185.0,1306.0,0.8399004454752905,
37,29.0,326.0,185.0,1318.0,0.8520768623855918,
38,29.0,327.0,185.0,1351.0,0.8736020397351903,
39,27.0,327.0,184.0,1356.0,0.870472936650486,
40,26.0,324.0,184.0,1337.0,0.8592965603459316,
41,30.0,327.0,185.0,1323.0,0.8525722087114775,
42,30.0,326.0,185.0,1321.0,0.8533161226411627,
43,27.0,324.0,183.0,1263.0,0.8266840243693127,
44,27.0,326.0,184.0,1358.0,0.8716107020553693,
45,31.0,326.0,186.0,1331.0,0.8520410136465105,
46,31.0,324.0,185.0,1374.0,0.8830153358768688,
47,35.0,329.0,199.0,697.0,0.1370639277467027,
