Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,4.0,1176.0,13.0,693.0,0.199020498831705,4.0
1,3.0,1178.0,12.0,655.0,0.4003183658900475,
2,3.0,1176.0,14.0,699.0,0.1148347656288476,
3,6.0,1172.0,18.0,695.0,0.1250941306722977,
4,6.0,1175.0,19.0,699.0,0.0996063568890994,
5,5.0,1175.0,19.0,698.0,0.1124780083373863,
6,7.0,1179.0,22.0,699.0,0.1569856066574712,
7,7.0,1182.0,22.0,694.0,0.1474943597868941,
8,6.0,1180.0,23.0,699.0,0.1298125455613563,
9,7.0,1177.0,24.0,697.0,0.1596134889020304,
10,7.0,1177.0,28.0,698.0,0.1975260872914827,
11,7.0,1179.0,30.0,689.0,0.1560026453042524,
12,7.0,1180.0,27.0,697.0,0.1450420062782885,
13,7.0,1181.0,24.0,689.0,0.1191942738701425,
14,6.0,1185.0,26.0,699.0,0.131734906840033,
15,7.0,1188.0,26.0,694.0,0.07568258885343,
16,6.0,1190.0,25.0,688.0,0.1214464847480583,
17,6.0,1187.0,23.0,696.0,0.184155270270727,
18,7.0,1185.0,25.0,695.0,0.1236515319682504,
19,7.0,1187.0,25.0,691.0,0.0601247916249353,
20,6.0,1188.0,22.0,691.0,0.0938512411905109,
21,7.0,1185.0,22.0,696.0,0.1372990561776377,
22,6.0,1183.0,25.0,696.0,0.1279415132153959,
23,8.0,1183.0,27.0,699.0,0.105572911717412,
24,5.0,1184.0,26.0,699.0,0.1479073232384774,
25,5.0,1183.0,25.0,697.0,0.1848541112556628,
26,5.0,1184.0,22.0,696.0,0.1501008557880654,
27,5.0,1183.0,21.0,693.0,0.1493837398530527,
28,6.0,1183.0,23.0,696.0,0.1694414540697925,
29,5.0,1183.0,21.0,691.0,0.1083474025420604,
30,5.0,1185.0,20.0,689.0,0.139032290533601,
31,5.0,1185.0,23.0,693.0,0.1564310794914355,
32,5.0,1186.0,25.0,695.0,0.1011433969890238,
33,5.0,1185.0,25.0,696.0,0.1419062071694181,
34,5.0,1186.0,24.0,691.0,0.1183824536968882,
35,5.0,1187.0,26.0,699.0,0.1645336710662464,
36,5.0,1186.0,26.0,702.0,0.1216149734959645,
37,5.0,1183.0,24.0,697.0,0.1308199299586434,
38,5.0,1180.0,25.0,699.0,0.1313241336296527,
39,6.0,1178.0,28.0,690.0,0.1408844682108546,
40,5.0,1181.0,25.0,689.0,0.1302013894290974,
41,5.0,1182.0,23.0,694.0,0.0723491441272358,
42,6.0,1184.0,21.0,698.0,0.0876324194665822,
43,6.0,1183.0,17.0,698.0,0.1622138582861779,
44,6.0,1180.0,21.0,689.0,0.0881933614550216,
45,6.0,1183.0,20.0,694.0,0.1030172157472972,
46,6.0,1183.0,17.0,695.0,0.1628962557965509,
47,3.0,1186.0,14.0,701.0,0.117062203731256,
48,5.0,1185.0,15.0,694.0,0.0907154307707762,
49,4.0,1181.0,13.0,694.0,0.1935195918531387,
50,4.0,1181.0,12.0,677.0,0.3169299541943131,
51,4.0,1183.0,10.0,622.0,0.5407248732366934,
52,4.0,1184.0,12.0,663.0,0.4011683083535003,
53,5.0,1186.0,14.0,687.0,0.143843408321934,
54,5.0,1186.0,18.0,689.0,0.1492630001664657,
55,4.0,1185.0,19.0,700.0,0.1476850224699257,
56,4.0,1186.0,19.0,696.0,0.1501008557880654,
57,3.0,1185.0,22.0,690.0,0.154875147510608,
58,4.0,1188.0,21.0,698.0,0.0799368105060969,
59,4.0,1186.0,19.0,691.0,0.0911910425612838,
60,4.0,1187.0,23.0,688.0,0.0968373238120748,
61,5.0,1185.0,26.0,696.0,0.1176631940480866,
