Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,31.0,695.0,168.0,690.0,0.108604458986013,31.0
1,31.0,695.0,172.0,696.0,0.0611617031137074,
2,31.0,692.0,176.0,688.0,0.0927977019869375,
3,29.0,690.0,177.0,698.0,0.1382717319076745,
4,33.0,687.0,181.0,698.0,0.1783578358129583,
5,32.0,688.0,180.0,696.0,0.1459822549593039,
6,32.0,685.0,177.0,697.0,0.185669948524963,
7,31.0,686.0,176.0,699.0,0.0731931597548607,
8,32.0,684.0,175.0,692.0,0.1037285308006572,
9,31.0,687.0,175.0,690.0,0.1495175461106056,
10,32.0,683.0,176.0,698.0,0.0881505363763054,
11,33.0,680.0,178.0,698.0,0.0913569726557069,
12,31.0,683.0,175.0,700.0,0.1658401537924321,
13,30.0,685.0,172.0,698.0,0.1442000688728816,
14,29.0,685.0,175.0,698.0,0.1119890286477671,
15,32.0,685.0,179.0,697.0,0.1050360191437268,
16,33.0,683.0,183.0,702.0,0.0733217661834094,
17,33.0,681.0,184.0,696.0,0.1808028298560155,
18,34.0,678.0,187.0,698.0,0.1763597059781133,
19,32.0,678.0,183.0,689.0,0.1302013894290974,
20,32.0,678.0,183.0,696.0,0.1860143080670975,
21,34.0,676.0,182.0,696.0,0.1069872937195002,
22,33.0,674.0,184.0,698.0,0.1975260872914827,
23,32.0,674.0,182.0,694.0,0.0959895911687488,
24,32.0,676.0,183.0,698.0,0.1975260872914827,
25,33.0,676.0,182.0,699.0,0.1265329666100055,
26,34.0,679.0,184.0,691.0,0.1193123052871936,
27,32.0,675.0,180.0,695.0,0.1030528556379807,
28,32.0,679.0,181.0,693.0,0.1114959413795478,
29,31.0,682.0,184.0,696.0,0.040912652878852,
30,32.0,683.0,187.0,697.0,0.1584758994874053,
31,32.0,683.0,190.0,690.0,0.0982102993361694,
32,31.0,685.0,192.0,692.0,0.1401508040051352,
33,32.0,686.0,189.0,698.0,0.1763597059781133,
34,32.0,689.0,190.0,698.0,0.1133866463865945,
35,32.0,691.0,190.0,700.0,0.1169706154046235,
36,32.0,690.0,189.0,701.0,0.0813922649311724,
37,31.0,694.0,188.0,695.0,0.1475857740093764,
38,32.0,694.0,188.0,696.0,0.1069872937195002,
39,31.0,693.0,187.0,698.0,0.1975260872914827,
40,30.0,693.0,184.0,692.0,0.0813924696121623,
41,31.0,693.0,180.0,697.0,0.1849140974345011,
42,31.0,690.0,182.0,702.0,0.0733217661834094,
43,29.0,689.0,180.0,697.0,0.1150942980794167,
44,28.0,686.0,178.0,694.0,0.1316936823303242,
45,32.0,689.0,178.0,695.0,0.1716123252597018,
46,33.0,688.0,180.0,700.0,0.1024582498898306,
47,33.0,690.0,182.0,698.0,0.125548687401941,
48,32.0,688.0,181.0,698.0,0.1457693936525299,
49,33.0,687.0,179.0,698.0,0.1686866673189547,
50,32.0,684.0,179.0,694.0,0.1634164698082791,
51,32.0,684.0,178.0,694.0,0.1784760963441729,
52,32.0,682.0,181.0,695.0,0.0892706380170936,
53,31.0,685.0,178.0,697.0,0.125645467357372,
54,32.0,685.0,179.0,688.0,0.1078480508629137,
55,30.0,687.0,182.0,700.0,0.0478627043569959,
56,31.0,687.0,183.0,699.0,0.1525842095595163,
57,30.0,685.0,181.0,698.0,0.1362335638953323,
58,31.0,688.0,183.0,690.0,0.1086044589860133,
59,31.0,690.0,187.0,695.0,0.1299255383417883,
60,31.0,687.0,189.0,699.0,0.078862075485256,
61,30.0,688.0,189.0,692.0,0.0621561127399369,
