Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,56.0,1286.0,312.0,697.0,0.130346812051785,56.0
1,56.0,1285.0,314.0,698.0,0.1129840115543108,
2,57.0,1286.0,312.0,697.0,0.1522208587490442,
3,57.0,1283.0,311.0,699.0,0.109893795200909,
4,60.0,1283.0,315.0,696.0,0.0409126528788466,
5,59.0,1287.0,317.0,692.0,0.1399612774442884,
6,60.0,1289.0,318.0,697.0,0.2088187001934997,
7,59.0,1291.0,316.0,691.0,0.0616475359676622,
8,59.0,1287.0,314.0,699.0,0.1191655611317633,
9,57.0,1286.0,313.0,696.0,0.1863395612771897,
10,56.0,1282.0,316.0,693.0,0.0938856880255102,
11,56.0,1283.0,319.0,692.0,0.1158445035631088,
12,58.0,1284.0,321.0,691.0,0.1183824536968878,
13,58.0,1281.0,318.0,688.0,0.1071001700396836,
14,57.0,1278.0,321.0,691.0,0.1060415989569667,
15,59.0,1280.0,324.0,698.0,0.1026857992913011,
16,60.0,1281.0,325.0,698.0,0.1176233088460424,
17,60.0,1283.0,327.0,695.0,0.158069031765527,
18,59.0,1280.0,328.0,695.0,0.1250941306722977,
19,58.0,1283.0,324.0,698.0,0.1174633160276232,
20,58.0,1285.0,327.0,691.0,0.1091650564741553,
21,61.0,1282.0,330.0,696.0,0.0733852873862472,
22,58.0,1283.0,328.0,695.0,0.1020179065618034,
23,59.0,1280.0,326.0,696.0,0.1432297832889365,
24,59.0,1283.0,324.0,691.0,0.1005639695200899,
25,59.0,1284.0,324.0,697.0,0.1150942980794172,
26,61.0,1283.0,324.0,698.0,0.1119890286477671,
27,58.0,1284.0,320.0,698.0,0.1283753226006669,
28,59.0,1285.0,322.0,689.0,0.1209608328466547,
29,57.0,1285.0,319.0,690.0,0.1313160858166682,
30,58.0,1282.0,318.0,693.0,0.0546206196860718,
31,56.0,1283.0,320.0,687.0,0.119253531305597,
32,56.0,1287.0,324.0,692.0,0.0803313745909416,
33,56.0,1290.0,320.0,695.0,0.1511339984545568,
34,57.0,1293.0,319.0,698.0,0.1490975757643926,
35,57.0,1289.0,317.0,698.0,0.1975260872914827,
36,55.0,1287.0,315.0,693.0,0.1227683215352797,
37,54.0,1284.0,314.0,699.0,0.1262708986886581,
38,55.0,1288.0,311.0,696.0,0.1740876300745685,
39,54.0,1291.0,310.0,696.0,0.1860143080670975,
40,54.0,1288.0,311.0,690.0,0.1343878532631357,
41,55.0,1292.0,309.0,696.0,0.1860989076512618,
42,56.0,1294.0,311.0,693.0,0.1258733838109062,
43,54.0,1297.0,309.0,697.0,0.0982472844090727,
44,52.0,1297.0,308.0,698.0,0.1651620435556795,
45,54.0,1298.0,305.0,689.0,0.1050477966834868,
46,54.0,1302.0,303.0,697.0,0.1529787986749088,
47,57.0,1304.0,302.0,699.0,0.105572911717412,
48,54.0,1301.0,299.0,692.0,0.1158445035631088,
49,56.0,1303.0,295.0,689.0,0.1050477966834868,
50,53.0,1303.0,295.0,699.0,0.1245230201617786,
51,53.0,1307.0,295.0,700.0,0.1081141824817092,
52,53.0,1309.0,297.0,695.0,0.1521800620930094,
53,51.0,1312.0,293.0,695.0,0.147987976834246,
