Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,9.0,512.0,46.0,695.0,0.0810693570149491,9.0
1,9.0,513.0,45.0,699.0,0.0974033751905349,
2,9.0,513.0,45.0,693.0,0.13104417038009,
3,9.0,510.0,43.0,697.0,0.1518847793825564,
4,10.0,507.0,46.0,692.0,0.0980243674043642,
5,10.0,509.0,47.0,691.0,0.0601247916249353,
6,11.0,506.0,51.0,691.0,0.0601247916249353,
7,12.0,510.0,50.0,695.0,0.119016727763925,
8,12.0,507.0,48.0,690.0,0.0947538561162985,
9,11.0,504.0,46.0,690.0,0.1313160858166682,
10,8.0,507.0,43.0,694.0,0.0928205459089462,
11,8.0,504.0,39.0,697.0,0.075578989181294,
12,8.0,506.0,40.0,692.0,0.0803313745909416,
13,8.0,509.0,36.0,691.0,0.0938512411905109,
14,8.0,511.0,35.0,698.0,0.1124780083373863,
15,8.0,509.0,39.0,698.0,0.1783578358129583,
16,8.0,509.0,37.0,694.0,0.133536340958269,
17,8.0,506.0,35.0,698.0,0.1168151236258153,
18,8.0,508.0,33.0,701.0,0.1181203498664264,
19,8.0,509.0,35.0,695.0,0.0892706380170936,
20,9.0,509.0,31.0,690.0,0.1428469053656339,
21,9.0,509.0,33.0,697.0,0.125645467357372,
22,8.0,510.0,30.0,698.0,0.0799368105060969,
23,7.0,514.0,27.0,698.0,0.1975260872914827,
24,6.0,512.0,27.0,701.0,0.0813922649311724,
25,6.0,515.0,26.0,696.0,0.1208033255916213,
26,7.0,514.0,29.0,696.0,0.1246754047644254,
27,7.0,518.0,28.0,698.0,0.1402102349561718,
28,8.0,515.0,27.0,696.0,0.0409126528788466,
29,6.0,517.0,25.0,695.0,0.1136478260546781,
30,6.0,517.0,27.0,693.0,0.1897386852361912,
31,6.0,519.0,28.0,697.0,0.1295176680968863,
32,6.0,521.0,30.0,688.0,0.1436376198792751,
33,7.0,521.0,34.0,697.0,0.1202672254724014,
34,8.0,525.0,35.0,693.0,0.0933699474041913,
35,9.0,522.0,38.0,690.0,0.0554033725088364,
36,9.0,523.0,40.0,700.0,0.1069222150270985,
37,9.0,527.0,40.0,695.0,0.0892706380170936,
38,9.0,529.0,42.0,696.0,0.077720970047023,
39,9.0,531.0,43.0,691.0,0.0978841118630762,
40,9.0,532.0,39.0,697.0,0.1308199299586434,
41,9.0,532.0,41.0,697.0,0.0888719481316036,
42,9.0,531.0,41.0,698.0,0.1975260872914827,
43,9.0,533.0,40.0,697.0,0.120918972749735,
44,9.0,534.0,42.0,699.0,0.1825970597109643,
45,9.0,536.0,41.0,689.0,0.1209608328466547,
46,10.0,539.0,44.0,698.0,0.1949146124794867,
47,10.0,536.0,42.0,700.0,0.1394352392432566,
48,10.0,540.0,40.0,691.0,0.1102124427216114,
49,9.0,538.0,38.0,688.0,0.136566898139986,
50,10.0,539.0,40.0,693.0,0.1377577093046578,
51,9.0,542.0,38.0,692.0,0.1153513761476514,
52,9.0,546.0,36.0,695.0,0.0668017433699981,
53,7.0,549.0,37.0,695.0,0.1639743783358729,
54,7.0,546.0,37.0,694.0,0.1490485695735602,
55,7.0,548.0,38.0,693.0,0.1493837398530527,
56,7.0,550.0,35.0,692.0,0.1553612261186262,
57,6.0,550.0,31.0,698.0,0.1319872496702569,
58,7.0,548.0,34.0,696.0,0.1425633895123222,
59,7.0,545.0,34.0,695.0,0.0892706380170936,
60,7.0,548.0,34.0,702.0,0.0733217661834094,
61,7.0,552.0,35.0,699.0,0.078862075485256,
