Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,7.0,176.0,21.0,691.0,0.0938512411905109,7.0
1,7.0,174.0,17.0,696.0,0.040912652878852,
2,7.0,175.0,20.0,698.0,0.1975260872914827,
3,7.0,178.0,22.0,691.0,0.1091650564741553,
4,7.0,175.0,21.0,692.0,0.1405608426166174,
5,6.0,176.0,20.0,697.0,0.109764672700821,
6,5.0,174.0,18.0,702.0,0.0733217661834094,
7,6.0,177.0,20.0,689.0,0.1104772673566926,
8,7.0,178.0,24.0,695.0,0.0668017433699981,
9,4.0,176.0,21.0,693.0,0.1258733838109062,
10,4.0,178.0,17.0,694.0,0.1490485695735602,
11,5.0,176.0,20.0,693.0,0.0467436005237387,
12,5.0,175.0,23.0,692.0,0.1128504434638239,
13,5.0,177.0,20.0,699.0,0.1309794705794067,
14,5.0,180.0,24.0,698.0,0.1246537149375277,
15,5.0,181.0,24.0,697.0,0.110273929521539,
16,5.0,180.0,26.0,699.0,0.1150137434234555,
17,5.0,181.0,23.0,689.0,0.1104772673566926,
18,6.0,182.0,23.0,695.0,0.1022485025503916,
19,6.0,183.0,25.0,695.0,0.174556638190305,
20,7.0,184.0,22.0,695.0,0.1716123252597018,
21,4.0,186.0,19.0,698.0,0.0876324194665822,
22,4.0,185.0,19.0,702.0,0.1050542090185774,
23,5.0,187.0,17.0,697.0,0.1294101058362873,
24,1.0,190.0,14.0,693.0,0.0546206196860739,
25,1.0,187.0,13.0,694.0,0.1816557693875943,
26,4.0,190.0,17.0,695.0,0.0857742955470009,
27,4.0,187.0,17.0,690.0,0.0554033725088364,
28,4.0,186.0,15.0,697.0,0.1361725320667533,
29,4.0,185.0,16.0,697.0,0.1750340911404498,
30,1.0,187.0,12.0,682.0,0.2950010711238539,
31,1.0,185.0,12.0,673.0,0.3871571439136935,
32,1.0,184.0,12.0,667.0,0.3816881287638933,
33,1.0,185.0,14.0,695.0,0.1691114053173407,
34,1.0,185.0,12.0,673.0,0.2884524813093258,
35,1.0,187.0,10.0,604.0,0.5809672078952806,
36,1.0,191.0,9.0,582.0,0.6307319211744661,
37,1.0,194.0,10.0,596.0,0.5867169848828493,
38,1.0,196.0,10.0,590.0,0.6220608066322666,
39,1.0,193.0,8.0,531.0,0.6914848182005368,
40,1.0,190.0,7.0,449.0,0.7796620600120149,
41,1.0,191.0,8.0,514.0,0.7175739257917155,
42,1.0,187.0,8.0,536.0,0.7005198575093894,
43,2.0,185.0,9.0,546.0,0.6673076804427776,
44,2.0,184.0,7.0,472.0,0.7596227107196782,
45,1.0,187.0,6.0,406.0,0.8113246111513382,
46,1.0,185.0,5.0,323.0,0.8628216484967428,
47,1.0,184.0,4.0,241.0,0.9040820831391528,
48,2.0,187.0,4.0,291.0,0.8796555153395625,
49,2.0,187.0,4.0,280.0,0.8868329150125641,
50,2.0,188.0,3.0,205.0,0.919318394586443,
51,2.0,192.0,3.0,183.0,0.9284144830973606,
52,2.0,193.0,1.0,88.0,0.9623560732321392,
53,2.0,192.0,0.0,34.0,0.9807754240949698,
