Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,29.0,208.0,159.0,694.0,0.16341646980828,29.0
1,29.0,207.0,158.0,698.0,0.1417142532699677,
2,29.0,203.0,161.0,700.0,0.0811888651684892,
3,27.0,205.0,162.0,693.0,0.1745831344366307,
4,29.0,208.0,164.0,700.0,0.1451294881562465,
5,29.0,204.0,164.0,699.0,0.1536939005707027,
6,30.0,205.0,167.0,688.0,0.1182720006355745,
7,28.0,202.0,163.0,689.0,0.0813986239164185,
8,29.0,199.0,163.0,697.0,0.1298280533622033,
9,28.0,199.0,159.0,691.0,0.1091650564741553,
10,28.0,199.0,157.0,699.0,0.0972877779438167,
11,28.0,199.0,159.0,697.0,0.1303468120517822,
12,27.0,197.0,160.0,698.0,0.1447897369315696,
13,26.0,193.0,156.0,698.0,0.1382717319076745,
14,26.0,194.0,159.0,699.0,0.0657063767672166,
15,26.0,193.0,157.0,693.0,0.0933699474041913,
16,26.0,190.0,158.0,695.0,0.1521800620930094,
17,27.0,186.0,158.0,697.0,0.1303468120517822,
18,27.0,186.0,160.0,697.0,0.1256454673573715,
19,26.0,182.0,161.0,689.0,0.1489164680552419,
20,25.0,185.0,160.0,696.0,0.1196763129046652,
21,26.0,181.0,156.0,690.0,0.0967926873411681,
22,25.0,180.0,154.0,693.0,0.1282328557546378,
23,25.0,183.0,154.0,695.0,0.1667676364104796,
24,25.0,184.0,156.0,697.0,0.1409658978588613,
25,26.0,188.0,156.0,698.0,0.1553981823655208,
26,27.0,189.0,160.0,693.0,0.1101048629979461,
27,25.0,190.0,158.0,695.0,0.1351108874753239,
28,27.0,190.0,162.0,695.0,0.1631077370081633,
29,25.0,194.0,162.0,699.0,0.0898787178067807,
30,26.0,195.0,164.0,697.0,0.1511424838784839,
31,26.0,195.0,162.0,689.0,0.1256932808041254,
32,24.0,194.0,158.0,693.0,0.1493837398530527,
33,25.0,192.0,156.0,701.0,0.1044199195340108,
34,25.0,196.0,154.0,695.0,0.0751188287195805,
35,25.0,195.0,157.0,698.0,0.1975260872914827,
36,25.0,196.0,155.0,692.0,0.120501442956192,
37,25.0,193.0,152.0,698.0,0.0831156647050209,
38,25.0,192.0,152.0,694.0,0.0907154307707762,
39,24.0,191.0,153.0,695.0,0.1724560994724198,
40,24.0,187.0,149.0,697.0,0.1363371196129028,
41,24.0,190.0,146.0,690.0,0.1302652664799659,
42,25.0,188.0,146.0,695.0,0.0920497821621658,
43,23.0,190.0,147.0,699.0,0.0731931597548607,
44,23.0,187.0,150.0,694.0,0.1634164698082791,
45,25.0,188.0,147.0,697.0,0.1361725320667533,
46,26.0,187.0,148.0,700.0,0.0334040040209605,
47,26.0,190.0,146.0,693.0,0.1493837398530534,
48,26.0,189.0,145.0,699.0,0.1825970597109643,
49,26.0,189.0,147.0,687.0,0.1248213208124085,
50,25.0,187.0,144.0,699.0,0.0909235761899804,
51,25.0,185.0,148.0,694.0,0.2009842619930781,
52,25.0,188.0,151.0,698.0,0.1319872496702569,
53,25.0,188.0,154.0,698.0,0.0913251206348283,
54,26.0,192.0,154.0,693.0,0.1161221268764336,
55,24.0,189.0,157.0,696.0,0.1863395612771897,
56,24.0,188.0,156.0,698.0,0.1794537278815361,
57,24.0,192.0,159.0,700.0,0.1705447543082577,
58,25.0,192.0,161.0,700.0,0.1133586909744863,
59,25.0,195.0,160.0,699.0,0.1247429445222026,
60,25.0,193.0,163.0,691.0,0.1060415989569667,
61,26.0,190.0,163.0,701.0,0.128724077883249,
