Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,20.0,467.0,102.0,688.0,0.149361088647119,20.0
1,20.0,471.0,103.0,694.0,0.1429472814886872,
2,20.0,470.0,106.0,689.0,0.1613191968478191,
3,20.0,472.0,104.0,698.0,0.1975260872914827,
4,20.0,475.0,105.0,697.0,0.0513999223563909,
5,20.0,475.0,104.0,699.0,0.1247429445222026,
6,21.0,473.0,108.0,693.0,0.1185865774914104,
7,22.0,473.0,111.0,699.0,0.1479073232384767,
8,22.0,476.0,114.0,698.0,0.1303742281055709,
9,23.0,476.0,116.0,693.0,0.0933699474041913,
10,23.0,475.0,118.0,699.0,0.1095725510361589,
11,22.0,473.0,115.0,698.0,0.0913251206348283,
12,20.0,473.0,113.0,696.0,0.1698741797769048,
13,20.0,474.0,111.0,690.0,0.1428469053656339,
14,19.0,473.0,108.0,700.0,0.0543925948914385,
15,20.0,470.0,109.0,695.0,0.1011433969890238,
16,20.0,470.0,111.0,700.0,0.1205277255602763,
17,20.0,472.0,107.0,698.0,0.0875508821558597,
18,19.0,473.0,104.0,697.0,0.1256454673573715,
19,19.0,469.0,104.0,697.0,0.188896017521034,
