Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,22.0,948.0,108.0,701.0,0.0813922649311724,22.0
1,22.0,949.0,108.0,688.0,0.1058609206794182,
2,23.0,953.0,109.0,688.0,0.1071001700396836,
3,23.0,955.0,110.0,695.0,0.1351108874753239,
4,24.0,953.0,112.0,695.0,0.1565558504691867,
5,24.0,953.0,113.0,696.0,0.077720970047023,
6,24.0,955.0,112.0,700.0,0.1658401537924321,
7,23.0,954.0,113.0,696.0,0.1164148270043328,
8,23.0,953.0,114.0,695.0,0.0825714340761932,
9,22.0,951.0,114.0,695.0,0.1724560994724198,
10,21.0,953.0,111.0,698.0,0.184815518967861,
11,20.0,954.0,108.0,693.0,0.1057680673603965,
12,19.0,950.0,110.0,696.0,0.1581610213046775,
13,19.0,946.0,108.0,692.0,0.1553612261186255,
14,20.0,942.0,110.0,692.0,0.1223677857958217,
15,19.0,945.0,107.0,697.0,0.1567657582895341,
16,19.0,949.0,107.0,698.0,0.1975260872914827,
17,21.0,952.0,107.0,699.0,0.124864742829905,
18,21.0,949.0,108.0,698.0,0.1216410819938866,
19,20.0,948.0,107.0,698.0,0.1481433413362589,
20,19.0,947.0,110.0,699.0,0.1460081750667455,
21,21.0,948.0,110.0,698.0,0.113386646386594,
22,19.0,950.0,108.0,697.0,0.1213311324872414,
23,18.0,946.0,106.0,696.0,0.1543193430486107,
24,18.0,945.0,103.0,695.0,0.174556638190305,
25,18.0,945.0,106.0,698.0,0.1839803189148079,
26,19.0,947.0,105.0,693.0,0.1042485371090334,
27,18.0,945.0,103.0,698.0,0.1382717319076745,
28,18.0,941.0,100.0,697.0,0.1398510671761819,
29,16.0,939.0,99.0,700.0,0.0334040040209605,
30,16.0,939.0,99.0,697.0,0.1567657582895341,
31,16.0,935.0,95.0,693.0,0.1634204759751331,
32,16.0,932.0,95.0,695.0,0.1897307083153895,
33,16.0,934.0,94.0,696.0,0.1863395612771897,
34,16.0,935.0,95.0,696.0,0.2029840940554687,
35,16.0,935.0,98.0,696.0,0.1501008557880654,
36,17.0,931.0,97.0,692.0,0.1037285308006572,
37,16.0,929.0,93.0,697.0,0.120918972749735,
38,16.0,931.0,90.0,690.0,0.1347278211183207,
39,15.0,934.0,88.0,688.0,0.0927977019869375,
40,15.0,934.0,86.0,698.0,0.0799368105060976,
41,15.0,932.0,85.0,695.0,0.1722763100814575,
42,16.0,932.0,83.0,699.0,0.0695070818955576,
43,14.0,928.0,82.0,698.0,0.1975260872914827,
44,14.0,931.0,85.0,701.0,0.0813922649311724,
45,16.0,928.0,87.0,696.0,0.0948521406608317,
46,17.0,928.0,87.0,698.0,0.1463455311833603,
47,17.0,931.0,85.0,693.0,0.1282328557546378,
48,17.0,933.0,89.0,702.0,0.0869394184917328,
49,17.0,937.0,87.0,698.0,0.1659781564376409,
50,15.0,940.0,83.0,699.0,0.0909235761899804,
51,15.0,938.0,85.0,694.0,0.14325799246864,
52,16.0,937.0,87.0,700.0,0.1705447543082577,
53,15.0,940.0,86.0,690.0,0.1404972095454522,
54,16.0,944.0,84.0,699.0,0.1411231926669992,
55,14.0,942.0,83.0,698.0,0.1763597059781133,
56,15.0,942.0,84.0,699.0,0.1798168494345071,
57,14.0,940.0,87.0,698.0,0.1027500664413324,
58,15.0,939.0,90.0,689.0,0.1146817907896579,
59,14.0,941.0,87.0,698.0,0.156889738391629,
60,15.0,942.0,89.0,697.0,0.1007829405915746,
61,15.0,945.0,89.0,699.0,0.0655575351849532,
