Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,52.0,564.0,269.0,695.0,0.129925538341788,52.0
1,52.0,568.0,265.0,690.0,0.1428469053656339,
2,51.0,566.0,265.0,696.0,0.0815715355514297,
3,51.0,569.0,266.0,695.0,0.1724560994724198,
4,50.0,572.0,262.0,694.0,0.0965315208430084,
5,49.0,572.0,259.0,698.0,0.1952689754713516,
6,45.0,569.0,255.0,700.0,0.1330531969799761,
7,45.0,568.0,253.0,695.0,0.1011433969890238,
8,46.0,572.0,254.0,698.0,0.1382717319076745,
9,47.0,575.0,258.0,698.0,0.1975260872914827,
10,46.0,574.0,258.0,700.0,0.1177723301905521,
11,47.0,572.0,258.0,698.0,0.1553981823655208,
12,47.0,572.0,258.0,696.0,0.0724211493922908,
13,50.0,571.0,262.0,699.0,0.1309794705794067,
14,52.0,575.0,266.0,698.0,0.1202419014183367,
15,50.0,578.0,263.0,698.0,0.2018743249267931,
16,51.0,578.0,266.0,697.0,0.0949068189046214,
17,51.0,577.0,263.0,698.0,0.1176272977175907,
18,52.0,578.0,265.0,697.0,0.1215235077721706,
19,48.0,577.0,261.0,696.0,0.2029840940554687,
20,49.0,575.0,262.0,693.0,0.136792316755323,
21,50.0,578.0,261.0,688.0,0.1058609206794182,
22,49.0,579.0,259.0,691.0,0.1402527595553278,
23,46.0,582.0,258.0,696.0,0.1748446439220495,
24,47.0,579.0,258.0,694.0,0.1840486346227314,
25,44.0,581.0,256.0,697.0,0.1370639277467027,
26,47.0,581.0,258.0,694.0,0.1157312232263687,
27,48.0,585.0,260.0,691.0,0.0643578746692527,
28,48.0,586.0,259.0,698.0,0.1149156403745804,
29,46.0,584.0,261.0,698.0,0.1805373310187576,
30,46.0,583.0,257.0,689.0,0.1241314021019413,
