Frame,Id,Centroid_x,Centroid_y,Area,Eccentricity,Key
0,5.0,1300.0,11.0,648.0,0.452048557343052,5.0
1,4.0,1297.0,14.0,699.0,0.125503237551763,
2,4.0,1297.0,13.0,694.0,0.1865801952585944,
3,3.0,1296.0,12.0,658.0,0.4136492788598705,
4,3.0,1294.0,9.0,579.0,0.6110658185704476,
5,3.0,1294.0,9.0,558.0,0.6473996618864939,
6,3.0,1297.0,7.0,456.0,0.7806535316892469,
7,3.0,1299.0,6.0,361.0,0.8434727055409756,
8,3.0,1295.0,6.0,364.0,0.8473279611714515,
9,3.0,1299.0,7.0,470.0,0.7533448001091262,
10,2.0,1297.0,9.0,550.0,0.665383452876004,
11,3.0,1297.0,11.0,634.0,0.4768008258715877,
12,2.0,1301.0,12.0,666.0,0.351179992714088,
13,2.0,1299.0,13.0,683.0,0.2124712297145594,
14,2.0,1301.0,13.0,695.0,0.168732775723492,
15,2.0,1303.0,11.0,629.0,0.5083658389303246,
16,2.0,1304.0,10.0,602.0,0.5746012291669372,
17,2.0,1307.0,11.0,644.0,0.4712457055234881,
18,2.0,1307.0,10.0,586.0,0.5954120636156929,
19,2.0,1303.0,8.0,505.0,0.7200537257796383,
20,2.0,1305.0,8.0,525.0,0.7057594143245539,
21,2.0,1303.0,10.0,583.0,0.6042718709201137,
22,1.0,1303.0,9.0,568.0,0.6375100526198617,
23,3.0,1305.0,10.0,623.0,0.5331210443671991,
24,3.0,1302.0,10.0,598.0,0.5902901922268511,
25,3.0,1303.0,9.0,578.0,0.6130876649221902,
26,2.0,1307.0,7.0,476.0,0.7500611251926184,
27,2.0,1309.0,9.0,575.0,0.6163704142657512,
28,2.0,1311.0,9.0,541.0,0.6917452824988081,
29,2.0,1309.0,7.0,473.0,0.7551347777516141,
30,3.0,1305.0,8.0,504.0,0.7348483752129293,
31,3.0,1304.0,7.0,465.0,0.7676908813813647,
32,3.0,1304.0,6.0,371.0,0.8375349929640441,
33,3.0,1306.0,7.0,454.0,0.7826716460163959,
34,3.0,1307.0,8.0,499.0,0.7261613332523758,
35,3.0,1308.0,7.0,471.0,0.7678094201889868,
36,3.0,1312.0,8.0,514.0,0.7179528234127807,
37,3.0,1313.0,7.0,452.0,0.7699624575156285,
38,3.0,1311.0,8.0,519.0,0.7023285218848956,
39,3.0,1313.0,7.0,444.0,0.7905712496583567,
40,3.0,1313.0,7.0,469.0,0.7619932335955042,
41,3.0,1311.0,6.0,375.0,0.8309532906575677,
42,3.0,1314.0,5.0,338.0,0.8562982539232247,
43,4.0,1314.0,6.0,378.0,0.8240491308350801,
44,4.0,1311.0,7.0,472.0,0.7607827239623937,
45,3.0,1315.0,6.0,364.0,0.8473279611714515,
46,3.0,1312.0,6.0,415.0,0.8022835627241008,
47,4.0,1311.0,8.0,509.0,0.7335352992014261,
48,4.0,1308.0,7.0,438.0,0.7779298063465822,
49,5.0,1309.0,8.0,523.0,0.7062095161404998,
50,5.0,1311.0,7.0,466.0,0.761167550165803,
51,5.0,1313.0,8.0,523.0,0.7069447542770638,
52,5.0,1314.0,10.0,591.0,0.5798734388181521,
53,3.0,1313.0,11.0,644.0,0.4358183682807155,
54,2.0,1313.0,9.0,575.0,0.6285424790848995,
55,1.0,1313.0,8.0,493.0,0.7404450235661724,
56,2.0,1311.0,6.0,410.0,0.8090223697662128,
57,1.0,1312.0,5.0,358.0,0.8444538595310231,
58,2.0,1308.0,7.0,465.0,0.7662655201527605,
59,2.0,1308.0,6.0,424.0,0.8081947132598615,
60,2.0,1308.0,5.0,320.0,0.8615517927045574,
61,2.0,1306.0,5.0,335.0,0.8621323624582777,
