Id,Centroid_x,Centroid_y,Area
1,196,10,590.0
2,944,7,480.0
3,1311,8,519.0
4,1358,12,669.0
5,1180,25,699.0
6,11,29,623.0
7,977,33,699.0
8,841,38,695.0
9,529,42,696.0
10,883,50,1145.0
11,1221,58,1221.0
12,780,53,694.0
13,1007,54,697.0
14,1085,63,698.0
15,457,73,694.0
16,931,90,690.0
17,342,105,1069.0
18,477,99,700.0
19,1039,103,700.0
20,680,107,686.0
21,837,111,1135.0
22,632,126,1158.0
23,759,121,697.0
24,1124,137,690.0
25,192,152,694.0
26,420,156,696.0
27,451,159,700.0
28,821,173,698.0
29,327,185,1351.0
30,43,178,695.0
31,1143,180,690.0
32,694,188,696.0
33,912,194,694.0
34,650,201,695.0
35,1240,211,698.0
36,1341,213,698.0
37,191,217,696.0
38,827,235,1393.0
39,1288,229,695.0
40,556,237,697.0
41,1020,247,690.0
42,635,252,697.0
43,1180,261,1336.0
44,1336,258,1257.0
45,738,270,2709.0
46,233,286,1979.0
47,1105,269,1205.0
48,578,264,690.0
49,13,269,696.0
50,866,273,696.0
51,476,279,697.0
52,1003,301,1382.0
53,282,303,691.0
54,12,328,1319.0
55,1288,311,696.0
56,1232,321,1264.0
57,1088,328,695.0
58,276,339,696.0
59,1158,344,695.0
60,1327,349,698.0
61,947,358,1323.0
62,740,356,693.0
63,989,356,697.0
64,361,367,691.0
65,48,384,698.0
66,1144,401,700.0
67,848,407,697.0
68,46,417,690.0
69,704,422,697.0
70,493,427,701.0
71,747,430,694.0
72,258,442,1046.0
73,1049,442,697.0
74,214,443,698.0
75,331,443,698.0
76,25,454,699.0
77,424,460,696.0
78,1018,464,691.0
79,668,472,697.0
80,1332,474,697.0
81,312,485,1382.0
82,968,497,1792.0
83,1136,489,692.0
84,155,492,700.0
85,247,496,698.0
86,1345,512,1922.0
87,675,511,1116.0
88,612,523,689.0
89,1285,533,698.0
90,549,535,696.0
91,926,543,1297.0
92,365,542,696.0
93,821,554,2441.0
94,972,544,700.0
95,313,567,2350.0
96,1352,548,701.0
97,687,558,1337.0
98,1076,558,699.0
99,617,562,698.0
100,15,567,698.0
101,889,572,695.0
102,98,578,692.0
103,149,594,1878.0
104,945,581,696.0
105,1307,587,699.0
106,203,590,695.0
107,365,604,1394.0
108,466,596,692.0
109,752,602,1210.0
110,657,603,698.0
111,1164,614,689.0
112,289,615,698.0
113,863,629,695.0
114,78,632,698.0
115,435,633,698.0
116,950,633,697.0
117,1325,635,698.0
118,466,636,694.0
119,1200,638,692.0
120,568,644,692.0
121,383,653,1839.0
122,988,651,690.0
123,1246,660,702.0
124,734,663,697.0
125,668,680,2087.0
126,69,671,698.0
127,242,675,1210.0
128,1081,674,699.0
129,9,687,573.0
130,921,695,700.0
131,785,697,701.0
132,1147,699,698.0
133,425,710,1353.0
134,1273,709,692.0
135,1365,718,694.0
136,1100,723,697.0
137,954,723,689.0
138,549,726,701.0
139,488,732,698.0
140,576,748,694.0
141,901,751,699.0
142,1183,751,693.0
143,522,754,694.0
144,212,757,691.0
145,344,762,691.0
146,752,762,695.0
147,577,782,695.0
148,400,783,699.0
149,904,792,1318.0
150,20,800,1283.0
151,710,810,1511.0
152,362,797,700.0
153,827,812,1356.0
154,287,817,1235.0
155,638,820,690.0
156,1165,821,697.0
157,1189,845,696.0
158,163,855,687.0
159,131,858,699.0
160,235,863,833.0
161,291,878,1168.0
162,834,870,689.0
163,993,883,1383.0
164,677,872,697.0
165,800,872,698.0
166,531,891,1351.0
167,106,890,1230.0
168,430,887,694.0
169,1163,892,865.0
170,36,892,697.0
171,628,893,688.0
172,819,897,695.0
173,488,904,697.0
174,149,907,697.0
175,734,914,696.0
176,1194,914,698.0
177,871,932,692.0
178,555,936,698.0
179,66,940,694.0
180,266,942,696.0
181,386,945,1138.0
182,330,945,690.0
183,1395,944,215.0
184,1352,947,630.0
185,843,949,541.0
186,120,950,484.0
187,16,954,242.0
188,460,954,241.0
