Id,Centroid_x,Centroid_y,Area,Eccentricity
1,185,14,695.0,0.1691114053173407
2,949,10,601.0,0.5715193729163802
3,1306,7,454.0,0.7826716460163959
4,1365,13,679.0,0.2575901212789912
5,1185,25,696.0,0.14190620716941818
6,828,33,695.0,0.13511088747532396
7,521,34,697.0,0.12026722547240147
8,10,36,602.0,0.5626816896136587
9,974,36,697.0,0.11531307717394469
10,886,50,1191.0,0.7852607152890066
11,1014,48,696.0,0.11629246169692475
12,1215,60,1328.0,0.8587155244261807
13,781,55,696.0,0.16987417977690483
14,1088,59,696.0,0.16987417977690483
15,453,77,698.0,0.11491564037458048
16,934,94,696.0,0.18633956127718979
17,1041,99,698.0,0.07515176456620022
18,342,111,1187.0,0.7769204678599162
19,473,102,694.0,0.09981682214227525
20,689,106,691.0,0.18700807993563173
21,836,114,944.0,0.6071526664427894
22,635,127,1130.0,0.7469728780476268
23,758,125,693.0,0.13104417038009
24,1118,139,689.0,0.11919427387014254
25,192,156,701.0,0.10441991953401084
26,463,160,696.0,0.18633956127718979
27,414,165,694.0,0.1612285145495153
28,1145,173,696.0,0.07772097004702308
29,35,174,700.0,0.07966864536411589
30,823,175,687.0,0.1251093415091301
31,323,182,1144.0,0.7566254035695399
32,686,189,698.0,0.17635970597811332
33,914,195,688.0,0.10784805086291373
34,1242,204,691.0,0.09566417018098554
35,649,205,698.0,0.1450333839581003
36,1343,213,693.0,0.12823285575463783
37,196,215,690.0,0.1495175461106056
38,838,223,694.0,0.13169368233032425
39,1289,231,699.0,0.07980275240726264
40,565,249,1390.0,0.899614302825216
41,647,247,695.0,0.10114339698902332
42,1018,252,699.0,0.12474294452220264
43,1098,261,1105.0,0.7345978132508483
44,1345,256,1247.0,0.8134436310617229
45,737,270,2836.0,0.8275327094464487
46,811,258,696.0,0.04091265287884663
47,234,271,1099.0,0.7334782929854518
48,1185,269,990.0,0.6486395380077341
49,10,267,586.0,0.615608435752722
50,474,274,694.0,0.07927127811409719
51,860,273,686.0,0.11271277369241149
52,1005,303,1296.0,0.8393699876564719
53,12,323,1217.0,0.9017843702084049
54,283,309,699.0,0.11908466629956803
55,231,311,697.0,0.08887194813160366
56,1290,320,695.0,0.15113399845455688
57,1230,323,1214.0,0.7962088659624599
58,1094,328,697.0,0.10503601914372689
59,282,341,695.0,0.12912219962581772
60,1157,344,697.0,0.15188477938255643
