Id,Centroid_x,Centroid_y,Area,Eccentricity
1,1313,8,493.0,0.7404450235661724
2,1356,11,650.0,0.4356078331570457
3,2,14,131.0,0.9498073995560621
4,1185,19,700.0,0.14768502246992576
5,855,38,1378.0,0.882356072415324
6,972,37,698.0,0.10275006644133246
7,548,38,693.0,0.14938373985305273
8,782,38,700.0,0.14768502246992576
9,1005,52,693.0,0.1208727300589706
10,1223,56,994.0,0.6648885499390611
11,901,62,694.0,0.07234914412723588
12,1093,71,693.0,0.134251856380421
13,457,82,695.0,0.08927063801709367
14,942,83,698.0,0.17635970597811332
15,337,100,980.0,0.6370875400862634
16,845,113,1388.0,0.8851549409065693
17,676,108,689.0,0.13382811494877422
18,1038,117,691.0,0.053398486454004114
19,746,122,695.0,0.15806903176552706
20,497,125,695.0,0.10549238863510889
21,629,137,1069.0,0.6988902417474616
22,1134,136,694.0,0.10772345746435136
23,417,152,693.0,0.14938373985305273
24,189,157,696.0,0.18633956127718979
25,47,167,698.0,0.14334107136153157
26,450,169,697.0,0.1158452068275315
27,1140,169,698.0,0.11377654818130237
28,829,172,695.0,0.15218006209300977
29,326,183,1247.0,0.8182540987318166
30,687,182,700.0,0.04786270435699593
31,651,199,697.0,0.14546601591913605
32,191,202,699.0,0.1486659428692748
33,916,206,691.0,0.10604159895696678
34,1237,206,699.0,0.09810276419018567
35,1321,209,701.0,0.10350273895352775
36,1274,221,692.0,0.10957275372840322
37,832,246,1391.0,0.887820770945529
38,574,246,1234.0,0.8092753107169957
39,1036,245,697.0,0.09490681890462149
40,1173,254,930.0,0.5970926122585928
41,725,266,2148.0,0.479757287038155
42,236,253,697.0,0.12554617993381323
43,1105,266,1333.0,0.8558409509260486
44,1331,259,1069.0,0.709624534526359
45,637,256,689.0,0.1560026453042524
46,466,266,693.0,0.14938373985305348
47,21,277,690.0,0.1237541223396564
48,853,281,696.0,0.040912652878852054
49,1310,293,695.0,0.13793379023312996
50,235,299,1156.0,0.7650737498983763
51,759,299,696.0,0.14322978328893696
52,1002,307,1388.0,0.8955246769647496
53,294,305,697.0,0.1848541112556628
54,1227,318,1154.0,0.7681320770364696
55,18,317,916.0,0.5801899718530343
56,1091,330,697.0,0.1295176680968863
57,272,336,693.0,0.0938856880255102
58,973,356,1343.0,0.8600634999240652
59,934,351,697.0,0.1914994004871111
60,8,352,509.0,0.7237149572054323
61,1168,361,698.0,0.14152258446266222
62,734,363,698.0,0.101489452139459
63,1318,366,697.0,0.11509429807941726
64,363,374,688.0,0.12384865683185017
65,1137,388,690.0,0.109301240153399
66,44,401,1314.0,0.8466902947088966
67,845,392,700.0,0.08128499408309939
68,709,420,698.0,0.1949146124794876
69,1058,428,693.0,0.06101012473413724
70,486,434,697.0,0.19129420696990862
71,338,437,694.0,0.10047567511068124
72,754,439,699.0,0.07840190445645684
73,211,444,697.0,0.1914994004871111
74,8,448,531.0,0.6989774747442403
75,423,450,700.0,0.1081141824817092
76,249,459,1063.0,0.7049540049295877
77,676,459,694.0,0.10047567511068124
78,970,483,2432.0,0.9349461003862827
79,1349,479,690.0,0.14523116372688138
80,312,485,1351.0,0.8692178365207325
81,139,490,696.0,0.12715685449921796
82,252,495,698.0,0.10275006644133246
83,666,496,693.0,0.13104417038009
84,1138,502,695.0,0.12999720887185667
85,1341,515,1679.0,0.6627959576074082
86,615,520,693.0,0.0755188616304911
87,705,529,698.0,0.09937553406090942
88,551,533,695.0,0.1716123252597018
89,846,549,1372.0,0.8774309720879232
90,977,543,697.0,0.12683557790685893
91,330,572,2969.0,0.7709919564944565
92,1285,545,698.0,0.14478973693156966
93,938,566,1680.0,0.9073758953304651
94,350,551,693.0,0.0938856880255102
95,801,558,1052.0,0.697268416375947
96,1080,552,699.0,0.10989379520090903
97,607,557,700.0,0.11573893548722697
98,13,560,689.0,0.08594076840055537
99,692,564,1304.0,0.848418605117534
100,1349,560,695.0,0.17227631008145758
101,884,568,694.0,0.15480158706980524
102,110,576,1095.0,0.722286109774481
103,195,581,695.0,0.16528773181349066
104,1309,581,699.0,0.15470065252931173
105,671,596,696.0,0.10854727255216641
106,727,597,692.0,0.18292242853257126
107,148,602,914.0,0.5777673826566979
108,760,602,697.0,0.1914994004871111
109,461,608,901.0,0.5584879254185389
110,289,608,698.0,0.08730068222826888
111,1165,611,701.0,0.09852278545060622
112,869,626,695.0,0.1521800620930094
113,369,641,1398.0,0.8937261526101962
114,943,631,696.0,0.13728854122167264
115,570,632,693.0,0.10424853710903342
116,88,633,695.0,0.10224850255039161
117,1211,633,698.0,0.19752608729148277
118,408,654,1962.0,0.6842515662108287
119,1328,642,696.0,0.12715685449921796
120,983,649,699.0,0.12653296661000552
121,1248,657,698.0,0.08313069338428838
122,75,662,691.0,0.16385490323799617
123,671,678,1881.0,0.7606364041547903
124,1102,666,697.0,0.18302510646195075
125,747,667,691.0,0.09788411186307626
126,10,674,619.0,0.5144825247720043
127,247,686,1095.0,0.738718546767893
128,923,688,693.0,0.14938373985305273
129,1147,696,695.0,0.09366680146225585
130,808,705,697.0,0.12268403310404563
131,414,712,1205.0,0.7930319303732214
132,1374,711,696.0,0.08075365288423095
133,956,721,696.0,0.14668437606501533
134,1254,722,690.0,0.11871933558913644
135,490,724,695.0,0.17502218824958116
136,546,750,2448.0,0.5890408357631102
137,1104,734,693.0,0.1394024221120094
138,759,743,697.0,0.1158452068275315
139,1194,744,697.0,0.13081992995864342
140,899,745,699.0,0.11483476562884766
141,209,749,695.0,0.08927063801709367
142,350,774,1370.0,0.8770959740460331
143,885,787,1221.0,0.7992877088908631
144,401,792,697.0,0.12091897274973501
145,847,794,693.0,0.06433431540250918
146,18,802,1173.0,0.7974687836839628
147,708,807,1986.0,0.8748145760897339
148,283,815,1127.0,0.7496832860521134
149,1170,818,692.0,0.16092995079836098
150,651,823,698.0,0.14924586992804958
151,828,826,696.0,0.17408763007456857
152,147,855,1053.0,0.7041090095209667
153,235,856,1079.0,0.715635299303728
154,849,864,690.0,0.10846455499291076
155,297,877,1366.0,0.8712026037250655
156,673,867,698.0,0.13365336864542085
157,798,867,698.0,0.14021023495617185
