Id,Centroid_x,Centroid_y,Area
1,185,5,323.0
2,949,3,188.0
3,1312,6,415.0
4,1351,15,693.0
5,5,17,344.0
6,1183,17,695.0
7,843,29,694.0
8,970,32,699.0
9,781,39,689.0
10,539,44,698.0
11,1001,51,697.0
12,873,52,696.0
13,1225,59,1199.0
14,1089,62,694.0
15,901,66,694.0
16,458,80,693.0
17,928,87,698.0
18,336,102,1145.0
19,844,106,1158.0
20,679,108,697.0
21,480,109,696.0
22,1039,110,691.0
23,747,115,695.0
24,633,137,1248.0
25,1132,132,694.0
26,187,148,700.0
27,449,156,696.0
28,414,160,697.0
29,49,171,697.0
30,1153,171,698.0
31,324,185,1374.0
32,825,177,695.0
33,688,180,700.0
34,910,193,700.0
35,651,203,698.0
36,182,208,690.0
37,1240,212,698.0
38,1324,213,698.0
39,1285,224,691.0
40,832,241,1355.0
41,573,249,1378.0
42,1026,243,693.0
43,1340,253,1012.0
44,639,252,694.0
45,745,269,2471.0
46,1174,254,1084.0
47,1098,269,1390.0
48,236,270,1391.0
49,863,272,693.0
50,21,274,692.0
51,483,279,693.0
52,719,284,690.0
53,1001,295,1309.0
54,1302,303,697.0
55,286,304,699.0
56,1228,316,1233.0
57,12,323,1395.0
58,227,314,688.0
59,270,332,693.0
60,1092,333,698.0
61,966,356,2021.0
62,1159,353,698.0
63,1323,358,696.0
64,746,367,698.0
65,364,373,693.0
66,43,404,1391.0
67,1139,402,693.0
68,844,407,692.0
69,711,419,700.0
70,751,434,693.0
71,489,437,692.0
72,331,438,700.0
73,1053,445,696.0
74,209,450,695.0
75,257,455,949.0
76,17,457,696.0
77,421,458,696.0
78,1007,465,692.0
79,666,465,691.0
80,1336,501,1779.0
81,316,487,1302.0
82,968,494,1369.0
83,1133,490,691.0
84,147,492,699.0
85,248,496,694.0
86,683,534,2716.0
87,1367,516,697.0
88,616,520,694.0
89,550,528,693.0
90,926,547,1365.0
91,326,541,693.0
92,823,554,2540.0
93,1290,543,698.0
94,964,545,694.0
95,359,548,698.0
96,1352,556,698.0
97,891,561,700.0
98,1079,561,689.0
99,610,563,698.0
100,8,564,521.0
101,311,579,1671.0
102,127,587,2395.0
103,204,577,699.0
104,1298,587,696.0
105,945,592,699.0
106,369,629,2490.0
107,743,600,1196.0
108,662,601,692.0
109,290,606,692.0
110,457,609,698.0
111,1167,610,698.0
112,88,623,692.0
113,424,630,698.0
114,873,631,697.0
115,949,631,692.0
116,1215,631,695.0
117,477,635,694.0
118,1330,635,697.0
119,566,643,700.0
120,992,654,694.0
121,406,657,696.0
122,1247,661,695.0
123,732,665,700.0
124,73,666,690.0
125,669,676,2275.0
126,1096,668,699.0
127,242,681,1257.0
128,10,688,599.0
129,920,692,695.0
130,1153,695,696.0
131,804,700,697.0
132,421,714,1357.0
133,1371,711,695.0
134,1258,718,693.0
135,951,721,698.0
136,498,724,699.0
137,1109,727,697.0
138,557,739,1204.0
139,1196,747,698.0
140,887,748,697.0
141,217,751,698.0
142,755,753,692.0
143,521,756,694.0
144,350,764,690.0
145,394,781,691.0
146,566,782,690.0
147,897,788,1047.0
148,15,785,701.0
149,360,796,696.0
150,704,800,1046.0
151,837,810,1365.0
152,1163,814,700.0
153,283,825,1127.0
154,735,824,696.0
155,19,825,694.0
156,645,826,690.0
157,237,860,1120.0
158,144,858,1024.0
159,1190,857,699.0
160,839,862,697.0
161,296,878,1145.0
162,801,871,698.0
163,680,877,691.0
164,108,880,1171.0
165,992,881,1315.0
166,1168,895,1295.0
167,546,886,696.0
168,432,891,693.0
169,41,896,698.0
170,634,897,689.0
171,506,905,1037.0
172,821,903,698.0
173,154,908,697.0
174,722,914,690.0
175,1196,919,698.0
176,547,927,693.0
177,268,929,696.0
178,52,934,696.0
179,852,940,1176.0
180,1395,942,188.0
181,398,947,914.0
182,1346,949,587.0
183,122,951,477.0
184,335,952,401.0
185,449,954,232.0
186,7,959,8.0
