Id,Centroid_x,Centroid_y,Area,Eccentricity
1,0,4,16.0,0.9824744115892442
2,1305,8,525.0,0.7057594143245539
3,1375,13,681.0,0.25803218177629467
4,981,36,2053.0,0.9441123860935614
5,848,20,692.0,0.1037285308006572
6,1188,22,691.0,0.09385124119051093
7,184,22,695.0,0.1716123252597018
8,11,25,630.0,0.5099929903455942
9,509,31,690.0,0.14284690536563394
10,872,45,696.0,0.13433168258029018
11,781,47,697.0,0.13081992995864342
12,1079,49,697.0,0.09862907140879365
13,904,65,695.0,0.10224850255039161
14,1238,64,690.0,0.09821029933616943
15,1190,73,690.0,0.0947538561162985
16,465,88,1394.0,0.8932220439481214
17,339,107,1319.0,0.8492626411095647
18,679,102,693.0,0.14938373985305348
19,947,110,699.0,0.1460081750667455
20,831,118,1193.0,0.7860173002573544
21,1033,116,696.0,0.11865298641320357
22,638,121,1057.0,0.7090007764704445
23,1134,129,696.0,0.20383169268829246
24,754,134,694.0,0.14294728148868724
25,185,160,696.0,0.11967631290466527
26,431,168,1387.0,0.8915606871381802
27,30,169,697.0,0.18302510646195075
28,1143,170,697.0,0.1007035115883033
29,336,181,1349.0,0.8688436392716111
30,821,178,698.0,0.1176233088460424
31,1256,182,694.0,0.1432579924686416
32,678,183,696.0,0.18601430806709754
33,915,195,701.0,0.07963084578038343
34,1342,209,692.0,0.055606773991289875
35,652,213,699.0,0.12474294452220264
36,193,221,699.0,0.14626573547622573
37,851,223,698.0,0.11331111916839551
38,1295,226,694.0,0.14294728148868802
39,546,238,697.0,0.1264263084471762
40,656,247,696.0,0.15108515064489367
41,1341,254,1021.0,0.66795578654101
42,1024,253,698.0,0.19752608729148277
43,812,254,690.0,0.14951754611060486
44,1101,256,1141.0,0.7587809540189746
45,1179,259,1070.0,0.7153597852033449
46,709,265,1269.0,0.828044748285024
47,755,258,1032.0,0.6960095028535949
48,239,281,1778.0,0.9189181691715064
49,575,262,693.0,0.13679231675532302
50,862,263,696.0,0.13457226410178302
51,13,268,695.0,0.12768264311733327
52,470,268,694.0,0.18879091549645577
53,744,295,699.0,0.1539741719850982
54,277,315,1396.0,0.8917886958839114
55,1013,306,1141.0,0.761054096423878
56,14,322,1326.0,0.8397965521786901
57,1083,317,691.0,0.09550988326791691
58,1285,327,691.0,0.10916505647415532
59,1225,336,1266.0,0.8315535050310018
60,1329,347,696.0,0.10277179727648751
61,1165,348,697.0,0.1848541112556628
62,945,362,1292.0,0.8375724243657271
63,985,351,688.0,0.13687394717401527
64,374,363,697.0,0.12091897274973501
65,728,366,699.0,0.12796111548245792
66,49,386,698.0,0.10197224857084254
67,855,404,701.0,0.10350273895352775
68,1157,404,692.0,0.1407074488283202
69,723,418,1303.0,0.8414032246744988
70,252,424,699.0,0.13023647027267393
71,212,432,699.0,0.10925529423578828
72,328,432,698.0,0.19752608729148277
73,514,437,696.0,0.15816102130467755
74,37,439,1117.0,0.7415464277439279
75,421,447,697.0,0.19279172676316972
76,1041,448,1384.0,0.8894359794173087
77,254,460,699.0,0.10989379520090903
78,681,474,696.0,0.16971223395666485
79,308,479,1004.0,0.6612586096013882
80,1342,503,2224.0,0.9024256820198686
81,164,486,699.0,0.04941488497439119
82,977,504,1770.0,0.8507769295301584
83,1143,490,696.0,0.04091265287884663
84,229,502,694.0,0.18879091549645577
85,684,539,2202.0,0.9480909595051565
86,616,514,694.0,0.1838970020377307
87,941,521,698.0,0.13623356389533234
88,362,522,697.0,0.1574474397810342
89,910,537,1245.0,0.8188791458608625
90,312,557,2468.0,0.7888252270812544
91,1284,544,696.0,0.1090230480990038
92,543,548,699.0,0.13284348850107192
93,828,560,2045.0,0.6893246823142032
94,603,561,685.0,0.09107482540875986
95,887,562,699.0,0.15258420955951632
96,1349,564,697.0,0.12564546735737156
97,1076,565,694.0,0.14294728148868724
98,8,571,521.0,0.7069862961642541
99,134,584,1317.0,0.8472656911695226
100,81,581,693.0,0.12328229148342207
101,945,586,697.0,0.19129420696990862
102,219,589,698.0,0.19752608729148277
103,374,638,3386.0,0.8539917104907313
104,1314,602,699.0,0.10557291171741201
105,744,608,1038.0,0.6888317796054936
106,469,606,699.0,0.10557291171741201
107,168,610,690.0,0.14088446821085462
108,653,624,691.0,0.06999196511592295
109,1160,624,700.0,0.12912311368588344
110,288,627,691.0,0.11838245369688828
111,984,627,698.0,0.1783578358129583
112,63,631,695.0,0.09265521289121502
113,450,640,1378.0,0.884742980250496
114,1334,637,696.0,0.12467540476442542
115,842,645,699.0,0.12796111548245792
116,950,645,689.0,0.10504779668348682
117,561,653,693.0,0.16342047597513318
118,744,656,698.0,0.08717470718819653
119,1212,656,692.0,0.1192155053397862
120,668,681,2486.0,0.4897547631136633
121,80,661,697.0,0.18302510646195075
122,1247,664,700.0,0.04786270435699593
123,1097,665,700.0,0.1081141824817092
124,26,681,694.0,0.11573122322636874
125,230,682,701.0,0.13567605773447006
126,796,684,696.0,0.15108515064489625
127,279,686,697.0,0.1848541112556628
128,932,694,696.0,0.18609890765126186
129,1141,705,698.0,0.11746331602762325
130,416,712,1151.0,0.7669560608246211
131,1274,712,699.0,0.12796111548245792
132,966,720,699.0,0.14626573547622573
133,1372,726,698.0,0.1949146124794876
134,1101,727,693.0,0.09050499387192203
135,494,736,696.0,0.12467540476442451
136,532,753,1362.0,0.8686156926486398
137,570,747,691.0,0.10056396952008993
138,211,749,691.0,0.09788411186307626
139,913,754,692.0,0.11763259457305485
140,346,760,692.0,0.06506317711298651
141,1190,762,698.0,0.1246537149375277
142,739,765,696.0,0.1208866941532345
143,402,781,698.0,0.17945372788153618
144,875,781,696.0,0.12467540476442542
145,703,801,1891.0,0.7248667278237292
146,561,788,695.0,0.07511882871958055
147,16,800,1283.0,0.8449823060867708
148,841,795,691.0,0.11838245369688782
149,902,801,693.0,0.16063181656161016
150,375,805,699.0,0.17318594967139758
151,1168,828,1270.0,0.8309102906964293
152,277,821,690.0,0.09540915705049619
153,818,827,698.0,0.13245468169888375
154,303,838,699.0,0.1479636049433806
155,641,838,697.0,0.1226402719861254
156,227,843,1063.0,0.7061210379376066
157,124,858,698.0,0.19752608729148277
158,803,861,697.0,0.12091897274973501
159,987,862,698.0,0.05709573961706087
160,695,868,695.0,0.1298787123093732
161,163,870,697.0,0.19129420696990862
162,838,872,699.0,0.14803908225079565
163,307,881,983.0,0.6345858787834042
164,420,885,701.0,0.14125274784158048
165,95,887,695.0,0.05555934737245276
166,628,887,696.0,0.12471429123113341
167,1157,899,1329.0,0.8594024457731025
168,44,888,696.0,0.11629246169692475
169,513,895,1820.0,0.9184099114368592
170,807,896,699.0,0.11653143772198887
171,127,897,698.0,0.12024190141833675
172,724,905,687.0,0.12295103701881897
173,1016,912,697.0,0.1226402719861254
174,146,922,695.0,0.08927063801709367
175,529,927,689.0,0.08565080106008188
176,1204,929,689.0,0.15960908765838247
177,372,938,964.0,0.623621206178691
178,66,939,692.0,0.09938502815807486
179,872,939,698.0,0.07993681050609693
180,1394,946,263.0,0.8848476226248122
181,334,948,615.0,0.5368855370633434
182,1339,949,578.0,0.6130876649221902
183,262,953,329.0,0.8623055523891597
184,840,953,330.0,0.8636842799014142
185,137,955,203.0,0.9195967448865024
186,466,955,207.0,0.9177904154381396
187,24,956,157.0,0.9378006374761881
188,204,956,136.0,0.9475151633092718
