Id,Centroid_x,Centroid_y,Area
1,194,10,596.0
2,947,8,498.0
3,1313,7,452.0
4,1360,10,613.0
5,1183,24,697.0
6,10,29,588.0
7,976,35,700.0
8,840,39,695.0
9,527,40,695.0
10,882,50,1119.0
11,1007,50,698.0
12,1219,60,1117.0
13,784,56,695.0
14,1088,64,691.0
15,455,73,701.0
16,929,93,697.0
17,476,95,687.0
18,342,105,1138.0
19,1039,102,693.0
20,682,107,697.0
21,838,113,1229.0
22,633,125,1218.0
23,759,122,697.0
24,1121,140,701.0
25,193,152,698.0
26,438,161,1391.0
27,825,172,694.0
28,1146,176,698.0
29,326,185,1318.0
30,41,180,695.0
31,694,188,695.0
32,910,195,694.0
33,652,201,697.0
34,1243,209,698.0
35,1338,212,695.0
36,194,220,698.0
37,838,222,688.0
38,1287,230,697.0
39,569,252,1389.0
40,636,249,689.0
41,819,250,697.0
42,1019,251,697.0
43,1180,263,1223.0
44,1340,257,1239.0
45,736,270,2629.0
46,231,285,1922.0
47,1103,268,1136.0
48,11,266,647.0
49,867,273,690.0
50,478,275,696.0
51,1004,301,1344.0
52,12,327,1220.0
53,280,306,698.0
54,1284,314,699.0
55,1229,323,1243.0
56,1091,330,691.0
57,1157,341,698.0
58,276,342,689.0
59,947,357,1244.0
60,1324,352,686.0
61,739,354,694.0
62,991,357,695.0
63,363,366,692.0
64,46,386,697.0
65,1145,400,690.0
66,851,404,697.0
67,707,420,698.0
68,43,421,697.0
69,744,427,697.0
70,493,431,699.0
71,257,443,1075.0
72,329,443,694.0
73,214,446,692.0
74,1052,446,692.0
75,27,455,694.0
76,420,457,695.0
77,1018,461,691.0
78,672,494,1874.0
79,1331,477,695.0
80,295,480,698.0
81,966,498,1839.0
82,157,488,689.0
83,1136,493,698.0
84,326,494,686.0
85,251,498,687.0
86,1344,512,1737.0
87,610,525,697.0
88,1286,532,697.0
89,924,546,1345.0
90,547,539,695.0
91,361,540,700.0
92,322,562,1798.0
93,974,542,700.0
94,1352,545,691.0
95,824,556,2495.0
96,686,557,1263.0
97,1076,556,697.0
98,618,562,698.0
99,14,568,696.0
100,891,571,694.0
101,96,578,696.0
102,146,595,1893.0
103,292,582,699.0
104,943,584,688.0
105,355,588,698.0
106,1303,591,695.0
107,207,593,695.0
108,466,599,699.0
109,750,603,1247.0
110,660,605,697.0
111,1166,612,693.0
112,290,616,699.0
113,371,639,1777.0
114,450,635,1345.0
115,953,631,694.0
116,75,633,697.0
117,863,633,698.0
118,1328,635,697.0
119,1203,636,697.0
120,569,643,697.0
121,404,647,697.0
122,990,648,693.0
123,731,660,694.0
124,1247,662,692.0
125,666,678,2376.0
126,66,668,694.0
127,244,673,1285.0
128,1085,676,695.0
129,10,685,615.0
130,920,695,692.0
131,1144,696,693.0
132,787,698,699.0
133,429,709,1356.0
134,1273,710,700.0
135,1364,720,694.0
136,957,722,693.0
137,1102,725,698.0
138,548,726,693.0
139,490,732,698.0
140,579,748,691.0
141,904,750,695.0
142,525,753,695.0
143,1180,754,690.0
144,214,760,692.0
145,341,760,696.0
146,749,764,693.0
147,397,781,699.0
148,573,785,687.0
149,902,792,1362.0
150,21,801,1314.0
151,703,795,865.0
152,366,794,695.0
153,832,797,692.0
154,291,819,1249.0
155,640,818,698.0
156,1165,822,696.0
157,716,827,698.0
158,818,827,699.0
159,1189,844,691.0
160,129,856,698.0
161,160,858,699.0
162,236,861,905.0
163,799,871,694.0
164,825,883,1368.0
165,986,871,697.0
166,291,881,1156.0
167,680,874,694.0
168,430,883,699.0
169,534,893,1352.0
170,105,890,1344.0
171,40,890,695.0
172,1164,895,840.0
173,631,894,691.0
174,1005,898,697.0
175,151,905,694.0
176,487,906,687.0
177,731,913,699.0
178,1193,913,697.0
179,868,930,689.0
180,551,934,698.0
181,67,937,696.0
182,384,943,1099.0
183,1393,945,301.0
184,269,945,681.0
185,1353,946,667.0
186,330,947,648.0
187,840,950,493.0
188,118,951,441.0
189,14,953,329.0
190,459,954,228.0
