Id,Centroid_x,Centroid_y,Area
1,3,9,167.0
2,192,3,183.0
3,949,0,10.0
4,1183,10,622.0
5,1313,8,523.0
6,1358,18,699.0
7,858,40,1394.0
8,778,33,696.0
9,542,38,692.0
10,969,39,692.0
11,1007,45,691.0
12,1223,62,1095.0
13,898,66,698.0
14,1083,70,696.0
15,938,85,694.0
16,458,86,697.0
17,334,100,1015.0
18,845,107,1099.0
19,680,105,691.0
20,1038,109,689.0
21,492,118,699.0
22,747,119,694.0
23,1129,127,696.0
24,631,136,1074.0
25,185,148,694.0
26,418,156,698.0
27,449,166,697.0
28,43,168,690.0
29,326,181,1383.0
30,1149,174,694.0
31,826,177,695.0
32,684,178,694.0
33,184,201,698.0
34,919,202,698.0
35,653,204,698.0
36,1315,210,698.0
37,1239,213,697.0
38,1279,222,698.0
39,833,243,1393.0
40,573,245,1324.0
41,1035,240,691.0
42,230,245,694.0
43,736,274,3036.0
44,1174,252,893.0
45,1334,257,1254.0
46,637,254,700.0
47,1100,266,1244.0
48,468,267,696.0
49,16,270,691.0
50,853,276,697.0
51,233,298,1361.0
52,998,300,1392.0
53,1307,295,700.0
54,290,300,697.0
55,1225,317,1289.0
56,14,327,1293.0
57,1092,333,692.0
58,278,336,696.0
59,974,354,1180.0
60,930,357,700.0
61,1171,359,701.0
62,1318,366,689.0
63,739,367,695.0
64,357,377,697.0
65,53,391,693.0
66,1141,392,694.0
67,843,396,699.0
68,711,415,696.0
69,35,418,697.0
70,335,432,696.0
71,494,437,697.0
72,1060,439,695.0
73,759,441,692.0
74,12,452,677.0
75,208,452,702.0
76,417,454,693.0
77,255,457,934.0
78,978,483,2297.0
79,674,464,695.0
80,1345,503,2355.0
81,313,487,1304.0
82,148,492,689.0
83,245,493,693.0
84,674,498,697.0
85,1135,499,696.0
86,623,519,695.0
87,694,525,691.0
88,550,533,692.0
89,828,555,2687.0
90,319,566,2280.0
91,972,543,699.0
92,1288,543,699.0
93,931,551,1112.0
94,353,549,693.0
95,1080,550,696.0
96,686,561,1282.0
97,7,562,483.0
98,893,562,698.0
99,1346,564,700.0
100,606,566,694.0
101,112,575,1240.0
102,198,576,698.0
103,1297,582,693.0
104,947,587,694.0
105,369,593,698.0
106,147,597,853.0
107,663,597,698.0
108,740,602,1355.0
109,289,604,699.0
110,1165,610,698.0
111,462,616,1171.0
112,873,625,699.0
113,94,627,689.0
114,390,646,3269.0
115,1206,629,688.0
116,946,632,691.0
117,1334,633,691.0
118,573,639,697.0
119,986,642,695.0
120,1245,658,687.0
121,73,663,699.0
122,740,665,692.0
123,673,677,1840.0
124,1103,673,700.0
125,11,677,633.0
126,243,681,1123.0
127,924,690,699.0
128,1146,693,697.0
129,415,709,1282.0
130,808,702,688.0
131,1369,707,694.0
132,965,719,698.0
133,1257,719,694.0
134,1107,727,697.0
135,491,728,696.0
136,557,751,1821.0
137,757,746,698.0
138,1193,748,695.0
139,896,749,698.0
140,205,750,697.0
141,520,757,694.0
142,353,782,1355.0
143,893,788,1162.0
144,9,784,566.0
145,400,789,697.0
146,844,793,694.0
147,712,807,2006.0
148,1169,814,698.0
149,27,816,694.0
150,282,821,1228.0
151,829,820,692.0
152,647,825,689.0
153,237,857,1092.0
154,146,857,809.0
155,1170,886,1888.0
156,799,866,691.0
157,301,876,1177.0
158,843,868,690.0
159,679,870,699.0
160,987,877,1248.0
161,112,882,1356.0
162,551,881,688.0
163,437,887,695.0
164,623,889,697.0
165,42,900,697.0
166,506,909,1097.0
167,825,908,697.0
168,725,914,697.0
169,152,917,700.0
170,1196,917,695.0
171,547,925,696.0
172,52,935,698.0
173,857,942,1150.0
174,260,938,690.0
175,1395,940,191.0
176,397,948,973.0
177,1342,949,565.0
178,340,951,466.0
179,115,952,423.0
180,10,957,51.0
181,454,959,2.0
