Id,Centroid_x,Centroid_y,Area
1,3,9,191.0
2,193,1,88.0
3,953,0,31.0
4,1184,12,663.0
5,1314,10,591.0
6,1362,15,698.0
7,856,39,1363.0
8,777,35,697.0
9,546,36,695.0
10,965,42,697.0
11,1007,49,698.0
12,1225,59,1192.0
13,1086,67,698.0
14,898,68,690.0
15,454,84,696.0
16,937,87,700.0
17,845,107,1260.0
18,337,100,903.0
19,683,101,698.0
20,1037,112,697.0
21,748,116,701.0
22,493,122,697.0
23,630,136,1143.0
24,1131,131,693.0
25,188,151,698.0
26,415,153,698.0
27,46,165,697.0
28,449,167,694.0
29,326,179,1260.0
30,1147,172,694.0
31,826,174,697.0
32,682,181,695.0
33,188,198,699.0
34,919,202,696.0
35,651,206,691.0
36,1236,211,695.0
37,1319,211,698.0
38,1277,219,688.0
39,572,244,1354.0
40,833,244,1321.0
41,1034,242,696.0
42,734,272,3001.0
43,233,249,689.0
44,1172,253,902.0
45,1100,268,1349.0
46,1336,259,1144.0
47,639,256,690.0
48,470,267,700.0
49,20,273,699.0
50,854,273,699.0
51,233,297,1340.0
52,998,301,1390.0
53,1309,297,695.0
54,292,299,698.0
55,1225,317,1193.0
56,17,320,821.0
57,1089,332,689.0
58,276,335,692.0
59,974,352,1353.0
60,7,348,459.0
61,926,356,700.0
62,1173,360,699.0
63,740,365,695.0
64,1316,368,693.0
65,358,379,691.0
66,1139,390,694.0
67,42,403,1374.0
68,843,392,698.0
69,708,418,695.0
70,334,432,697.0
71,490,435,698.0
72,1057,437,698.0
73,762,441,696.0
74,206,448,695.0
75,11,449,652.0
76,414,453,690.0
77,256,458,972.0
78,975,482,2364.0
79,676,462,698.0
80,1352,478,699.0
81,315,485,1298.0
82,145,494,697.0
83,248,496,698.0
84,674,496,697.0
85,1135,503,695.0
86,1342,511,1727.0
87,619,519,694.0
88,697,525,698.0
89,549,532,689.0
90,843,550,1218.0
91,319,566,2305.0
92,929,552,1179.0
93,973,544,698.0
94,1287,545,695.0
95,808,559,1214.0
96,1081,550,701.0
97,349,551,697.0
98,689,560,1272.0
99,9,560,582.0
100,1349,563,697.0
101,603,565,692.0
102,892,566,697.0
103,110,574,1269.0
104,200,578,689.0
105,1300,586,695.0
106,947,588,694.0
107,369,589,690.0
108,146,596,970.0
109,742,602,1361.0
110,666,601,700.0
111,289,608,693.0
112,463,613,1082.0
113,1167,612,697.0
114,874,624,693.0
115,374,644,2040.0
116,94,630,698.0
117,1205,633,691.0
118,1336,634,696.0
119,945,635,698.0
120,575,639,695.0
121,416,654,1296.0
122,984,645,694.0
123,1246,656,700.0
124,76,660,693.0
125,744,668,688.0
126,671,676,1744.0
127,1106,670,693.0
128,11,674,625.0
129,244,680,1228.0
130,925,688,695.0
131,1149,696,697.0
132,414,709,1167.0
133,804,704,698.0
134,1370,708,698.0
135,962,717,695.0
136,1257,721,699.0
137,490,725,696.0
138,1104,730,695.0
139,555,750,1746.0
140,1189,744,698.0
141,758,745,697.0
142,899,745,694.0
143,204,747,692.0
144,521,760,699.0
145,352,780,1389.0
146,892,786,1253.0
147,9,788,553.0
148,401,790,691.0
149,844,792,687.0
150,712,808,2006.0
151,25,814,700.0
152,282,821,1177.0
153,1172,817,697.0
154,828,821,695.0
155,649,824,691.0
156,236,857,1277.0
157,147,856,1022.0
158,1170,887,1928.0
159,299,876,1322.0
160,843,866,692.0
161,803,868,697.0
162,676,873,694.0
163,988,879,1231.0
164,112,881,1387.0
165,550,880,691.0
166,434,884,699.0
167,623,891,696.0
168,44,917,1391.0
169,507,911,1119.0
170,827,910,697.0
171,724,916,698.0
172,148,917,700.0
173,1193,918,690.0
174,548,922,689.0
175,858,942,1198.0
176,1394,939,247.0
177,260,940,691.0
178,396,946,1051.0
179,1342,947,626.0
180,118,950,535.0
181,342,953,363.0
182,8,956,98.0
183,455,958,25.0
