Id,Centroid_x,Centroid_y,Area
1,5,13,319.0
2,187,4,291.0
3,949,1,68.0
4,1308,7,438.0
5,1185,15,694.0
6,1354,19,697.0
7,849,28,695.0
8,775,35,688.0
9,970,35,696.0
10,540,40,691.0
11,1005,49,688.0
12,1226,60,1237.0
13,869,55,696.0
14,1088,64,700.0
15,902,66,698.0
16,455,85,695.0
17,933,89,702.0
18,336,101,1122.0
19,845,110,1312.0
20,682,104,694.0
21,1040,113,699.0
22,743,113,689.0
23,487,115,697.0
24,1133,125,699.0
25,629,136,1099.0
26,189,145,699.0
27,435,159,1347.0
28,50,174,696.0
29,322,186,1385.0
30,1151,177,699.0
31,825,178,695.0
32,688,181,698.0
33,918,198,696.0
34,655,200,693.0
35,181,205,696.0
36,1242,211,694.0
37,1318,216,689.0
38,1285,226,696.0
39,834,241,1393.0
40,575,248,1357.0
41,1031,246,688.0
42,742,269,2463.0
43,1339,257,1197.0
44,234,251,693.0
45,1176,253,992.0
46,636,255,696.0
47,1100,265,1272.0
48,20,272,698.0
49,858,272,692.0
50,475,276,698.0
51,719,281,699.0
52,231,301,1379.0
53,1001,297,1364.0
54,1301,299,692.0
55,286,302,696.0
56,1223,317,1241.0
57,13,324,1366.0
58,1089,334,691.0
59,277,336,700.0
60,966,355,2085.0
61,1164,358,699.0
62,750,363,696.0
63,1321,364,699.0
64,361,372,699.0
65,44,405,1394.0
66,1139,399,696.0
67,845,403,697.0
68,716,417,700.0
69,757,431,698.0
70,495,437,697.0
71,330,438,699.0
72,1057,441,699.0
73,15,452,698.0
74,258,453,782.0
75,211,452,686.0
76,421,457,699.0
77,672,466,700.0
78,1003,466,696.0
79,1344,504,2496.0
80,315,488,1332.0
81,969,494,1494.0
82,253,494,697.0
83,1139,494,700.0
84,143,496,690.0
85,684,513,1362.0
86,615,520,698.0
87,551,526,691.0
88,928,548,1356.0
89,823,553,2521.0
90,969,543,697.0
91,1285,543,698.0
92,320,569,2253.0
93,359,548,698.0
94,687,560,1340.0
95,1083,558,693.0
96,1346,560,695.0
97,891,563,698.0
98,608,568,695.0
99,10,569,602.0
100,129,570,687.0
101,204,578,696.0
102,1299,585,699.0
103,100,586,694.0
104,945,591,691.0
105,371,606,1385.0
106,743,598,1330.0
107,148,602,876.0
108,667,600,698.0
109,293,605,697.0
110,464,620,1330.0
111,1169,611,696.0
112,944,625,695.0
113,92,628,696.0
114,1209,629,700.0
115,868,632,696.0
116,414,648,1389.0
117,1334,637,693.0
118,571,642,697.0
119,368,652,1276.0
120,992,653,698.0
121,1245,657,697.0
122,737,666,700.0
123,74,668,694.0
124,1102,668,687.0
125,672,678,1983.0
126,243,683,1100.0
127,9,684,577.0
128,925,693,696.0
129,1150,695,693.0
130,802,702,694.0
131,419,714,1364.0
132,1371,710,695.0
133,1253,715,688.0
134,494,724,696.0
135,955,725,696.0
136,1106,725,698.0
137,558,737,1264.0
138,891,748,697.0
139,1196,749,696.0
140,216,750,688.0
141,757,753,697.0
142,519,755,697.0
143,351,766,689.0
144,559,778,686.0
145,896,787,1084.0
146,16,785,696.0
147,396,786,691.0
148,704,797,965.0
149,355,800,700.0
150,837,808,1177.0
151,1169,813,698.0
152,285,824,1298.0
153,22,819,696.0
154,732,822,695.0
155,641,828,700.0
156,238,859,1089.0
157,144,857,1067.0
158,1173,883,2015.0
159,799,865,699.0
160,838,868,698.0
161,299,878,1245.0
162,105,877,1313.0
163,680,878,698.0
164,989,883,1322.0
165,546,883,695.0
166,433,887,689.0
167,632,894,697.0
168,508,904,1166.0
169,40,896,690.0
170,820,907,701.0
171,154,910,699.0
172,719,917,698.0
173,1190,920,695.0
174,546,924,696.0
175,264,934,691.0
176,855,941,1203.0
177,53,936,698.0
178,1395,942,186.0
179,395,948,934.0
180,123,949,556.0
181,1347,951,457.0
182,334,953,350.0
183,442,957,100.0
184,6,958,40.0
