Id,Centroid_x,Centroid_y,Area
1,11,20,711.0
2,1303,8,505.0
3,1376,15,690.0
4,846,17,692.0
5,960,18,690.0
6,183,25,695.0
7,1187,25,691.0
8,509,35,695.0
9,994,47,1319.0
10,785,43,700.0
11,869,46,695.0
12,1083,49,696.0
13,1240,68,698.0
14,905,69,695.0
15,458,72,696.0
16,1193,76,692.0
17,339,107,1370.0
18,678,102,692.0
19,469,104,697.0
20,948,107,698.0
21,834,118,1154.0
22,635,121,1130.0
23,1032,116,698.0
24,753,132,694.0
25,1137,132,691.0
26,182,161,689.0
27,431,169,1357.0
28,31,168,696.0
29,336,179,1294.0
30,1145,172,689.0
31,824,177,697.0
32,678,183,689.0
33,1253,184,689.0
34,919,192,698.0
35,655,210,698.0
36,1341,210,697.0
37,192,217,695.0
38,852,226,691.0
39,1296,229,699.0
40,543,241,696.0
41,659,244,699.0
42,1341,254,1149.0
43,1025,250,691.0
44,1104,254,1147.0
45,1181,258,1085.0
46,810,255,696.0
47,754,259,1079.0
48,577,261,696.0
49,720,275,1971.0
50,864,263,699.0
51,236,282,1731.0
52,13,268,682.0
53,467,269,692.0
54,276,313,1389.0
55,1013,308,1192.0
56,13,322,1295.0
57,1079,314,694.0
58,1283,324,698.0
59,1226,334,1354.0
60,1327,347,697.0
61,946,362,1374.0
62,1167,351,692.0
63,984,352,698.0
64,374,360,690.0
65,725,364,688.0
66,52,385,698.0
67,1160,401,698.0
68,857,404,695.0
69,724,419,1253.0
70,251,420,693.0
71,212,432,691.0
72,325,432,696.0
73,517,438,695.0
74,39,440,1128.0
75,420,447,699.0
76,1038,450,1380.0
77,253,462,693.0
78,681,473,693.0
79,309,480,811.0
80,1341,503,2079.0
81,167,486,696.0
82,978,503,1686.0
83,1144,488,697.0
84,227,501,697.0
85,678,516,1107.0
86,619,511,696.0
87,940,518,698.0
88,366,526,688.0
89,909,537,1292.0
90,313,559,2412.0
91,539,547,691.0
92,1284,548,698.0
93,688,561,1151.0
94,828,561,2147.0
95,606,559,696.0
96,885,560,692.0
97,1351,562,691.0
98,1077,566,702.0
99,8,568,524.0
100,135,581,1345.0
101,81,583,695.0
102,941,584,697.0
103,217,589,690.0
104,743,605,1086.0
105,397,639,4786.0
106,1310,602,692.0
107,468,602,690.0
108,168,613,691.0
109,655,620,700.0
110,1164,627,698.0
111,291,629,696.0
112,985,630,685.0
113,61,632,699.0
114,1332,641,700.0
115,952,644,697.0
116,840,645,695.0
117,560,657,688.0
118,1216,658,687.0
119,746,660,693.0
120,671,673,1720.0
121,1251,663,693.0
122,79,664,696.0
123,1098,665,697.0
124,28,680,690.0
125,278,682,695.0
126,228,684,699.0
127,792,687,689.0
128,934,693,690.0
129,654,701,699.0
130,1140,704,693.0
131,414,713,1276.0
132,1275,708,695.0
133,964,722,698.0
134,1100,725,698.0
135,1372,729,689.0
136,494,740,692.0
137,531,757,1342.0
138,572,746,694.0
139,213,752,697.0
140,911,754,695.0
141,342,760,690.0
142,741,764,698.0
143,1192,764,696.0
144,402,779,690.0
145,873,781,692.0
146,703,802,1978.0
147,18,799,1348.0
148,557,792,692.0
149,840,794,698.0
150,899,803,699.0
151,375,805,693.0
152,1166,828,1380.0
153,274,820,698.0
154,819,831,692.0
155,645,835,698.0
156,307,837,698.0
157,227,845,1222.0
158,114,881,2086.0
159,990,860,699.0
160,806,879,1388.0
161,697,868,695.0
162,166,870,685.0
163,840,875,694.0
164,309,881,958.0
165,1157,896,1331.0
166,42,886,700.0
167,420,888,698.0
168,630,889,689.0
169,510,895,1869.0
170,728,902,697.0
171,1016,910,692.0
172,147,921,697.0
173,532,929,698.0
174,1207,931,695.0
175,375,938,1141.0
176,70,936,691.0
177,868,938,699.0
178,332,947,654.0
179,1340,947,646.0
180,1395,949,153.0
181,840,951,429.0
182,260,952,391.0
183,208,955,218.0
184,463,955,179.0
185,21,956,147.0
186,138,956,133.0
