Id,Centroid_x,Centroid_y,Area
1,10,18,790.0
2,855,10,597.0
3,1294,9,579.0
4,1380,14,700.0
5,956,16,698.0
6,1175,19,699.0
7,175,21,692.0
8,995,40,932.0
9,772,44,692.0
10,507,46,692.0
11,851,48,695.0
12,1093,49,691.0
13,439,65,699.0
14,1229,67,696.0
15,1185,71,695.0
16,911,76,693.0
17,836,97,1388.0
18,688,94,698.0
19,365,98,698.0
20,475,105,697.0
21,621,105,694.0
22,1031,109,689.0
23,332,111,699.0
24,953,112,695.0
25,652,126,693.0
26,757,130,696.0
27,1140,134,694.0
28,421,163,1384.0
29,208,164,700.0
30,351,179,1213.0
31,1152,173,695.0
32,918,178,695.0
33,687,181,698.0
34,830,181,690.0
35,37,184,692.0
36,1238,188,694.0
37,195,213,699.0
38,655,218,694.0
39,1334,236,2277.0
40,844,233,700.0
41,740,236,698.0
42,531,246,696.0
43,872,246,694.0
44,1109,256,1087.0
45,1020,254,693.0
46,10,256,597.0
47,661,257,690.0
48,1184,259,1269.0
49,807,261,698.0
50,572,262,694.0
51,718,267,1025.0
52,246,271,1222.0
53,480,268,699.0
54,764,268,700.0
55,737,298,697.0
56,264,301,690.0
57,1005,307,1303.0
58,14,307,829.0
59,222,311,692.0
60,1283,315,696.0
61,1089,322,697.0
62,1226,324,1196.0
63,11,338,641.0
64,280,341,697.0
65,980,342,697.0
66,1326,343,698.0
67,395,350,698.0
68,943,369,1374.0
69,730,357,697.0
70,1165,358,698.0
71,49,377,695.0
72,1167,401,688.0
73,847,406,698.0
74,723,418,1307.0
75,225,429,1392.0
76,525,433,694.0
77,28,436,1359.0
78,310,434,696.0
79,1039,445,1158.0
80,407,453,693.0
81,245,459,695.0
82,669,489,1375.0
83,311,483,1040.0
84,1320,478,693.0
85,968,487,690.0
86,159,489,687.0
87,216,496,692.0
88,1147,496,698.0
89,623,500,699.0
90,1341,518,1658.0
91,368,513,694.0
92,1006,517,691.0
93,320,524,696.0
94,972,525,695.0
95,685,526,694.0
96,905,542,2476.0
97,529,535,698.0
98,613,548,698.0
99,830,564,2078.0
100,1282,556,698.0
101,683,567,1073.0
102,309,571,1793.0
103,1356,564,698.0
104,129,581,1296.0
105,1082,573,701.0
106,8,574,524.0
107,476,582,697.0
108,84,586,696.0
109,235,591,698.0
110,938,593,692.0
111,729,610,1111.0
112,355,628,1929.0
113,304,616,687.0
114,165,620,695.0
115,55,621,697.0
116,1003,622,700.0
117,1321,628,1256.0
118,1165,627,694.0
119,665,658,2599.0
120,418,646,1904.0
121,1215,636,696.0
122,954,647,698.0
123,1250,647,698.0
124,751,652,693.0
125,838,652,692.0
126,75,659,691.0
127,473,663,690.0
128,564,664,695.0
129,1098,663,695.0
130,780,673,697.0
131,30,674,697.0
132,229,676,693.0
133,1274,687,688.0
134,399,690,698.0
135,296,691,690.0
136,942,711,1388.0
137,650,700,696.0
138,1151,705,693.0
139,589,732,699.0
140,1086,732,693.0
141,1365,733,690.0
142,415,737,699.0
143,519,753,1602.0
144,896,777,1834.0
145,344,765,698.0
146,1201,766,695.0
147,206,768,688.0
148,709,790,2775.0
149,388,772,693.0
150,35,779,692.0
151,552,787,695.0
152,836,787,699.0
153,366,808,695.0
154,8,813,497.0
155,273,814,696.0
156,649,815,694.0
157,1162,836,1388.0
158,809,833,697.0
159,228,851,992.0
160,309,870,1872.0
161,797,863,691.0
162,708,864,693.0
163,103,869,1355.0
164,175,872,698.0
165,1149,890,1328.0
166,993,880,693.0
167,841,884,694.0
168,442,889,694.0
169,499,893,1366.0
170,630,889,696.0
171,39,894,698.0
172,727,894,694.0
173,799,900,694.0
174,143,907,1246.0
175,538,906,694.0
176,1030,920,698.0
177,1202,923,697.0
178,73,932,698.0
179,362,934,694.0
180,1392,940,390.0
181,534,941,691.0
182,858,946,1049.0
183,332,945,692.0
184,1342,947,646.0
185,391,948,617.0
186,267,949,573.0
187,449,950,520.0
188,10,952,330.0
189,209,952,367.0
190,141,954,285.0
