Id,Centroid_x,Centroid_y,Area
1,184,4,241.0
2,951,1,87.0
3,1186,14,701.0
4,1311,8,509.0
5,6,15,366.0
6,1350,17,697.0
7,846,29,698.0
8,778,35,697.0
9,972,35,689.0
10,536,42,700.0
11,1004,49,698.0
12,1224,58,1222.0
13,869,56,690.0
14,1086,64,698.0
15,904,69,698.0
16,456,83,693.0
17,931,85,693.0
18,335,101,1065.0
19,847,109,1178.0
20,680,105,695.0
21,483,112,698.0
22,743,112,694.0
23,1037,112,695.0
24,1131,128,698.0
25,630,136,1201.0
26,190,146,693.0
27,451,156,700.0
28,418,162,698.0
29,317,170,696.0
30,51,175,695.0
31,1150,175,691.0
32,827,177,697.0
33,690,182,698.0
34,914,196,697.0
35,329,199,697.0
36,653,202,702.0
37,183,209,699.0
38,1242,211,695.0
39,1320,215,692.0
40,1287,223,698.0
41,832,242,1397.0
42,573,251,1371.0
43,1029,245,698.0
44,1339,253,1096.0
45,743,269,2485.0
46,233,253,697.0
47,1173,253,1017.0
48,636,255,697.0
49,1099,268,1313.0
50,21,272,702.0
51,860,272,695.0
52,479,276,697.0
53,720,282,699.0
54,241,287,691.0
55,1003,298,1374.0
56,283,302,697.0
57,1304,302,699.0
58,12,323,1435.0
59,1224,317,1275.0
60,224,315,695.0
61,1091,332,698.0
62,274,333,698.0
63,965,357,2074.0
64,1163,355,694.0
65,1320,361,700.0
66,750,363,692.0
67,365,374,697.0
68,53,393,698.0
69,1137,402,693.0
70,845,405,697.0
71,713,416,699.0
72,36,420,696.0
73,754,434,691.0
74,329,440,695.0
75,493,441,698.0
76,1057,445,698.0
77,259,454,879.0
78,209,454,690.0
79,421,454,690.0
80,16,456,695.0
81,670,462,690.0
82,1006,465,689.0
83,316,488,1342.0
84,1334,501,1743.0
85,969,494,1286.0
86,1136,493,696.0
87,252,494,692.0
88,143,495,695.0
89,684,534,2750.0
90,1364,513,692.0
91,613,517,699.0
92,548,524,693.0
93,925,548,1293.0
94,1287,540,692.0
95,823,554,2477.0
96,966,543,695.0
97,311,577,3007.0
98,357,550,696.0
99,1348,557,697.0
100,1081,562,691.0
101,8,565,529.0
102,892,565,699.0
103,610,566,697.0
104,139,587,1590.0
105,202,579,700.0
106,1298,584,693.0
107,98,586,696.0
108,945,592,698.0
109,370,629,2528.0
110,744,598,1252.0
111,665,603,696.0
112,466,622,1361.0
113,1167,613,697.0
114,89,627,692.0
115,1212,628,694.0
116,947,629,694.0
117,415,646,1392.0
118,870,633,692.0
119,1332,635,695.0
120,570,641,689.0
121,988,657,702.0
122,1245,657,688.0
123,735,663,698.0
124,72,668,701.0
125,669,678,2123.0
126,1098,672,697.0
127,242,684,1253.0
128,9,688,566.0
129,922,689,693.0
130,1152,693,696.0
131,804,702,698.0
132,419,712,1358.0
133,1371,709,699.0
134,1256,719,699.0
135,954,723,696.0
136,1109,723,696.0
137,495,724,696.0
138,556,738,1258.0
139,1196,745,692.0
140,894,772,1749.0
141,216,752,698.0
142,756,755,692.0
143,517,756,693.0
144,347,765,691.0
145,562,781,698.0
146,17,784,697.0
147,395,785,694.0
148,702,798,1092.0
149,356,799,697.0
150,837,808,1258.0
151,283,823,1173.0
152,1165,816,690.0
153,19,823,690.0
154,734,824,695.0
155,644,828,695.0
156,144,856,1003.0
157,236,861,1126.0
158,1189,858,690.0
159,840,866,690.0
160,296,877,1277.0
161,798,867,692.0
162,106,879,1266.0
163,991,881,1370.0
164,683,880,696.0
165,545,882,693.0
166,1165,895,1326.0
167,430,888,698.0
168,633,894,697.0
169,506,906,1192.0
170,39,898,695.0
171,817,905,695.0
172,150,910,689.0
173,721,915,693.0
174,1192,921,693.0
175,548,925,693.0
176,267,931,694.0
177,50,934,696.0
178,851,942,1227.0
179,1394,939,230.0
180,396,947,962.0
181,126,949,550.0
182,1347,949,562.0
183,337,952,387.0
184,446,956,143.0
185,5,959,10.0
