Id,Centroid_x,Centroid_y,Area
1,12,18,892.0
2,855,11,646.0
3,1299,6,361.0
4,956,17,697.0
5,1382,18,695.0
6,177,20,689.0
7,1182,22,694.0
8,990,40,1034.0
9,775,41,699.0
10,854,47,689.0
11,1089,48,690.0
12,510,50,695.0
13,445,62,696.0
14,1235,71,692.0
15,1179,73,694.0
16,914,77,697.0
17,360,90,696.0
18,685,92,697.0
19,836,103,1381.0
20,1031,108,699.0
21,636,115,1360.0
22,473,111,699.0
23,954,113,696.0
24,335,115,698.0
25,755,132,698.0
26,1138,135,696.0
27,427,165,1392.0
28,202,163,689.0
29,1158,168,697.0
30,349,178,1309.0
31,686,176,699.0
32,42,178,697.0
33,835,181,689.0
34,920,184,691.0
35,1244,186,692.0
36,1337,213,702.0
37,193,215,698.0
38,649,221,699.0
39,847,230,698.0
40,733,239,695.0
41,1332,245,1634.0
42,531,246,696.0
43,1110,258,1238.0
44,873,249,693.0
45,568,253,695.0
46,656,253,696.0
47,810,253,701.0
48,1021,258,697.0
49,1182,259,1205.0
50,14,260,695.0
51,481,264,694.0
52,727,279,1705.0
53,764,267,697.0
54,244,273,1024.0
55,1006,310,1387.0
56,272,305,698.0
57,11,322,1400.0
58,220,309,695.0
59,1291,316,691.0
60,1090,320,694.0
61,1228,326,1297.0
62,1325,344,696.0
63,283,345,693.0
64,977,349,698.0
65,940,366,1380.0
66,395,353,698.0
67,728,355,697.0
68,1158,361,699.0
69,52,378,694.0
70,1158,395,696.0
71,853,403,692.0
72,724,419,1350.0
73,210,426,695.0
74,45,433,695.0
75,308,434,697.0
76,247,449,1352.0
77,1040,446,1335.0
78,13,438,679.0
79,523,439,689.0
80,408,452,697.0
81,314,480,1077.0
82,679,477,696.0
83,1339,505,2256.0
84,160,486,691.0
85,1141,487,697.0
86,979,513,2041.0
87,620,498,693.0
88,217,501,696.0
89,678,516,1246.0
90,370,517,695.0
91,911,528,1791.0
92,319,526,698.0
93,527,542,690.0
94,609,548,697.0
95,828,565,2099.0
96,1280,554,698.0
97,682,565,1068.0
98,884,561,693.0
99,1355,561,689.0
100,312,571,1553.0
101,1083,570,695.0
102,116,572,699.0
103,10,573,618.0
104,473,586,692.0
105,236,589,696.0
106,85,590,694.0
107,939,592,697.0
108,141,593,690.0
109,733,606,1217.0
110,354,629,1947.0
111,301,614,694.0
112,1004,619,694.0
113,161,621,695.0
114,1167,620,694.0
115,1324,626,1313.0
116,56,622,691.0
117,665,659,2732.0
118,445,630,698.0
119,1208,640,698.0
120,407,650,1301.0
121,833,649,692.0
122,953,650,697.0
123,1251,651,698.0
124,469,657,698.0
125,750,658,698.0
126,76,660,699.0
127,558,661,691.0
128,1100,666,699.0
129,35,668,698.0
130,232,673,695.0
131,781,677,687.0
132,295,691,700.0
133,1278,692,696.0
134,395,693,691.0
135,941,698,695.0
136,654,699,696.0
137,1144,707,700.0
138,1369,729,697.0
139,954,731,688.0
140,1093,731,698.0
141,410,737,692.0
142,588,737,696.0
143,517,751,1689.0
144,349,764,698.0
145,897,781,1979.0
146,210,767,688.0
147,1198,768,699.0
148,384,777,697.0
149,740,777,698.0
150,33,778,696.0
151,696,793,1391.0
152,554,788,697.0
153,839,795,698.0
154,362,804,699.0
155,277,816,694.0
156,11,819,624.0
157,650,819,697.0
158,713,819,690.0
159,1160,831,1378.0
160,812,837,688.0
161,233,848,925.0
162,311,868,1623.0
163,792,861,690.0
164,106,870,1308.0
165,703,865,697.0
166,168,869,688.0
167,995,877,690.0
168,840,880,695.0
169,510,893,2047.0
170,1152,893,1273.0
171,624,890,691.0
172,727,890,694.0
173,434,892,695.0
174,40,893,688.0
175,802,896,695.0
176,129,898,699.0
177,1195,914,698.0
178,159,915,695.0
179,1029,917,699.0
180,362,931,698.0
181,73,932,694.0
182,529,937,699.0
183,1393,937,356.0
184,1342,941,693.0
185,860,947,1121.0
186,335,947,646.0
187,265,947,632.0
188,391,948,614.0
189,453,949,577.0
190,134,953,303.0
191,204,955,221.0
192,10,956,107.0
