Id,Centroid_x,Centroid_y,Area
1,9,18,687.0
2,1301,12,666.0
3,857,30,1392.0
4,1384,20,695.0
5,175,23,692.0
6,961,24,696.0
7,1180,27,697.0
8,506,40,692.0
9,781,40,698.0
10,991,45,1195.0
11,1089,45,699.0
12,455,62,696.0
13,907,73,690.0
14,1185,74,697.0
15,1238,77,696.0
16,355,91,695.0
17,837,112,1315.0
18,682,104,689.0
19,950,110,696.0
20,473,113,696.0
21,634,120,1393.0
22,1032,118,689.0
23,331,119,697.0
24,754,134,697.0
25,1140,138,701.0
26,448,159,689.0
27,197,160,698.0
28,1154,166,695.0
29,343,178,1359.0
30,40,175,697.0
31,683,175,700.0
32,833,177,699.0
33,416,179,690.0
34,921,183,698.0
35,1243,189,698.0
36,1340,210,694.0
37,190,216,694.0
38,659,233,1321.0
39,1307,232,692.0
40,858,249,1395.0
41,535,242,692.0
42,1340,248,1051.0
43,1105,256,1223.0
44,731,268,3073.0
45,1018,255,694.0
46,481,258,699.0
47,572,258,696.0
48,810,259,699.0
49,242,269,1159.0
50,1183,262,1227.0
51,14,263,700.0
52,273,298,697.0
53,11,322,1293.0
54,227,306,692.0
55,1011,312,1378.0
56,1088,320,695.0
57,1225,320,692.0
58,1284,321,691.0
59,281,342,698.0
60,983,345,696.0
61,1326,345,695.0
62,1246,347,696.0
63,945,364,1230.0
64,386,359,696.0
65,1158,361,696.0
66,727,362,698.0
67,52,379,694.0
68,1159,392,696.0
69,862,407,698.0
70,723,422,951.0
71,208,426,695.0
72,239,429,698.0
73,33,434,1313.0
74,311,430,699.0
75,524,441,696.0
76,408,446,694.0
77,1040,450,1214.0
78,251,460,698.0
79,680,475,698.0
80,309,478,905.0
81,1135,478,694.0
82,1339,499,1899.0
83,159,486,699.0
84,974,492,698.0
85,217,494,696.0
86,620,505,698.0
87,674,516,1009.0
88,934,516,696.0
89,983,520,1388.0
90,373,526,694.0
91,308,572,3175.0
92,901,534,1123.0
93,533,546,697.0
94,830,562,2348.0
95,605,550,695.0
96,687,565,1286.0
97,1280,554,697.0
98,885,562,690.0
99,132,575,1351.0
100,1077,570,699.0
101,15,572,698.0
102,1350,572,691.0
103,84,585,698.0
104,940,591,698.0
105,474,596,692.0
106,226,598,697.0
107,353,599,698.0
108,737,610,1311.0
109,1303,615,694.0
110,997,618,698.0
111,164,621,698.0
112,1174,622,690.0
113,642,626,697.0
114,58,627,692.0
115,453,643,1388.0
116,1337,633,696.0
117,354,648,1170.0
118,838,641,691.0
119,1209,648,691.0
120,947,649,694.0
121,390,653,697.0
122,749,654,699.0
123,652,655,694.0
124,1250,656,696.0
125,554,657,697.0
126,423,660,696.0
127,1097,665,698.0
128,71,669,696.0
129,687,677,1249.0
130,32,674,695.0
131,234,678,694.0
132,783,687,697.0
133,286,690,696.0
134,1276,692,696.0
135,397,696,700.0
136,939,698,699.0
137,1139,699,697.0
138,652,701,689.0
139,406,726,693.0
140,1090,726,698.0
141,957,732,696.0
142,1369,732,697.0
143,518,750,2066.0
144,578,740,689.0
145,212,760,694.0
146,915,761,695.0
147,344,763,695.0
148,744,768,700.0
149,1197,769,697.0
150,26,777,698.0
151,376,792,1339.0
152,895,788,1242.0
153,693,796,1366.0
154,561,789,697.0
155,832,800,696.0
156,1155,811,695.0
157,9,818,568.0
158,279,820,696.0
159,716,821,699.0
160,644,829,692.0
161,815,834,697.0
162,229,847,1054.0
163,1168,846,694.0
164,308,864,1787.0
165,797,861,699.0
166,702,867,697.0
167,105,876,1290.0
168,174,872,699.0
169,1004,878,691.0
170,848,882,695.0
171,631,884,696.0
172,523,891,1259.0
173,429,891,701.0
174,1159,899,1152.0
175,735,892,694.0
176,809,893,690.0
177,37,898,694.0
178,484,898,691.0
179,124,900,697.0
180,1024,911,698.0
181,156,915,688.0
182,1199,926,695.0
183,62,928,696.0
184,378,938,1296.0
185,528,937,701.0
186,870,938,697.0
187,334,947,642.0
188,1341,947,646.0
189,1391,947,383.0
190,131,950,487.0
191,837,951,438.0
192,201,952,407.0
193,257,952,414.0
194,454,952,392.0
195,17,953,317.0
