Id,Centroid_x,Centroid_y,Area
1,11,18,822.0
2,858,11,626.0
3,1294,9,558.0
4,1384,15,695.0
5,1175,19,698.0
6,176,20,697.0
7,959,20,693.0
8,996,40,958.0
9,774,46,699.0
10,509,47,691.0
11,855,48,693.0
12,1094,49,700.0
13,1232,66,698.0
14,442,68,693.0
15,1181,72,696.0
16,912,78,696.0
17,836,99,1326.0
18,684,94,696.0
19,362,95,696.0
20,475,104,699.0
21,618,108,696.0
22,1031,111,698.0
23,334,113,698.0
24,953,113,696.0
25,649,128,697.0
26,757,128,698.0
27,1140,132,698.0
28,421,163,1381.0
29,204,164,699.0
30,1156,170,696.0
31,349,180,1189.0
32,688,180,696.0
33,920,181,691.0
34,40,182,698.0
35,833,184,690.0
36,1238,187,697.0
37,192,215,695.0
38,652,216,696.0
39,1331,235,2249.0
40,847,231,698.0
41,738,240,698.0
42,875,247,699.0
43,1108,255,1211.0
44,533,249,691.0
45,659,255,695.0
46,11,258,649.0
47,810,258,694.0
48,1017,258,695.0
49,572,259,698.0
50,1184,259,1331.0
51,247,268,1136.0
52,482,265,698.0
53,724,279,1689.0
54,761,266,692.0
55,266,304,697.0
56,1005,307,1370.0
57,14,319,1600.0
58,222,311,698.0
59,1287,317,692.0
60,1093,321,693.0
61,1228,324,1215.0
62,1329,340,690.0
63,283,343,697.0
64,982,344,693.0
65,395,352,696.0
66,733,355,689.0
67,940,370,1388.0
68,1163,359,689.0
69,48,377,692.0
70,1164,400,698.0
71,851,403,694.0
72,721,418,1300.0
73,226,431,1380.0
74,526,436,695.0
75,25,438,1335.0
76,312,437,696.0
77,1040,446,1147.0
78,409,452,695.0
79,249,462,697.0
80,674,501,2040.0
81,1323,475,694.0
82,312,484,1120.0
83,162,489,689.0
84,968,490,697.0
85,1144,494,697.0
86,216,496,695.0
87,619,498,698.0
88,1341,516,1421.0
89,366,513,697.0
90,1004,516,699.0
91,968,522,690.0
92,317,523,695.0
93,896,543,1823.0
94,931,529,696.0
95,530,539,695.0
96,610,546,696.0
97,831,566,2119.0
98,1279,556,691.0
99,682,566,922.0
100,312,571,1766.0
101,1353,566,695.0
102,121,568,693.0
103,1080,573,700.0
104,8,574,536.0
105,473,586,691.0
106,82,589,693.0
107,237,590,694.0
108,137,595,689.0
109,939,596,698.0
110,355,630,2028.0
111,733,609,1089.0
112,300,617,699.0
113,56,620,688.0
114,1323,627,1210.0
115,1006,622,695.0
116,162,623,697.0
117,1166,624,699.0
118,663,658,2652.0
119,418,643,1924.0
120,1214,638,699.0
121,956,647,697.0
122,1247,651,695.0
123,749,653,697.0
124,837,654,693.0
125,79,659,696.0
126,563,661,695.0
127,470,664,690.0
128,1101,666,693.0
129,31,671,688.0
130,233,673,691.0
131,783,677,692.0
132,398,689,694.0
133,1277,689,691.0
134,297,691,691.0
135,938,698,694.0
136,654,703,688.0
137,1149,707,689.0
138,950,727,699.0
139,1367,730,693.0
140,587,733,697.0
141,1090,733,697.0
142,411,739,691.0
143,518,753,1667.0
144,898,776,1792.0
145,347,764,699.0
146,209,770,697.0
147,1199,770,693.0
148,387,774,693.0
149,710,784,2064.0
150,35,779,700.0
151,555,784,697.0
152,839,790,697.0
153,367,805,696.0
154,10,813,583.0
155,709,815,694.0
156,273,817,690.0
157,651,818,698.0
158,1161,834,1391.0
159,811,829,691.0
160,230,849,922.0
161,309,867,1834.0
162,793,861,693.0
163,708,863,695.0
164,103,871,1235.0
165,174,870,698.0
166,838,881,694.0
167,1151,891,1266.0
168,990,883,693.0
169,525,894,1371.0
170,630,887,697.0
171,439,889,700.0
172,39,894,694.0
173,730,894,698.0
174,797,896,692.0
175,485,898,696.0
176,143,910,1370.0
177,1027,918,695.0
178,1200,920,695.0
179,363,932,699.0
180,71,935,696.0
181,1392,938,388.0
182,862,946,1058.0
183,532,944,697.0
184,1345,945,690.0
185,334,946,663.0
186,395,947,649.0
187,271,948,620.0
188,450,949,577.0
189,12,954,272.0
190,209,953,304.0
191,137,954,244.0
