Id,Centroid_x,Centroid_y,Area
1,12,17,962.0
2,856,12,664.0
3,1178,12,655.0
4,1297,14,699.0
5,955,15,688.0
6,1379,16,690.0
7,174,17,696.0
8,995,42,1035.0
9,513,45,699.0
10,851,47,690.0
11,1091,49,698.0
12,768,53,695.0
13,439,68,698.0
14,1178,68,700.0
15,1235,68,697.0
16,917,71,690.0
17,834,95,1177.0
18,685,94,701.0
19,367,96,699.0
20,471,103,694.0
21,621,108,690.0
22,949,108,688.0
23,1029,109,692.0
24,330,110,696.0
25,650,125,698.0
26,759,133,698.0
27,1143,138,694.0
28,419,161,1324.0
29,207,158,698.0
30,347,176,1124.0
31,695,172,696.0
32,831,176,692.0
33,1158,177,698.0
34,36,183,699.0
35,919,184,696.0
36,1236,189,689.0
37,1337,233,2320.0
38,192,211,695.0
39,656,221,696.0
40,732,228,694.0
41,859,239,1355.0
42,527,242,700.0
43,16,249,694.0
44,1018,251,690.0
45,1110,258,1267.0
46,658,259,696.0
47,246,267,1370.0
48,1185,263,1149.0
49,485,263,698.0
50,737,275,2315.0
51,803,264,692.0
52,568,265,690.0
53,13,298,804.0
54,1006,303,1178.0
55,269,306,698.0
56,1285,314,698.0
57,221,316,695.0
58,1084,321,696.0
59,1221,328,1329.0
60,14,335,688.0
61,978,338,695.0
62,1329,342,702.0
63,281,345,696.0
64,730,353,698.0
65,394,354,699.0
66,1160,357,698.0
67,939,358,693.0
68,44,376,689.0
69,951,388,699.0
70,1168,404,697.0
71,841,407,692.0
72,724,412,1206.0
73,224,429,1386.0
74,308,427,690.0
75,1038,442,1260.0
76,528,434,691.0
77,27,437,1363.0
78,403,448,698.0
79,247,459,695.0
80,671,483,1391.0
81,1322,469,690.0
82,307,485,1104.0
83,156,485,693.0
84,966,492,692.0
85,1150,493,694.0
86,213,496,693.0
87,623,497,699.0
88,1338,518,1445.0
89,1007,510,700.0
90,361,514,698.0
91,894,532,1066.0
92,971,527,696.0
93,323,530,698.0
94,682,554,1784.0
95,927,534,699.0
96,533,537,692.0
97,856,545,698.0
98,1285,551,697.0
99,617,552,701.0
100,311,568,1800.0
101,1364,560,692.0
102,819,569,1243.0
103,1078,567,698.0
104,129,576,1184.0
105,885,570,700.0
106,7,571,455.0
107,479,576,697.0
108,87,585,695.0
109,230,593,693.0
110,940,600,698.0
111,358,631,2084.0
112,729,612,1249.0
113,309,619,700.0
114,1006,620,699.0
115,1170,623,698.0
116,53,624,697.0
117,1322,627,1356.0
118,163,626,692.0
119,420,643,1849.0
120,663,660,2618.0
121,1220,639,698.0
122,744,647,694.0
123,838,647,700.0
124,954,647,697.0
125,1256,654,689.0
126,77,657,695.0
127,470,660,694.0
128,567,661,700.0
129,1098,670,698.0
130,774,673,694.0
131,239,674,697.0
132,36,678,687.0
133,1269,683,690.0
134,933,692,700.0
135,295,693,693.0
136,405,694,698.0
137,649,706,693.0
138,1157,707,690.0
139,956,723,689.0
140,1088,728,695.0
141,1361,728,693.0
142,591,730,695.0
143,419,736,696.0
144,517,755,1599.0
145,1203,761,688.0
146,348,762,695.0
147,899,765,1247.0
148,699,791,3452.0
149,212,772,697.0
150,396,776,701.0
151,38,780,698.0
152,841,784,698.0
153,557,791,698.0
154,888,798,693.0
155,367,808,696.0
156,275,813,696.0
157,6,820,365.0
158,1155,824,692.0
159,817,835,696.0
160,305,865,1743.0
161,232,853,856.0
162,1154,879,1994.0
163,103,870,1382.0
164,797,867,697.0
165,717,882,1384.0
166,176,875,699.0
167,989,882,692.0
168,834,883,696.0
169,498,893,1315.0
170,41,890,693.0
171,631,890,695.0
172,443,894,696.0
173,143,905,1051.0
174,799,901,697.0
175,537,922,1376.0
176,1205,918,694.0
177,1024,920,695.0
178,375,942,1312.0
179,71,938,693.0
180,1391,945,424.0
181,329,946,656.0
182,851,948,927.0
183,451,947,629.0
184,274,948,602.0
185,1348,951,470.0
186,14,952,407.0
187,135,952,415.0
188,206,953,307.0
