Id,Centroid_x,Centroid_y,Area
1,187,13,694.0
2,952,9,576.0
3,1303,9,578.0
4,1371,12,679.0
5,1183,25,697.0
6,515,26,696.0
7,858,34,1397.0
8,11,32,641.0
9,977,35,696.0
10,1081,48,687.0
11,779,49,698.0
12,1004,54,693.0
13,1230,53,690.0
14,1196,65,697.0
15,899,71,690.0
16,466,90,1333.0
17,352,92,698.0
18,945,106,698.0
19,688,108,698.0
20,831,120,1281.0
21,1036,113,696.0
22,330,117,695.0
23,636,127,967.0
24,1134,125,694.0
25,744,126,694.0
26,188,156,698.0
27,454,165,700.0
28,418,166,695.0
29,36,167,696.0
30,815,172,697.0
31,1142,172,694.0
32,333,186,1250.0
33,676,182,699.0
34,1248,186,699.0
35,908,192,694.0
36,650,225,1395.0
37,1343,217,696.0
38,850,221,698.0
39,199,224,696.0
40,1291,226,697.0
41,545,241,699.0
42,1344,254,1312.0
43,1020,253,698.0
44,581,256,697.0
45,734,264,2598.0
46,1101,257,825.0
47,815,257,695.0
48,1186,263,1041.0
49,864,267,692.0
50,17,268,696.0
51,235,286,1703.0
52,464,277,697.0
53,747,292,697.0
54,1013,299,1081.0
55,274,300,693.0
56,12,324,1436.0
57,1082,318,698.0
58,1228,326,1247.0
59,1284,324,697.0
60,282,330,698.0
61,1163,347,693.0
62,947,356,1202.0
63,1327,351,694.0
64,989,352,699.0
65,372,366,698.0
66,725,372,689.0
67,48,392,696.0
68,1149,399,695.0
69,852,407,697.0
70,726,412,1341.0
71,254,429,695.0
72,52,430,698.0
73,325,431,697.0
74,505,438,697.0
75,1037,445,1308.0
76,217,442,699.0
77,27,449,699.0
78,420,449,692.0
79,254,461,698.0
80,305,475,1166.0
81,669,470,694.0
82,1334,495,1432.0
83,163,485,697.0
84,979,496,1222.0
85,1143,496,700.0
86,234,507,698.0
87,681,532,2159.0
88,611,514,697.0
89,957,521,1363.0
90,358,523,699.0
91,1367,524,697.0
92,916,541,1248.0
93,313,561,2452.0
94,1285,535,698.0
95,547,539,696.0
96,852,555,693.0
97,814,567,1504.0
98,1339,556,693.0
99,1077,557,698.0
100,607,560,700.0
101,891,562,695.0
102,12,569,674.0
103,137,581,1382.0
104,90,584,694.0
105,936,584,694.0
106,209,588,695.0
107,353,598,694.0
108,466,602,695.0
109,750,607,1198.0
110,1322,617,1330.0
111,169,614,688.0
112,659,618,696.0
113,291,621,694.0
114,1160,621,698.0
115,60,629,695.0
116,383,648,2696.0
117,454,639,1380.0
118,990,636,691.0
119,847,640,690.0
120,952,645,694.0
121,1211,647,691.0
122,559,652,694.0
123,655,661,697.0
124,739,663,688.0
125,1246,662,696.0
126,69,668,698.0
127,1101,668,700.0
128,268,674,695.0
129,233,676,700.0
130,14,683,695.0
131,674,692,1660.0
132,922,688,698.0
133,790,692,698.0
134,417,710,1111.0
135,1146,707,697.0
136,1272,711,695.0
137,1103,721,696.0
138,964,725,696.0
139,1370,728,691.0
140,494,732,690.0
141,542,733,696.0
142,581,742,698.0
143,911,752,698.0
144,345,759,692.0
145,218,761,697.0
146,1184,761,693.0
147,531,763,696.0
148,744,771,695.0
149,19,781,695.0
150,386,792,1392.0
151,895,789,1350.0
152,564,787,695.0
153,709,808,1821.0
154,841,801,698.0
155,12,816,664.0
156,1172,826,1194.0
157,291,829,1391.0
158,814,826,692.0
159,641,835,695.0
160,224,843,1103.0
161,126,856,690.0
162,822,863,1365.0
163,984,869,688.0
164,167,871,700.0
165,301,882,1258.0
166,695,873,699.0
167,40,880,697.0
168,417,881,693.0
169,1158,896,1267.0
170,112,896,1356.0
171,626,889,701.0
172,529,895,1258.0
173,803,898,700.0
174,489,903,697.0
175,716,905,697.0
176,1014,906,697.0
177,146,926,691.0
178,1204,929,694.0
179,533,930,698.0
180,378,935,1088.0
181,879,935,688.0
182,69,939,702.0
183,1395,940,169.0
184,1340,945,694.0
185,268,946,657.0
186,836,948,625.0
187,471,951,460.0
188,335,951,438.0
189,19,954,272.0
190,139,955,184.0
191,210,956,157.0
