Id,Centroid_x,Centroid_y,Area
1,184,12,667.0
2,946,9,562.0
3,1304,6,371.0
4,1363,14,694.0
5,1186,25,695.0
6,521,30,688.0
7,826,32,695.0
8,8,33,534.0
9,977,34,691.0
10,885,52,1156.0
11,784,52,698.0
12,1011,52,697.0
13,1215,61,1385.0
14,1088,56,695.0
15,464,91,1373.0
16,932,95,695.0
17,1044,100,694.0
18,343,109,1215.0
19,692,102,698.0
20,839,116,1008.0
21,632,128,1263.0
22,755,121,698.0
23,1118,136,692.0
24,194,158,693.0
25,462,163,692.0
26,417,167,698.0
27,39,175,698.0
28,1145,175,695.0
29,819,178,689.0
30,326,184,1161.0
31,685,192,692.0
32,915,197,696.0
33,1242,202,700.0
34,646,209,700.0
35,1346,210,693.0
36,199,212,688.0
37,841,223,700.0
38,1292,231,696.0
39,563,249,1380.0
40,646,249,687.0
41,1017,254,694.0
42,1100,260,1132.0
43,807,255,689.0
44,1342,256,1259.0
45,737,268,2997.0
46,1185,269,980.0
47,233,270,932.0
48,11,269,626.0
49,857,273,696.0
50,471,275,698.0
51,1005,304,1179.0
52,13,322,1406.0
53,280,306,693.0
54,230,309,698.0
55,1227,323,1273.0
56,1287,324,692.0
57,1094,325,691.0
58,284,337,687.0
59,1158,345,699.0
60,1330,350,696.0
61,993,354,698.0
62,943,362,1220.0
63,365,361,694.0
64,730,362,699.0
65,46,391,697.0
66,1142,393,698.0
67,851,407,698.0
68,712,415,696.0
69,493,422,698.0
70,751,425,691.0
71,40,439,1393.0
72,252,444,1311.0
73,324,438,694.0
74,208,442,694.0
75,1035,450,1395.0
76,418,450,699.0
77,312,479,1393.0
78,660,473,692.0
79,172,479,696.0
80,1333,495,1552.0
81,980,494,1089.0
82,1141,497,691.0
83,249,502,690.0
84,679,513,1290.0
85,944,509,697.0
86,612,523,693.0
87,1367,524,697.0
88,1285,525,698.0
89,364,528,696.0
90,310,564,2591.0
91,918,544,1322.0
92,966,536,695.0
93,542,537,691.0
94,827,561,2186.0
95,1342,549,692.0
96,685,556,1274.0
97,1079,562,694.0
98,614,565,696.0
99,10,569,620.0
100,133,589,2776.0
101,895,572,697.0
102,942,581,699.0
103,361,605,1381.0
104,209,595,700.0
105,465,597,697.0
106,748,603,989.0
107,1308,603,700.0
108,663,616,687.0
109,289,622,691.0
110,1161,625,698.0
111,71,632,696.0
112,455,633,1318.0
113,1203,634,701.0
114,856,636,698.0
115,995,637,695.0
116,955,638,692.0
117,1325,639,698.0
118,385,653,1969.0
119,562,646,693.0
120,734,657,697.0
121,1248,660,698.0
122,665,678,2584.0
123,260,671,697.0
124,227,672,697.0
125,1093,672,694.0
126,68,676,699.0
127,13,689,693.0
128,922,689,697.0
129,1135,696,694.0
130,793,699,697.0
131,431,709,1070.0
132,1271,714,699.0
133,960,722,698.0
134,537,724,694.0
135,1112,725,693.0
136,1366,725,695.0
137,490,730,694.0
138,587,742,691.0
139,903,752,694.0
140,521,760,697.0
141,1186,760,690.0
142,344,762,693.0
143,218,767,693.0
144,752,770,694.0
145,383,786,1393.0
146,18,786,698.0
147,565,788,696.0
148,879,788,699.0
149,910,795,694.0
150,843,796,697.0
151,712,808,1613.0
152,289,825,1384.0
153,23,820,694.0
154,642,827,695.0
155,1179,829,737.0
156,817,832,695.0
157,230,854,968.0
158,133,857,689.0
159,164,859,694.0
160,816,878,1996.0
161,982,873,701.0
162,298,882,1124.0
163,684,877,695.0
164,108,886,1377.0
165,427,884,698.0
166,545,886,695.0
167,41,895,699.0
168,1154,899,903.0
169,630,898,695.0
170,503,903,1330.0
171,1008,903,698.0
172,719,911,698.0
173,153,914,692.0
174,1203,918,695.0
175,874,929,693.0
176,540,930,694.0
177,379,937,1016.0
178,63,939,697.0
179,268,943,697.0
180,1392,945,357.0
181,1350,948,609.0
182,335,949,582.0
183,18,950,525.0
184,836,950,528.0
185,124,953,350.0
186,464,953,349.0
