Id,Centroid_x,Centroid_y,Area
1,8,19,513.0
2,184,7,472.0
3,951,3,169.0
4,1311,7,472.0
5,1355,14,690.0
6,1180,21,689.0
7,987,41,1389.0
8,872,49,2076.0
9,534,42,699.0
10,784,43,693.0
11,1224,58,1178.0
12,1084,63,689.0
13,461,79,690.0
14,931,85,701.0
15,339,100,1073.0
16,840,108,1108.0
17,1040,103,698.0
18,480,106,692.0
19,677,107,694.0
20,753,118,688.0
21,634,134,1351.0
22,1128,132,698.0
23,187,150,694.0
24,433,159,1375.0
25,1152,170,696.0
26,43,171,698.0
27,326,184,1358.0
28,686,178,694.0
29,829,178,688.0
30,911,187,694.0
31,651,203,698.0
32,187,205,698.0
33,1242,215,692.0
34,1331,215,700.0
35,829,241,1394.0
36,1283,231,696.0
37,561,236,692.0
38,1024,243,698.0
39,1338,250,1184.0
40,1175,255,1091.0
41,738,272,3148.0
42,635,254,694.0
43,233,257,690.0
44,1100,271,1329.0
45,582,260,689.0
46,865,271,698.0
47,21,272,699.0
48,483,279,699.0
49,242,286,701.0
50,1001,297,1209.0
51,280,318,1377.0
52,1297,308,698.0
53,12,326,1433.0
54,1231,316,1105.0
55,222,316,690.0
56,1090,331,697.0
57,963,360,2004.0
58,1157,349,694.0
59,1325,354,697.0
60,363,368,697.0
61,741,368,694.0
62,45,403,1357.0
63,1138,400,697.0
64,843,407,693.0
65,712,424,693.0
66,750,429,698.0
67,490,434,694.0
68,332,436,699.0
69,1053,441,698.0
70,208,446,691.0
71,260,450,989.0
72,21,457,697.0
73,421,457,687.0
74,668,462,698.0
75,1009,462,696.0
76,314,485,1314.0
77,1334,503,1827.0
78,968,494,1332.0
79,1130,489,696.0
80,150,494,692.0
81,252,495,695.0
82,681,509,1295.0
83,615,515,700.0
84,1368,516,695.0
85,550,523,695.0
86,923,544,1341.0
87,806,552,1340.0
88,1287,540,695.0
89,316,568,2519.0
90,966,546,699.0
91,841,558,1226.0
92,688,556,1356.0
93,363,552,699.0
94,1354,555,701.0
95,1078,560,698.0
96,614,564,690.0
97,890,564,698.0
98,8,569,490.0
99,130,586,2354.0
100,204,581,696.0
101,1303,587,695.0
102,950,589,695.0
103,746,598,1045.0
104,370,628,2256.0
105,661,601,701.0
106,457,604,698.0
107,1167,611,696.0
108,292,613,688.0
109,82,628,692.0
110,425,628,699.0
111,956,636,701.0
112,1209,636,692.0
113,472,639,693.0
114,879,639,700.0
115,1329,639,696.0
116,569,642,698.0
117,1243,659,693.0
118,735,660,698.0
119,989,660,686.0
120,406,662,694.0
121,77,665,695.0
122,667,678,2029.0
123,1090,673,698.0
124,240,681,1215.0
125,8,686,522.0
126,923,690,696.0
127,1154,696,689.0
128,799,697,699.0
129,422,713,1370.0
130,1373,711,697.0
131,1262,718,692.0
132,951,720,698.0
133,1108,725,696.0
134,494,726,698.0
135,557,744,1198.0
136,1193,746,692.0
137,890,750,698.0
138,216,750,688.0
139,753,757,695.0
140,346,759,697.0
141,520,759,696.0
142,394,778,696.0
143,899,788,1123.0
144,570,783,690.0
145,10,785,608.0
146,703,796,819.0
147,360,796,698.0
148,846,798,697.0
149,286,821,1160.0
150,1167,814,690.0
151,24,819,691.0
152,639,823,696.0
153,826,824,691.0
154,731,825,697.0
155,145,858,1043.0
156,234,860,970.0
157,1195,860,696.0
158,835,863,696.0
159,293,878,1130.0
160,800,872,697.0
161,678,872,689.0
162,993,878,1362.0
163,111,882,1129.0
164,548,881,698.0
165,1164,894,1266.0
166,427,891,688.0
167,41,896,700.0
168,636,899,696.0
169,820,899,697.0
170,506,904,1087.0
171,149,908,700.0
172,726,915,696.0
173,1196,918,690.0
174,268,929,687.0
175,853,938,1219.0
176,554,930,699.0
177,57,935,698.0
178,392,947,967.0
179,1395,945,182.0
180,1349,948,602.0
181,331,950,537.0
182,121,951,465.0
183,456,956,147.0
184,8,956,107.0
