Id,Centroid_x,Centroid_y,Area
1,190,14,693.0
2,955,11,654.0
3,1302,10,598.0
4,1367,15,694.0
5,1184,26,699.0
6,512,27,701.0
7,860,33,1391.0
8,10,28,593.0
9,974,37,690.0
10,782,46,700.0
11,1081,47,690.0
12,1003,51,701.0
13,1231,56,699.0
14,1195,68,698.0
15,902,75,697.0
16,465,87,1347.0
17,341,107,1384.0
18,945,103,695.0
19,687,106,695.0
20,832,118,1318.0
21,1033,111,693.0
22,1137,122,691.0
23,638,126,843.0
24,744,127,698.0
25,184,156,697.0
26,451,164,695.0
27,34,165,697.0
28,415,169,688.0
29,819,170,699.0
30,1141,174,698.0
31,335,185,1337.0
32,676,183,698.0
33,1251,185,694.0
34,911,194,696.0
35,653,209,694.0
36,1347,220,696.0
37,196,223,695.0
38,849,223,699.0
39,1290,228,694.0
40,545,240,699.0
41,651,242,700.0
42,1346,256,1271.0
43,813,255,697.0
44,1024,255,694.0
45,710,266,1322.0
46,1187,259,1056.0
47,579,258,694.0
48,1100,260,843.0
49,759,262,1254.0
50,14,267,698.0
51,861,267,698.0
52,236,286,1729.0
53,467,275,695.0
54,1014,300,1121.0
55,746,294,698.0
56,278,296,695.0
57,11,325,1326.0
58,1084,321,688.0
59,1283,324,691.0
60,1227,329,1267.0
61,283,331,695.0
62,1164,350,696.0
63,988,353,696.0
64,946,359,1107.0
65,1325,354,694.0
66,373,369,689.0
67,723,371,698.0
68,48,392,695.0
69,1149,397,688.0
70,854,409,695.0
71,728,414,1331.0
72,41,439,1387.0
73,252,429,697.0
74,329,431,697.0
75,509,438,696.0
76,218,439,698.0
77,1038,445,1337.0
78,420,445,690.0
79,255,461,698.0
80,306,475,1189.0
81,671,473,694.0
82,163,482,690.0
83,1344,503,2181.0
84,977,506,1901.0
85,1144,493,696.0
86,680,533,2163.0
87,232,508,697.0
88,943,515,697.0
89,611,517,696.0
90,357,521,698.0
91,312,559,2543.0
92,915,540,1227.0
93,1289,536,698.0
94,546,542,688.0
95,848,552,697.0
96,1080,556,688.0
97,1342,558,696.0
98,818,568,1341.0
99,607,561,701.0
100,889,565,693.0
101,11,567,632.0
102,128,567,692.0
103,940,580,694.0
104,89,581,693.0
105,211,585,699.0
106,142,595,695.0
107,356,596,699.0
108,465,602,692.0
109,1318,603,699.0
110,748,606,1199.0
111,171,613,697.0
112,662,622,699.0
113,287,624,698.0
114,1158,625,696.0
115,373,646,1942.0
116,63,629,695.0
117,454,637,1382.0
118,1327,632,695.0
119,987,632,688.0
120,848,638,696.0
121,952,645,692.0
122,1208,649,695.0
123,415,654,699.0
124,561,655,698.0
125,736,660,700.0
126,1249,660,691.0
127,653,661,696.0
128,70,665,697.0
129,1102,668,695.0
130,271,676,691.0
131,675,689,1668.0
132,229,680,695.0
133,18,681,692.0
134,920,688,699.0
135,791,689,692.0
136,1147,704,693.0
137,417,710,1237.0
138,1271,710,691.0
139,1104,722,700.0
140,964,728,695.0
141,1368,730,693.0
142,496,732,695.0
143,542,735,695.0
144,580,740,689.0
145,911,752,697.0
146,220,758,695.0
147,343,760,700.0
148,1181,763,695.0
149,532,765,698.0
150,740,769,697.0
151,893,788,1390.0
152,387,792,1349.0
153,22,782,695.0
154,560,789,693.0
155,708,807,1820.0
156,841,802,695.0
157,1171,824,1281.0
158,11,815,644.0
159,279,818,698.0
160,815,829,694.0
161,638,832,695.0
162,306,839,698.0
163,224,842,1113.0
164,122,853,687.0
165,805,860,701.0
166,983,868,695.0
167,165,870,691.0
168,694,870,697.0
169,836,870,689.0
170,301,881,1143.0
171,416,879,693.0
172,43,880,689.0
173,112,894,1383.0
174,1157,896,1093.0
175,516,896,2006.0
176,627,892,697.0
177,800,897,690.0
178,1015,903,696.0
179,720,907,691.0
180,150,922,692.0
181,1203,929,699.0
182,531,930,693.0
183,877,934,696.0
184,377,939,1177.0
185,71,941,695.0
186,1396,940,136.0
187,1340,945,692.0
188,271,948,601.0
189,834,949,543.0
190,337,951,456.0
191,471,951,438.0
192,209,954,244.0
193,18,955,217.0
194,141,957,96.0
