Id,Centroid_x,Centroid_y,Area
1,193,8,531.0
2,944,8,494.0
3,1313,7,444.0
4,1357,13,691.0
5,10,26,599.0
6,1178,28,690.0
7,978,37,692.0
8,869,47,1967.0
9,531,43,691.0
10,781,50,698.0
11,1220,58,1184.0
12,1009,54,697.0
13,1086,66,700.0
14,456,73,698.0
15,934,88,688.0
16,477,98,693.0
17,341,107,955.0
18,1041,105,694.0
19,835,110,1080.0
20,678,111,698.0
21,757,118,701.0
22,629,129,1131.0
23,1122,136,697.0
24,191,153,695.0
25,450,157,699.0
26,418,159,698.0
27,327,184,1356.0
28,823,177,699.0
29,1145,177,693.0
30,42,179,697.0
31,693,187,698.0
32,912,193,693.0
33,646,204,700.0
34,1238,207,697.0
35,193,217,692.0
36,1338,217,695.0
37,836,220,698.0
38,1287,232,696.0
39,558,240,696.0
40,1019,248,694.0
41,638,250,698.0
42,819,252,690.0
43,738,271,2905.0
44,1177,260,1297.0
45,1339,257,1289.0
46,235,271,1325.0
47,1106,268,1309.0
48,581,263,690.0
49,14,270,698.0
50,865,273,698.0
51,478,280,697.0
52,1002,299,1395.0
53,279,321,1384.0
54,1291,310,696.0
55,13,328,1275.0
56,230,313,693.0
57,1234,321,1274.0
58,1088,331,698.0
59,1156,341,696.0
60,1323,349,698.0
61,962,358,1941.0
62,743,355,700.0
63,363,367,696.0
64,47,402,1377.0
65,1147,400,696.0
66,848,404,699.0
67,493,424,687.0
68,702,426,692.0
69,746,433,690.0
70,258,445,1072.0
71,329,442,691.0
72,1050,443,694.0
73,216,446,695.0
74,22,453,692.0
75,426,457,698.0
76,1018,466,692.0
77,672,473,698.0
78,1331,499,1973.0
79,300,478,695.0
80,968,496,1665.0
81,1135,487,690.0
82,154,492,692.0
83,328,492,692.0
84,251,494,692.0
85,675,512,1018.0
86,1366,512,692.0
87,610,522,697.0
88,550,532,697.0
89,924,542,1289.0
90,1286,534,697.0
91,820,554,2438.0
92,970,543,700.0
93,367,545,699.0
94,315,568,2305.0
95,1353,550,698.0
96,1078,556,693.0
97,686,560,1373.0
98,620,564,687.0
99,13,568,683.0
100,888,569,696.0
101,95,579,695.0
102,149,596,1755.0
103,947,584,693.0
104,1304,585,696.0
105,361,591,698.0
106,201,592,694.0
107,468,597,695.0
108,750,602,1152.0
109,660,604,698.0
110,289,614,689.0
111,1161,618,691.0
112,380,645,2637.0
113,81,630,697.0
114,867,631,701.0
115,949,633,696.0
116,1328,633,700.0
117,1203,634,697.0
118,452,635,1389.0
119,570,647,694.0
120,990,651,696.0
121,733,661,694.0
122,1247,663,698.0
123,665,680,2155.0
124,70,672,697.0
125,1082,675,698.0
126,242,677,1208.0
127,8,685,486.0
128,920,692,698.0
129,787,699,694.0
130,426,710,1391.0
131,1147,702,694.0
132,1270,710,697.0
133,1367,718,695.0
134,1102,720,694.0
135,952,726,700.0
136,562,738,1395.0
137,491,733,690.0
138,897,750,699.0
139,1187,751,698.0
140,210,754,695.0
141,519,758,698.0
142,344,761,693.0
143,750,762,700.0
144,401,780,698.0
145,579,785,688.0
146,904,790,1251.0
147,19,799,1297.0
148,710,807,1555.0
149,361,796,693.0
150,831,808,1363.0
151,285,816,1076.0
152,641,821,697.0
153,1164,822,699.0
154,1190,848,693.0
155,148,857,1378.0
156,235,863,905.0
157,818,880,2091.0
158,677,870,699.0
159,293,880,1202.0
160,993,882,1368.0
161,529,890,1351.0
162,108,890,1307.0
163,427,886,698.0
164,628,893,699.0
165,1164,895,793.0
166,35,893,692.0
167,490,905,695.0
168,148,906,690.0
169,732,910,700.0
170,1192,917,698.0
171,868,931,692.0
172,559,936,697.0
173,263,938,695.0
174,389,945,1104.0
175,69,943,699.0
176,329,945,697.0
177,1395,943,202.0
178,116,949,573.0
179,840,948,586.0
180,1354,950,524.0
181,462,954,277.0
182,15,954,228.0
