Id,Centroid_x,Centroid_y,Area
1,191,8,514.0
2,951,4,291.0
3,1311,6,375.0
4,1358,13,684.0
5,1182,23,694.0
6,7,25,451.0
7,871,47,2081.0
8,974,36,698.0
9,532,41,697.0
10,782,49,697.0
11,1005,51,698.0
12,1224,58,973.0
13,1083,69,699.0
14,456,73,695.0
15,932,85,695.0
16,341,103,940.0
17,837,107,1099.0
18,478,104,694.0
19,683,107,693.0
20,1037,109,699.0
21,753,121,700.0
22,630,132,1167.0
23,1126,135,696.0
24,190,146,690.0
25,419,155,697.0
26,451,158,698.0
27,1148,174,697.0
28,827,177,692.0
29,46,178,692.0
30,327,185,1323.0
31,693,180,697.0
32,909,191,690.0
33,651,204,695.0
34,1241,209,699.0
35,193,212,700.0
36,1336,216,701.0
37,842,222,699.0
38,1285,232,698.0
39,557,234,692.0
40,1022,243,697.0
41,640,249,694.0
42,1339,252,1185.0
43,819,251,696.0
44,735,270,2936.0
45,1179,259,1228.0
46,232,254,698.0
47,1102,268,1318.0
48,584,261,695.0
49,20,268,698.0
50,865,273,697.0
51,479,277,696.0
52,239,286,698.0
53,1000,298,1372.0
54,281,304,694.0
55,1292,309,696.0
56,11,326,1360.0
57,1232,318,1238.0
58,226,318,693.0
59,1087,324,698.0
60,275,339,697.0
61,1157,346,698.0
62,1322,346,699.0
63,988,350,700.0
64,953,361,1232.0
65,739,359,695.0
66,362,371,693.0
67,46,405,1326.0
68,1145,399,694.0
69,844,403,694.0
70,709,424,694.0
71,492,429,693.0
72,749,433,696.0
73,332,443,698.0
74,259,447,920.0
75,214,448,696.0
76,1052,449,690.0
77,21,454,697.0
78,425,454,691.0
79,1014,467,701.0
80,672,469,698.0
81,1331,501,1878.0
82,316,488,1381.0
83,1133,488,697.0
84,966,497,1514.0
85,156,493,696.0
86,253,495,695.0
87,675,509,1102.0
88,1362,516,692.0
89,611,524,690.0
90,925,543,1393.0
91,551,531,688.0
92,1288,533,697.0
93,317,565,2387.0
94,823,553,2512.0
95,966,543,695.0
96,366,546,698.0
97,1355,554,698.0
98,691,560,1378.0
99,1077,559,693.0
100,619,563,691.0
101,14,566,697.0
102,886,572,696.0
103,146,593,1714.0
104,99,581,698.0
105,948,584,698.0
106,1304,587,695.0
107,205,589,696.0
108,369,629,2390.0
109,747,598,1129.0
110,464,602,698.0
111,658,602,694.0
112,1164,613,699.0
113,291,616,695.0
114,82,627,695.0
115,873,634,692.0
116,421,646,1395.0
117,948,635,695.0
118,1325,636,697.0
119,470,637,700.0
120,1208,639,687.0
121,569,646,696.0
122,991,654,694.0
123,1245,662,697.0
124,735,664,694.0
125,72,667,697.0
126,666,679,2244.0
127,1084,673,689.0
128,242,680,1077.0
129,8,685,535.0
130,923,689,698.0
131,790,696,689.0
132,1150,700,695.0
133,423,712,1397.0
134,1267,710,693.0
135,1373,715,696.0
136,954,725,693.0
137,1106,726,691.0
138,557,741,1383.0
139,489,734,691.0
140,892,746,695.0
141,1192,751,697.0
142,214,757,697.0
143,521,757,690.0
144,753,762,700.0
145,345,765,693.0
146,402,777,695.0
147,22,798,1386.0
148,574,785,695.0
149,904,789,1173.0
150,704,793,1181.0
151,833,808,1323.0
152,356,799,695.0
153,286,820,1008.0
154,723,819,695.0
155,638,825,695.0
156,1167,825,694.0
157,1196,851,696.0
158,149,857,1287.0
159,234,859,1105.0
160,818,868,1382.0
161,672,870,689.0
162,991,879,1391.0
163,290,881,1172.0
164,546,880,689.0
165,108,889,1154.0
166,424,885,698.0
167,1165,895,1198.0
168,36,890,696.0
169,629,897,698.0
170,823,899,698.0
171,147,903,691.0
172,505,904,1315.0
173,730,909,695.0
174,1195,922,701.0
175,855,939,1269.0
176,556,935,698.0
177,264,936,698.0
178,64,938,693.0
179,329,944,699.0
180,1397,942,99.0
181,393,947,1005.0
182,1350,948,591.0
183,120,949,541.0
184,463,953,358.0
185,10,954,208.0
