Id,Centroid_x,Centroid_y,Area,Eccentricity
1,0,2,5.0,1.0
2,1306,5,335.0,0.8621323624582777
3,1351,10,614.0,0.5678797930287404
4,2,20,128.0,0.9491714600924447
5,1185,26,696.0,0.11766319404808666
6,852,35,1077.0,0.7062451569669921
7,552,35,699.0,0.07886207548525608
8,784,37,697.0,0.12683557790685893
9,966,38,688.0,0.10710017003968363
10,1009,49,695.0,0.10840011009206488
11,1220,58,1101.0,0.73012994376077
12,911,67,688.0,0.10710017003968363
13,1083,74,689.0,0.1560026453042524
14,456,84,695.0,0.1521624022091006
15,945,89,699.0,0.06555753518495323
16,346,100,1082.0,0.7273613174004387
17,679,103,694.0,0.09282054590894623
18,847,117,1288.0,0.8317099297615856
19,1035,112,697.0,0.11509429807941678
20,739,122,698.0,0.1553981823655208
21,631,136,1375.0,0.8755713840419688
22,499,134,698.0,0.12952581931579948
23,1135,156,1385.0,0.8802339241713232
24,413,153,700.0,0.11573893548722697
25,43,161,699.0,0.12474294452220264
26,190,163,701.0,0.12872407788324902
27,835,166,692.0,0.1123375780409826
28,446,168,697.0,0.09161542593745933
29,315,178,696.0,0.13729905617763777
30,688,189,692.0,0.06215611273993692
31,647,200,693.0,0.05462061968607188
32,339,201,691.0,0.10604159895696678
33,1245,205,694.0,0.0909930448661225
34,187,206,694.0,0.08273864237168883
35,920,215,698.0,0.13198724967025696
36,1324,221,698.0,0.13057397375538926
37,1270,226,690.0,0.14284690536563394
38,842,260,2076.0,0.9462216828991064
39,1026,247,697.0,0.08367144114599176
40,577,255,1182.0,0.7778264416705342
41,1175,254,931.0,0.5967824773750392
42,726,268,1990.0,0.5237624116369154
43,238,256,694.0,0.06827462323940253
44,1330,260,921.0,0.5800837356573694
45,1105,272,1376.0,0.8787972142938704
46,636,261,694.0,0.040416395985538055
47,458,268,698.0,0.19752608729148277
48,28,277,696.0,0.15010085578806542
49,226,293,1069.0,0.7072666943242273
50,287,295,692.0,0.11763259457305485
51,999,303,1135.0,0.7577682964563502
52,1312,297,697.0,0.190343986749083
53,773,301,699.0,0.10252845082594803
54,26,317,1229.0,0.8053341386411944
55,1221,316,1106.0,0.7316266753106366
56,1083,329,699.0,0.12796111548245792
57,270,338,691.0,0.09788411186307626
58,977,359,1041.0,0.6785938845670224
59,1163,356,699.0,0.09810276419018567
60,12,358,660.0,0.3486136004226365
61,942,359,699.0,0.15258420955951632
62,741,362,694.0,0.09071543077077691
63,1319,363,698.0,0.12554868740194106
64,379,379,694.0,0.06836686460846737
65,856,388,690.0,0.14951754611060486
66,1135,388,698.0,0.19491461247948674
67,46,402,1306.0,0.844548652079869
68,699,420,698.0,0.1553981823655208
69,338,428,688.0,0.1452042260027399
70,1058,431,697.0,0.0513999223563899
71,490,440,691.0,0.09788411186307626
72,17,448,698.0,0.11430122695921187
73,247,469,2269.0,0.9136115797574397
74,751,448,692.0,0.11535137614765142
75,677,457,698.0,0.19752608729148277
76,412,458,698.0,0.10275006644133246
77,980,475,1706.0,0.793606004873862
78,289,471,698.0,0.14478718932545553
79,1356,476,693.0,0.0938856880255102
80,148,490,691.0,0.09385124119051093
81,333,492,696.0,0.16608905680202565
82,1131,497,691.0,0.11838245369688782
83,655,502,691.0,0.09016928547494328
84,1340,508,1626.0,0.6658923682537952
85,950,512,696.0,0.06116170311370745
86,612,523,697.0,0.08367144114599243
87,710,531,697.0,0.18864516241981388
88,853,533,695.0,0.08927063801709367
89,1285,534,691.0,0.128985384356664
90,548,539,698.0,0.11198902864776619
91,972,544,695.0,0.12063410207065552
92,804,556,1230.0,0.8092216195240295
93,932,565,1746.0,0.889928327729153
94,336,570,3386.0,0.7075493194834767
95,1074,554,696.0,0.16987417977690483
96,8,555,484.0,0.7373904122008086
97,695,563,1234.0,0.8112310132850938
98,1351,559,700.0,0.1330531969799761
99,603,560,695.0,0.07781618210703685
100,858,564,1360.0,0.8682250993313936
101,112,575,1190.0,0.7904542427358401
102,1306,573,699.0,0.12653296661000552
103,193,578,694.0,0.08306569563734917
104,150,597,1130.0,0.7457714863006214
105,722,596,695.0,0.17227631008145758
106,670,599,694.0,0.14904856957356022
107,754,602,693.0,0.17382924980026337
108,291,604,695.0,0.07511882871958055
109,1166,607,698.0,0.19752608729148277
110,460,614,1041.0,0.6931291804533869
111,381,625,692.0,0.12401274295679145
112,874,628,700.0,0.08128499408309939
113,1223,628,697.0,0.1814905119795923
114,944,633,698.0,0.19752608729148277
115,86,634,696.0,0.15816102130467755
116,557,636,692.0,0.13040909060531714
117,409,656,1975.0,0.5271198483371459
118,1340,648,698.0,0.08717470718819653
119,357,652,697.0,0.13633711961290282
120,988,654,697.0,0.15676575828953418
121,668,677,1830.0,0.8367090138722401
122,743,664,697.0,0.1298280533622033
123,1098,664,702.0,0.12161497349596456
124,1254,666,699.0,0.14577961588708838
125,80,669,699.0,0.10882116665451723
126,4,672,270.0,0.8905822484594438
127,913,679,697.0,0.1522208587490442
128,246,688,1109.0,0.7338986336495016
129,1149,693,696.0,0.16987417977690483
130,811,704,698.0,0.17519235681692227
131,410,711,1354.0,0.8669906966212721
132,1374,715,697.0,0.15188477938255643
133,1258,721,697.0,0.19279172676316858
134,501,723,693.0,0.12823285575463783
135,1100,728,698.0,0.19752608729148277
136,946,733,692.0,0.15536122611862627
137,532,742,1092.0,0.7280785071134012
138,1194,745,697.0,0.1226402719861254
139,892,747,695.0,0.11463438631492422
140,562,758,1080.0,0.7131801916005215
141,763,756,692.0,0.09802436740436427
142,211,757,698.0,0.16868666731895476
143,327,761,698.0,0.1695477619088279
144,356,787,695.0,0.17245609947241988
145,888,787,1257.0,0.8229449938231339
146,398,794,697.0,0.13081992995864342
147,843,794,693.0,0.17458313443663076
148,17,805,1126.0,0.8024510442475826
149,708,807,1797.0,0.8999876548334167
150,287,808,962.0,0.6170297986276496
151,652,816,699.0,0.11297413203373136
152,1154,820,695.0,0.1901052452892339
153,831,826,696.0,0.10698729371950026
154,152,852,1337.0,0.8583078132074614
155,236,852,958.0,0.6181027022809131
156,1169,856,698.0,0.11198902864776718
157,850,858,698.0,0.04161874717538785
158,301,872,1379.0,0.8992427066041457
159,676,859,698.0,0.12501347515303607
160,94,866,695.0,0.174556638190305
161,796,868,692.0,0.11595674930450713
162,544,870,697.0,0.12412666926589641
163,995,880,1061.0,0.7072942421418412
164,431,881,697.0,0.12268403310404563
165,1171,906,2050.0,0.545371699264977
166,122,894,694.0,0.14294728148868802
167,617,894,695.0,0.1521800620930094
168,43,900,690.0,0.1173360499025012
169,725,908,696.0,0.11220187160744911
170,506,912,843.0,0.47279001927021186
171,148,916,691.0,0.1556580831482808
172,823,918,697.0,0.14159120634973157
173,548,930,695.0,0.08927063801709367
174,859,940,1126.0,0.8848285500602017
175,390,936,699.0,0.10010418556163381
176,1347,940,687.0,0.1251093415091301
177,51,942,689.0,0.1333918164359952
178,251,946,668.0,0.3634203399672647
179,1390,946,462.0,0.66606592082439
180,336,952,398.0,0.81300553050541
181,459,952,402.0,0.8116727434385225
182,119,953,307.0,0.8768630544832268
183,410,953,315.0,0.8670947973485118
184,15,956,151.0,0.9401431266955503
