Id,Centroid_x,Centroid_y,Area
1,947,10,601.0
2,1311,9,541.0
3,1367,14,698.0
4,186,15,697.0
5,838,23,700.0
6,1183,23,696.0
7,13,27,690.0
8,515,27,696.0
9,982,34,689.0
10,872,38,691.0
11,1083,54,692.0
12,782,55,695.0
13,1214,60,1379.0
14,1004,58,692.0
15,895,67,698.0
16,468,92,1378.0
17,354,94,697.0
18,941,100,697.0
19,693,106,689.0
20,1038,108,698.0
21,833,116,1127.0
22,332,116,698.0
23,746,119,689.0
24,636,130,1199.0
25,1131,134,700.0
26,460,160,692.0
27,190,162,695.0
28,35,166,698.0
29,419,169,688.0
30,1140,176,697.0
31,818,177,691.0
32,679,181,693.0
33,327,187,1331.0
34,1244,190,695.0
35,903,195,692.0
36,653,206,695.0
37,203,216,697.0
38,1346,216,691.0
39,847,221,695.0
40,1296,223,690.0
41,549,239,698.0
42,647,244,696.0
43,1341,256,1305.0
44,812,253,699.0
45,739,268,3065.0
46,1021,254,698.0
47,1102,257,732.0
48,586,259,698.0
49,1187,266,1069.0
50,234,283,1983.0
51,18,269,697.0
52,860,271,698.0
53,469,272,695.0
54,1010,300,1233.0
55,10,325,1241.0
56,281,322,1385.0
57,1092,320,695.0
58,1226,322,1138.0
59,1285,322,689.0
60,1161,347,694.0
61,1327,350,700.0
62,987,354,702.0
63,944,360,1103.0
64,368,361,696.0
65,723,371,687.0
66,41,389,695.0
67,1142,401,692.0
68,852,405,695.0
69,730,416,1390.0
70,53,427,698.0
71,327,432,699.0
72,502,432,694.0
73,252,448,1379.0
74,1037,446,1223.0
75,419,445,697.0
76,218,447,697.0
77,25,452,695.0
78,664,470,698.0
79,312,477,1162.0
80,1337,494,1670.0
81,165,483,698.0
82,981,491,1026.0
83,1140,498,696.0
84,238,503,698.0
85,681,532,2416.0
86,945,512,698.0
87,355,518,695.0
88,614,518,701.0
89,1370,526,698.0
90,1284,529,687.0
91,968,533,697.0
92,312,564,2580.0
93,907,550,1822.0
94,542,537,690.0
95,1338,547,697.0
96,849,553,690.0
97,815,565,1476.0
98,1079,559,692.0
99,612,565,698.0
100,141,580,1273.0
101,14,571,689.0
102,934,579,697.0
103,92,584,696.0
104,209,591,697.0
105,466,598,700.0
106,364,630,2564.0
107,745,602,1169.0
108,1311,606,690.0
109,169,614,692.0
110,286,618,695.0
111,658,618,699.0
112,1162,619,690.0
113,1332,632,694.0
114,64,634,701.0
115,456,638,1388.0
116,850,635,698.0
117,948,639,694.0
118,994,640,698.0
119,1206,641,694.0
120,560,645,689.0
121,410,651,691.0
122,740,657,694.0
123,1250,659,690.0
124,668,680,2456.0
125,267,667,696.0
126,1099,667,689.0
127,229,672,701.0
128,65,672,690.0
129,10,686,610.0
130,789,687,699.0
131,923,693,697.0
132,422,707,1086.0
133,1140,703,692.0
134,1273,712,694.0
135,1107,718,691.0
136,961,723,698.0
137,537,728,693.0
138,491,729,692.0
139,1368,733,697.0
140,585,739,698.0
141,908,750,699.0
142,347,760,699.0
143,527,763,699.0
144,214,766,697.0
145,1187,766,696.0
146,750,774,693.0
147,392,781,698.0
148,14,786,696.0
149,895,790,1360.0
150,567,791,694.0
151,713,806,1738.0
152,840,800,695.0
153,370,802,696.0
154,14,819,695.0
155,290,827,1354.0
156,820,826,698.0
157,1174,830,869.0
158,642,835,697.0
159,226,846,985.0
160,820,861,1376.0
161,128,861,690.0
162,167,864,689.0
163,302,878,1324.0
164,987,870,698.0
165,692,880,696.0
166,111,892,1320.0
167,424,888,696.0
168,43,889,690.0
169,515,898,2044.0
170,1157,898,1107.0
171,633,894,691.0
172,810,899,699.0
173,1013,905,698.0
174,715,909,690.0
175,151,920,698.0
176,1203,926,693.0
177,538,927,688.0
178,878,934,699.0
179,73,936,699.0
180,378,938,1130.0
181,1391,941,421.0
182,268,943,697.0
183,1345,947,625.0
184,834,950,522.0
185,470,950,493.0
186,24,951,479.0
187,333,952,366.0
188,131,954,242.0
189,214,958,21.0
