Id,Centroid_x,Centroid_y,Area
1,948,10,583.0
2,1307,7,476.0
3,1367,12,681.0
4,190,17,695.0
5,1184,22,696.0
6,842,25,698.0
7,514,29,696.0
8,11,30,621.0
9,980,32,696.0
10,873,41,696.0
11,1083,50,694.0
12,782,51,696.0
13,1005,52,685.0
14,1232,54,690.0
15,1197,62,697.0
16,896,69,692.0
17,469,88,1357.0
18,354,95,689.0
19,947,105,693.0
20,688,109,695.0
21,1038,109,693.0
22,831,120,1292.0
23,333,119,695.0
24,747,122,700.0
25,634,128,987.0
26,1132,129,696.0
27,189,160,693.0
28,456,161,695.0
29,420,168,691.0
30,1142,168,698.0
31,33,169,698.0
32,817,172,698.0
33,331,186,1346.0
34,679,184,691.0
35,1250,189,692.0
36,905,196,696.0
37,654,208,697.0
38,1340,214,699.0
39,853,219,698.0
40,202,220,698.0
41,1294,227,696.0
42,546,240,699.0
43,645,243,700.0
44,734,263,2550.0
45,1341,257,1310.0
46,1023,256,698.0
47,581,258,694.0
48,817,258,697.0
49,1101,258,720.0
50,1187,265,1100.0
51,864,266,691.0
52,15,267,694.0
53,234,285,1857.0
54,465,274,695.0
55,751,292,695.0
56,1013,299,1136.0
57,280,317,1378.0
58,11,324,1278.0
59,1085,320,701.0
60,1229,325,1182.0
61,1283,324,698.0
62,1327,347,690.0
63,1163,349,697.0
64,945,357,1135.0
65,986,353,696.0
66,374,365,699.0
67,726,372,693.0
68,46,390,692.0
69,1149,399,696.0
70,855,404,693.0
71,727,414,1372.0
72,38,438,1397.0
73,252,429,697.0
74,325,434,697.0
75,502,435,693.0
76,220,443,697.0
77,1036,446,1334.0
78,417,448,694.0
79,251,461,699.0
80,667,470,697.0
81,308,478,1174.0
82,1343,504,2329.0
83,167,484,698.0
84,979,494,1173.0
85,1146,498,699.0
86,682,513,1306.0
87,238,506,695.0
88,614,516,693.0
89,956,525,1352.0
90,355,520,698.0
91,905,548,1927.0
92,312,563,2408.0
93,1283,537,692.0
94,548,540,694.0
95,680,556,968.0
96,812,565,1563.0
97,1343,553,697.0
98,853,554,693.0
99,1081,560,702.0
100,609,561,701.0
101,12,565,663.0
102,149,590,2056.0
103,940,583,698.0
104,89,584,689.0
105,208,587,697.0
106,375,637,3392.0
107,463,602,697.0
108,748,606,1165.0
109,1322,617,1382.0
110,1159,618,698.0
111,662,619,698.0
112,288,624,700.0
113,62,629,696.0
114,993,635,699.0
115,441,635,688.0
116,849,638,699.0
117,1208,643,697.0
118,472,644,696.0
119,953,645,694.0
120,561,650,691.0
121,739,659,699.0
122,1249,660,701.0
123,659,661,697.0
124,1101,665,691.0
125,69,667,700.0
126,268,670,694.0
127,234,673,695.0
128,673,692,1612.0
129,12,686,677.0
130,923,687,700.0
131,790,693,689.0
132,1144,703,698.0
133,416,713,1078.0
134,1273,712,695.0
135,1101,719,691.0
136,966,721,696.0
137,1371,728,697.0
138,498,730,692.0
139,542,732,696.0
140,584,740,699.0
141,909,754,693.0
142,341,757,691.0
143,216,763,700.0
144,1184,764,694.0
145,530,766,697.0
146,746,773,696.0
147,396,778,697.0
148,18,783,696.0
149,897,790,1390.0
150,562,789,695.0
151,712,806,1749.0
152,839,802,696.0
153,375,806,697.0
154,13,819,690.0
155,276,820,692.0
156,1174,827,1048.0
157,817,826,698.0
158,643,834,700.0
159,305,837,695.0
160,221,844,1053.0
161,125,859,691.0
162,820,862,1292.0
163,171,868,691.0
164,300,882,1231.0
165,984,873,699.0
166,692,876,693.0
167,40,884,691.0
168,112,894,1355.0
169,419,885,696.0
170,1159,896,1162.0
171,626,891,697.0
172,515,897,1990.0
173,806,899,693.0
174,718,905,695.0
175,1012,909,689.0
176,149,924,698.0
177,537,927,698.0
178,1205,928,694.0
179,377,934,1143.0
180,882,936,698.0
181,72,939,698.0
182,1394,942,268.0
183,267,944,696.0
184,1343,947,631.0
185,836,950,537.0
186,468,950,506.0
187,335,951,467.0
188,22,953,353.0
189,136,954,242.0
190,213,957,69.0
