Id,Centroid_x,Centroid_y,Area,Eccentricity
1,9,18,646.0,0.761313813633066
2,849,13,695.0,0.16700471856919807
3,1297,11,634.0,0.47680082587158773
4,1381,18,699.0,0.14803908225079565
5,176,20,693.0,0.04674360052373872
6,958,22,698.0,0.19752608729148277
7,1179,30,689.0,0.1560026453042524
8,504,39,697.0,0.07557898918129406
9,991,45,1141.0,0.755686189317514
10,1088,41,699.0,0.131734906840033
11,785,44,691.0,0.11838245369688828
12,863,47,695.0,0.08927063801709367
13,454,65,698.0,0.13305158663912042
14,908,73,690.0,0.14761177392724517
15,1237,73,698.0,0.1176233088460424
16,1182,76,695.0,0.09366680146225585
17,354,93,693.0,0.12272504784667196
18,839,108,1343.0,0.8591697398526328
19,683,100,696.0,0.17452859273448068
20,954,108,693.0,0.10576806736039654
21,635,119,1351.0,0.8708892194379629
22,473,115,698.0,0.09132512063482831
23,1032,115,698.0,0.19963204220040495
24,335,122,688.0,0.1431307496682776
25,752,135,688.0,0.11549465952282113
26,1141,137,698.0,0.13633783248057713
27,447,155,695.0,0.06680174336999811
28,199,159,697.0,0.13034681205178228
29,1154,170,698.0,0.19752608729148277
30,346,180,1338.0,0.8550204419556029
31,39,177,694.0,0.12010354573106698
32,414,177,698.0,0.12501347515303607
33,680,178,698.0,0.09135697265570696
34,925,180,693.0,0.12730774231882336
35,836,181,694.0,0.10847159846606678
36,1242,187,694.0,0.11573122322636874
37,191,212,700.0,0.08128499408309939
38,1340,235,1842.0,0.9143014847883224
39,661,232,1343.0,0.8597683490335319
40,1307,236,693.0,0.08747138442407244
41,860,248,1392.0,0.8915143201152117
42,531,244,696.0,0.17787438404071163
43,733,267,3221.0,0.525041553719096
44,1107,257,1251.0,0.8210095277899578
45,1016,254,695.0,0.12768264311733327
46,811,255,697.0,0.13436950986388196
47,572,258,698.0,0.1553981823655208
48,1182,262,1225.0,0.8046170455077276
49,242,270,1163.0,0.7717144297030254
50,481,262,698.0,0.14323188996849986
51,14,263,697.0,0.08447182431371404
52,275,300,692.0,0.11535137614765142
53,11,323,1215.0,0.8989000866336023
54,223,307,693.0,0.06433431540250831
55,1013,310,1336.0,0.8596472218703296
56,1283,319,692.0,0.11584450356310885
57,1235,333,1373.0,0.8843416444454785
58,1089,324,694.0,0.2009842619930781
59,1326,342,694.0,0.06836686460846737
60,984,343,697.0,0.13520616721692671
61,284,344,698.0,0.19752608729148277
62,946,363,1269.0,0.8246381201634585
63,386,358,695.0,0.10114339698902386
64,730,358,699.0,0.18259705971096496
65,1160,378,1376.0,0.8826097480597962
66,48,375,695.0,0.1897307083153895
67,861,405,692.0,0.11595674930450713
68,724,423,942.0,0.6129312902889454
69,209,426,696.0,0.20525739067418353
70,31,434,1340.0,0.8642778858737451
71,246,443,1366.0,0.8774043348266726
72,309,432,695.0,0.1754012861917869
73,526,438,695.0,0.17227631008145758
74,1041,449,1244.0,0.818924850194512
75,409,450,699.0,0.1279028240608766
76,683,472,696.0,0.202984094055469
77,309,478,874.0,0.5464271403731543
78,1338,499,1976.0,0.9208544856104685
79,1136,482,698.0,0.12164108199388662
80,156,488,695.0,0.08176508401499522
81,218,496,698.0,0.0858250678056884
82,979,513,2076.0,0.5661443217001947
83,618,506,696.0,0.1090230480990038
84,677,518,1101.0,0.7336172580169337
85,931,518,690.0,0.13206439289490823
86,327,527,694.0,0.11573122322636874
87,371,527,697.0,0.11509429807941726
88,897,533,1146.0,0.756603433724707
89,530,546,695.0,0.16579477144653262
90,829,563,2337.0,0.844373648025359
91,605,552,689.0,0.12008142311118043
92,1282,556,697.0,0.12941010583628737
93,688,566,1175.0,0.7709646933043373
94,312,573,1711.0,0.67086456883785
95,885,566,699.0,0.14112319266699921
96,1080,566,694.0,0.07568258885343002
97,133,578,1335.0,0.8592619599580081
98,1349,569,698.0,0.14611599358222954
99,14,570,693.0,0.05462061968607188
100,81,586,693.0,0.14938373985305273
101,943,589,697.0,0.13380166732024096
102,471,594,695.0,0.15218006209300977
103,226,596,695.0,0.10224850255039161
104,350,601,695.0,0.19717769428885168
105,736,608,1361.0,0.8769176555090766
106,1306,612,693.0,0.1701563413640694
107,293,614,692.0,0.06215611273993692
108,1000,618,689.0,0.15960908765838247
109,1176,620,694.0,0.08195319967200623
110,646,623,691.0,0.0643578746692527
111,55,624,688.0,0.15090477550881093
112,162,624,698.0,0.11198902864776718
113,445,628,696.0,0.11766319404808666
114,1333,636,694.0,0.06836686460846737
115,356,647,1081.0,0.7191927673808782
116,835,645,698.0,0.12554868740194106
117,1206,646,699.0,0.12474294452220264
118,392,650,696.0,0.04091265287884663
119,949,650,695.0,0.09366680146225585
120,650,654,698.0,0.11491564037458048
121,553,656,699.0,0.08599816861857355
122,1248,656,700.0,0.09816936751446483
123,423,658,690.0,0.09540915705049619
124,462,658,696.0,0.18601430806709754
125,746,658,692.0,0.1037285308006572
126,72,668,692.0,0.10957275372840322
127,1101,668,695.0,0.1810844870038909
128,687,678,1352.0,0.8654625226282585
129,33,671,694.0,0.1688033811033182
130,236,679,699.0,0.12048209927768407
131,780,689,695.0,0.13873241435346073
132,1280,692,697.0,0.19129420696990862
133,289,693,697.0,0.19279172676316858
134,403,710,1384.0,0.9000037871944586
135,942,698,693.0,0.09336994740419134
136,653,700,698.0,0.11491564037458096
137,1138,702,697.0,0.19129420696990862
138,1088,729,695.0,0.16614430075920725
139,960,732,696.0,0.12467540476442542
140,1372,733,700.0,0.13378214807477345
141,499,736,687.0,0.11925353130559709
142,580,743,700.0,0.14768502246992576
143,528,756,1363.0,0.8744236466762575
144,913,759,689.0,0.14891646805524197
145,211,762,693.0,0.1454294796583137
146,344,765,695.0,0.19405360090064244
147,741,769,699.0,0.07886207548525608
148,1194,771,696.0,0.04091265287884663
149,28,774,698.0,0.19491461247948674
150,375,791,1377.0,0.8842166498631322
151,894,787,1152.0,0.7617741045577537
152,562,788,692.0,0.15536122611862627
153,694,796,1201.0,0.789987855566931
154,830,797,694.0,0.09921465963742464
155,1153,814,691.0,0.1556580831482808
156,9,819,563.0,0.6403253492030272
157,279,818,688.0,0.10784805086291373
158,716,824,697.0,0.08887194813160366
159,646,827,697.0,0.11197516775669814
160,813,836,700.0,0.08128499408309939
161,229,848,1094.0,0.730777114839405
162,1165,849,698.0,0.1553981823655208
