Id,Centroid_x,Centroid_y,Area
1,191,9,582.0
2,949,8,525.0
3,1312,8,514.0
4,1361,11,641.0
5,1186,26,702.0
6,11,31,642.0
7,975,35,695.0
8,836,39,691.0
9,523,40,700.0
10,883,50,960.0
11,1010,54,696.0
12,1217,59,1193.0
13,786,58,693.0
14,1091,64,698.0
15,451,74,698.0
16,476,96,693.0
17,931,97,692.0
18,1041,98,696.0
19,341,107,1105.0
20,679,106,697.0
21,836,109,1105.0
22,634,127,1216.0
23,757,123,699.0
24,1123,138,696.0
25,196,155,692.0
26,453,160,699.0
27,421,162,699.0
28,825,170,700.0
29,1143,172,698.0
30,326,185,1306.0
31,39,182,696.0
32,690,189,701.0
33,908,192,692.0
34,653,202,693.0
35,1243,207,695.0
36,1339,213,688.0
37,195,219,698.0
38,840,225,692.0
39,1286,234,691.0
40,567,254,1394.0
41,1017,247,698.0
42,638,248,699.0
43,819,253,697.0
44,1341,257,1311.0
45,1183,265,1168.0
46,738,270,2640.0
47,1103,266,1109.0
48,231,287,1859.0
49,10,268,611.0
50,867,274,699.0
51,478,277,699.0
52,1004,301,1267.0
53,12,326,1223.0
54,281,325,1390.0
55,1287,315,693.0
56,1229,321,1071.0
57,1093,329,690.0
58,1161,339,696.0
59,946,357,1093.0
60,988,354,699.0
61,736,355,700.0
62,1324,355,691.0
63,360,362,691.0
64,46,388,688.0
65,1148,399,692.0
66,852,403,696.0
67,710,417,697.0
68,41,419,699.0
69,744,423,698.0
70,496,435,689.0
71,259,444,1141.0
72,325,446,696.0
73,211,448,692.0
74,1052,449,698.0
75,29,451,698.0
76,422,455,691.0
77,1017,463,693.0
78,671,495,1962.0
79,1335,476,698.0
80,309,485,1386.0
81,159,485,700.0
82,967,499,1809.0
83,1137,494,694.0
84,250,500,695.0
85,1345,513,1624.0
86,607,528,698.0
87,1284,529,691.0
88,920,545,1375.0
89,363,538,695.0
90,544,540,695.0
91,971,540,693.0
92,309,578,3025.0
93,1349,545,697.0
94,824,559,2438.0
95,684,560,1181.0
96,1077,559,697.0
97,615,563,697.0
98,894,568,698.0
99,13,572,686.0
100,146,595,1958.0
101,97,580,700.0
102,939,584,698.0
103,1302,589,691.0
104,364,603,1353.0
105,464,596,697.0
106,204,597,699.0
107,751,603,1165.0
108,663,608,697.0
109,1166,614,697.0
110,952,631,697.0
111,451,634,1267.0
112,862,632,697.0
113,75,636,690.0
114,1329,639,697.0
115,1201,639,693.0
116,569,645,697.0
117,994,645,692.0
118,407,646,700.0
119,372,655,1152.0
120,733,657,691.0
121,1245,658,689.0
122,666,677,2456.0
123,64,672,698.0
124,244,675,1379.0
125,1086,676,696.0
126,12,687,661.0
127,429,707,1353.0
128,919,695,695.0
129,1144,696,692.0
130,789,698,695.0
131,1275,707,694.0
132,1365,717,696.0
133,959,720,699.0
134,1103,726,694.0
135,488,729,695.0
136,545,730,697.0
137,580,746,696.0
138,907,753,694.0
139,523,756,698.0
140,344,757,696.0
141,1180,756,696.0
142,218,762,690.0
143,749,766,694.0
144,395,779,698.0
145,571,787,697.0
146,899,793,1341.0
147,20,804,1257.0
148,366,795,696.0
149,707,809,1458.0
150,835,799,699.0
151,288,822,1243.0
152,642,822,695.0
153,1177,831,1339.0
154,820,829,695.0
155,145,858,1389.0
156,236,861,978.0
157,815,877,2027.0
158,984,869,698.0
159,292,882,1159.0
160,684,876,696.0
161,430,883,697.0
162,534,893,1329.0
163,106,892,1366.0
164,44,890,696.0
165,627,890,696.0
166,1162,895,932.0
167,1007,902,696.0
168,488,906,699.0
169,150,907,700.0
170,727,909,697.0
171,1195,915,693.0
172,868,928,699.0
173,549,932,695.0
174,64,934,692.0
175,382,942,1057.0
176,272,943,699.0
177,1353,945,688.0
178,1393,946,300.0
179,331,947,631.0
180,837,950,504.0
181,17,953,338.0
182,120,953,352.0
183,462,955,212.0
