Id,Centroid_x,Centroid_y,Area,Eccentricity
3,640,42,963.0,0.8374400078679991
8,761,43,637.0,0.8897583429572629
10,726,42,289.0,0.5183100050988231
11,553,46,310.0,0.5720066109766366
12,792,45,181.0,0.8888814763364934
13,490,72,340.0,0.6787231014722636
14,542,73,192.0,0.8084862605385857
15,722,76,272.0,0.6276571282303612
16,749,91,283.0,0.45581026683966497
17,711,95,329.0,0.2633963807867455
18,731,100,173.0,0.8543480219270588
19,578,115,265.0,0.4862158014796277
20,629,129,323.0,0.267923674472145
21,744,149,1243.0,0.9119598589838103
22,808,130,143.0,0.8866001166509225
23,550,143,159.0,0.8594404001293796
24,642,160,282.0,0.34128174795064553
26,642,189,287.0,0.3916213199450866
27,594,217,1747.0,0.7890631136903178
28,539,213,159.0,0.840176994058127
29,410,229,153.0,0.8720473482802739
30,678,248,528.0,0.7587879418830534
31,708,246,528.0,0.7299966258654025
32,792,249,510.0,0.7518039724371829
33,738,250,202.0,0.739948562019687
34,522,258,314.0,0.20660264968874134
35,714,273,323.0,0.3986549931856551
36,766,322,1820.0,0.9334225518163406
37,547,299,746.0,0.7962046063722817
40,899,300,467.0,0.8787462493335061
41,975,301,453.0,0.8749642860667471
44,821,322,1426.0,0.7850313537238911
45,676,336,588.0,0.9457319125618372
46,579,370,3226.0,0.9689284309766716
47,913,334,523.0,0.7204098223973865
48,628,352,666.0,0.8958700695913464
49,347,351,553.0,0.6924384887423827
50,663,352,332.0,0.13704534528947576
51,407,355,206.0,0.7742905038604608
52,498,371,1107.0,0.9134178461160656
53,985,360,444.0,0.8573021024715775
54,717,364,202.0,0.7683517959448988
56,770,385,836.0,0.9181867808696987
58,701,405,1659.0,0.3547383248648659
61,900,406,309.0,0.40562753515195193
62,757,415,660.0,0.8416727537353721
64,539,435,526.0,0.7474495507024649
66,506,437,188.0,0.7989038392308468
68,585,444,533.0,0.7409295846400878
70,480,444,309.0,0.3287879835296222
73,868,459,699.0,0.8119318005506464
74,362,467,234.0,0.7047272820212983
76,654,485,542.0,0.7201535666860706
77,363,485,229.0,0.8687985015615362
81,957,496,205.0,0.7771569907888267
82,527,503,114.0,0.9476573276115321
85,669,513,351.0,0.49749845906280393
86,434,522,225.0,0.675377737531711
87,637,527,344.0,0.4968881842197606
88,487,590,113.0,0.9465218485033714
89,701,624,334.0,0.5037309598669971
90,587,629,326.0,0.23389684798548468
91,728,628,198.0,0.7747795785698028
92,762,628,266.0,0.5870411997855204
