Id,Centroid_x,Centroid_y,Area,Eccentricity
4,656,30,296.0,0.411095663397301
10,609,49,459.0,0.946397098373368
11,722,39,266.0,0.5923205432507543
15,780,46,583.0,0.8740092814902135
16,745,39,138.0,0.9246348163967433
17,656,54,188.0,0.8151752971746477
18,707,64,259.0,0.5764897121788286
19,491,70,410.0,0.7503042513868464
20,532,77,307.0,0.34998707592562023
21,509,82,137.0,0.9237903354190494
22,709,98,523.0,0.8025841134260236
23,613,108,309.0,0.2680143817752648
24,737,132,523.0,0.7647942376046675
25,803,132,310.0,0.2561915514666032
26,626,142,317.0,0.30851109432291624
27,690,147,121.0,0.9294869430520832
28,725,149,124.0,0.9288991261445674
29,751,167,575.0,0.821581357713677
30,648,163,306.0,0.2916955302260773
32,625,178,123.0,0.9372597633262212
33,654,194,319.0,0.2964221099291501
34,540,201,198.0,0.7943890470159328
35,590,218,1260.0,0.8834071738013249
36,943,204,100.0,0.9552687192937915
37,624,218,320.0,0.04703585862409931
38,678,248,512.0,0.734556926877011
39,717,257,1117.0,0.793342557186754
40,466,243,172.0,0.8617063735327309
41,792,251,506.0,0.7519008048252759
42,938,253,317.0,0.23760817747096713
43,518,260,305.0,0.34659566886981924
45,766,321,1839.0,0.9394831217757064
47,897,292,305.0,0.25757109566476744
48,982,292,318.0,0.4037104449245915
49,547,301,726.0,0.7299516434906013
51,821,322,1441.0,0.7359824564633408
54,668,321,223.0,0.6576239450303102
55,439,325,295.0,0.4206003913435766
56,574,366,2888.0,0.9617952670322474
58,912,337,494.0,0.6920199083229186
59,637,346,391.0,0.6302905995673602
60,347,351,571.0,0.6740330294368637
61,617,359,326.0,0.2629080742251285
62,498,370,1098.0,0.9004373421150452
63,661,359,141.0,0.8965601207884152
65,708,371,329.0,0.37270079357920666
66,765,384,874.0,0.9354683730227916
67,985,383,534.0,0.9264044915332816
69,634,388,249.0,0.5723860460538759
70,699,405,1700.0,0.5454834911378832
71,759,416,658.0,0.8486963768028035
72,539,435,522.0,0.7379671713070111
74,639,429,246.0,0.6122789189884792
75,875,430,319.0,0.3754735430400581
76,487,433,380.0,0.936466572690129
78,586,443,529.0,0.7337609596858026
81,869,460,715.0,0.8424971415118829
83,360,471,484.0,0.847484156215828
84,656,486,567.0,0.7420236480925257
86,887,491,329.0,0.4170970489195217
87,665,516,349.0,0.534758983427704
88,424,519,248.0,0.6368566985484762
89,643,524,331.0,0.4568000382960381
90,530,534,287.0,0.4950049878429573
91,490,610,304.0,0.29854201409300873
92,577,635,247.0,0.6032283691393864
93,736,645,680.0,0.9205364441910756
94,745,674,333.0,0.1708447261777378
