Id,Centroid_x,Centroid_y,Area,Eccentricity
3,617,25,239.0,0.6969436962556883
7,647,51,656.0,0.9010884142685927
8,769,46,882.0,0.9701698890909869
9,551,48,569.0,0.6687687414369003
10,714,72,332.0,0.3907585962633976
11,502,81,574.0,0.8527507537877401
12,720,94,325.0,0.2764959420997787
13,762,98,104.0,0.9558914554670735
14,559,100,133.0,0.918545318351636
15,686,107,170.0,0.8419668531260525
16,606,124,159.0,0.8545550494728882
17,745,148,1206.0,0.891423752593687
18,632,140,624.0,0.9068774533172936
20,799,152,222.0,0.6832337746361896
21,553,189,257.0,0.5542835971227258
22,642,199,299.0,0.3932989518577785
23,591,216,1770.0,0.8195761847444298
24,470,216,143.0,0.8976901948432058
25,693,247,1089.0,0.8941367544012938
26,735,239,213.0,0.7092972580302226
27,792,247,517.0,0.7621754076430827
28,510,253,321.0,0.2096899507518666
29,715,274,329.0,0.43078752039604445
30,547,297,740.0,0.7909556675717532
32,766,322,1850.0,0.9299459342651331
33,894,297,559.0,0.8340687668779934
34,983,292,326.0,0.33358135270424527
37,821,322,1440.0,0.7882879806077517
39,962,321,327.0,0.3440380160980904
41,661,326,118.0,0.9231751072372756
42,579,371,3325.0,0.9698954218080162
43,913,334,522.0,0.7370498175294774
44,439,335,190.0,0.7778892448152723
45,980,350,673.0,0.8996914274247843
46,629,352,676.0,0.8922445495290471
47,348,352,557.0,0.7206901398659695
48,722,351,321.0,0.3067946570167865
51,691,354,295.0,0.22528170718298687
52,667,357,332.0,0.3157837276701959
53,497,370,1094.0,0.9084404556044532
54,769,384,844.0,0.94135301652926
55,702,405,1687.0,0.40715479050280007
56,900,405,322.0,0.41135960016573997
57,757,414,661.0,0.8394715231519746
58,489,427,139.0,0.9058561330559727
60,539,435,515.0,0.7295052203118618
61,585,444,532.0,0.7462689118819383
64,971,449,151.0,0.8959279582625428
65,869,459,713.0,0.8126855739103583
67,463,469,309.0,0.314429304352275
68,371,475,435.0,0.7973222643455122
69,654,485,582.0,0.6705287094637904
70,473,492,207.0,0.9256477408474227
71,668,513,362.0,0.5621004148022254
72,446,519,266.0,0.49485319982642323
73,641,531,253.0,0.6574987415555953
75,673,612,196.0,0.791035972997626
77,498,629,327.0,0.18015765130796835
78,702,628,345.0,0.48234960341381844
79,759,628,300.0,0.2368075011390332
80,593,635,322.0,0.24857979718134204
