Id,Centroid_x,Centroid_y,Area,Eccentricity
4,640,45,1011.0,0.7574781740817276
6,763,44,674.0,0.8206934367280576
7,732,48,332.0,0.3299934562304279
8,792,45,187.0,0.9029289814419084
9,552,54,489.0,0.8456797618648096
11,487,71,231.0,0.41929510290931515
12,716,72,301.0,0.3630538539977444
13,504,84,310.0,0.34829522140371333
14,755,87,216.0,0.690069535660869
15,715,102,530.0,0.8077156731688871
16,567,111,312.0,0.1699944164126036
17,630,128,326.0,0.37573421380912075
18,745,149,1194.0,0.911357182633401
19,812,142,269.0,0.4506068007919291
20,575,142,178.0,0.8307268386359099
21,640,155,315.0,0.26433519996658006
22,637,193,271.0,0.49940088868298255
23,536,201,317.0,0.37397032331853625
24,593,217,1717.0,0.7874045551776978
25,433,214,156.0,0.8635576458632526
26,693,246,1101.0,0.8894081226996724
27,733,243,311.0,0.2674620276467585
28,792,248,521.0,0.7566982665386635
29,517,258,293.0,0.3903132246272917
30,714,273,334.0,0.47804465793255047
31,547,298,747.0,0.7791024255922671
32,766,322,1840.0,0.932370435412072
34,894,299,498.0,0.7518253190406543
35,976,305,665.0,0.8757529316250321
36,821,322,1440.0,0.794825400249738
40,668,327,307.0,0.4332406226270371
41,579,370,3266.0,0.9687454400808128
42,914,335,534.0,0.7488805946035703
43,411,344,288.0,0.5144171973368105
44,640,353,1042.0,0.8977855992924281
45,348,352,564.0,0.7059907121536855
46,983,353,607.0,0.8671974784254395
48,683,354,188.0,0.8099218123674196
50,719,356,304.0,0.3284332818420801
51,497,370,1097.0,0.9057520616298046
53,770,385,835.0,0.9284051563584553
54,702,405,1670.0,0.3793776486263772
56,900,400,321.0,0.5203843544870831
57,757,415,661.0,0.8430180113438744
58,539,435,524.0,0.74053383131832
59,492,436,287.0,0.45635222484934035
60,585,444,535.0,0.7426940225456117
63,869,459,719.0,0.8156053699802395
64,476,456,164.0,0.8647660768897942
65,368,466,273.0,0.5339215752877996
66,654,485,576.0,0.6963131573268397
67,363,485,191.0,0.833052376478257
68,981,484,237.0,0.7246654685458876
70,510,492,242.0,0.6282435680772879
72,668,513,367.0,0.5589858274680498
73,444,520,295.0,0.2730507366586553
74,637,525,323.0,0.5427338037228443
75,491,608,308.0,0.25384504134942215
76,714,608,210.0,0.7221794063019518
77,702,624,344.0,0.41865802043974176
78,777,627,213.0,0.7104619863814434
79,593,634,321.0,0.25848237969083293
