Id,Centroid_x,Centroid_y,Area,Eccentricity
3,617,25,245.0,0.6783641805143784
8,773,44,912.0,0.9284829375235676
9,652,39,323.0,0.17393910064240867
10,558,50,240.0,0.7031648160285044
11,533,54,290.0,0.3933554906579026
12,727,55,135.0,0.9131380120124158
13,643,62,326.0,0.31800832940248885
15,703,70,316.0,0.24746976622930522
16,498,72,320.0,0.47592566405908193
17,570,82,290.0,0.40911960019114796
18,657,82,129.0,0.9180288650803217
19,516,83,295.0,0.39959585553134597
20,632,84,174.0,0.8247625227508819
21,717,94,314.0,0.245210868902692
22,745,144,1396.0,0.9299424234560943
23,637,136,582.0,0.9181691692543897
24,792,136,115.0,0.9278374574789021
27,589,213,1990.0,0.8521089240720119
28,651,207,132.0,0.9182827819712408
29,697,253,1412.0,0.7961857896403213
30,738,243,251.0,0.6010922366233398
31,791,247,501.0,0.7411699400633767
32,505,256,505.0,0.8359227880661237
33,984,286,203.0,0.772436557311775
34,546,297,742.0,0.8036865576316671
35,766,321,1844.0,0.9260316072606222
36,887,290,308.0,0.3581668463576239
38,821,322,1432.0,0.7836801208288844
40,911,331,655.0,0.7705073659477881
41,961,319,226.0,0.7315635078855532
42,642,321,318.0,0.20680044868466782
43,470,324,111.0,0.9484073509289128
44,580,370,3303.0,0.9694919973240568
45,628,352,677.0,0.8918372475000257
46,970,344,210.0,0.7470630839894541
47,349,352,531.0,0.7442096814995933
48,722,351,315.0,0.2713120893747431
50,993,353,338.0,0.360822875218796
52,497,370,1116.0,0.9143531192373285
53,698,360,322.0,0.28463342374569794
54,666,363,302.0,0.32905643773455906
56,770,387,847.0,0.9356731725724449
58,702,405,1676.0,0.3782435024480835
59,891,404,184.0,0.8466332692376334
60,758,413,679.0,0.8423171660601242
63,928,425,180.0,0.8182325308720863
64,539,435,517.0,0.7252714047189025
65,474,433,310.0,0.3298535955235474
67,586,445,536.0,0.7446770093772542
69,869,457,711.0,0.8046296977296014
71,373,475,553.0,0.7744134119362234
72,478,468,208.0,0.7726419951623176
73,654,485,593.0,0.6492053083809447
77,450,502,419.0,0.8545454889289433
78,665,519,693.0,0.8507771538284798
79,755,613,303.0,0.393081076609589
80,493,620,312.0,0.17825074333860405
81,703,628,329.0,0.4281703996614939
82,588,631,272.0,0.5554546604080215
83,630,650,143.0,0.8872307194028469
