Id,Centroid_x,Centroid_y,Area,Eccentricity
4,644,25,257.0,0.6620926334675311
11,726,40,309.0,0.4525337418960418
12,601,48,524.0,0.8055106462825219
13,776,47,746.0,0.9046780897763191
15,649,47,298.0,0.4113768784968285
16,708,52,303.0,0.36867337599291516
17,490,70,391.0,0.7539610638687
18,523,71,324.0,0.28108409929898737
19,708,93,500.0,0.8767920900104448
21,476,99,151.0,0.8910263873683942
22,615,107,278.0,0.5350438477007762
23,737,132,523.0,0.7681103196485783
24,804,131,313.0,0.20585534928210994
25,629,153,844.0,0.6419099248898452
26,678,139,109.0,0.9372045608083467
27,715,147,227.0,0.6481717383405142
28,752,169,525.0,0.7741335318704723
29,536,191,193.0,0.7859026609351293
30,654,194,327.0,0.2792016559388754
31,960,206,140.0,0.8985103409069823
32,590,218,1263.0,0.8820865426663834
33,624,219,320.0,0.20960876532928588
34,440,222,160.0,0.8596668086926068
35,678,248,504.0,0.7278368307463153
36,713,257,898.0,0.9185242615367013
37,932,247,279.0,0.4802717260667585
38,791,250,477.0,0.7146414961021049
39,748,257,241.0,0.6288365889089353
40,516,258,315.0,0.18174230632374497
41,765,321,1804.0,0.9441287297130043
43,899,290,286.0,0.40659561394405
44,985,293,331.0,0.28621066805509243
45,546,300,663.0,0.5531829701120116
47,821,322,1437.0,0.7353387639891854
48,444,317,318.0,0.1896734763780845
50,667,321,299.0,0.3628406316132868
51,574,365,2879.0,0.9626382956241097
52,913,339,524.0,0.7807411836336894
53,636,346,341.0,0.19659774997679122
54,347,351,567.0,0.6793350298268421
55,617,358,325.0,0.22385990595565353
56,499,370,1122.0,0.8909107409313167
57,711,363,221.0,0.6884947593578717
58,980,369,282.0,0.5907735351814658
60,766,383,872.0,0.9329754520126483
61,661,372,209.0,0.739980601732539
62,699,404,1691.0,0.6148489893492409
64,982,401,317.0,0.2925377200655181
66,648,408,620.0,0.9127922966212434
67,760,416,625.0,0.8413982480540336
69,501,432,505.0,0.8307534245282281
71,539,435,518.0,0.7391454900567453
72,867,454,916.0,0.9302648952324855
73,586,443,538.0,0.7438593923024165
77,359,471,469.0,0.867317954655735
78,657,487,557.0,0.7421025379786408
79,883,490,326.0,0.4249580200816062
80,666,516,356.0,0.5418396023278997
81,423,521,318.0,0.24325530077936486
82,644,526,334.0,0.42805225974999345
83,537,532,231.0,0.7017034055366616
84,728,632,257.0,0.7041428865130608
85,492,627,114.0,0.9481518845927221
86,584,638,261.0,0.5559950681844912
87,744,650,343.0,0.4166160134752013
88,744,674,329.0,0.30723825973125235
