Id,Centroid_x,Centroid_y,Area,Eccentricity
3,619,25,248.0,0.6487392319929433
6,713,30,346.0,0.20643261528608933
8,643,50,979.0,0.9207352651019979
14,766,44,675.0,0.9143215974477251
15,684,43,309.0,0.2635434153304154
16,561,55,343.0,0.343021234706648
18,539,58,273.0,0.6257728917407335
19,501,71,318.0,0.383218345545729
20,781,67,182.0,0.8200142977453964
22,599,88,469.0,0.8995861484983694
23,760,94,478.0,0.7805324884794482
24,717,99,321.0,0.28242701873374815
25,524,105,315.0,0.42151004784785034
26,742,148,1296.0,0.8308752629456786
27,619,153,319.0,0.2372441785015427
28,587,155,312.0,0.3849143514839221
30,729,191,181.0,0.835434218415986
31,592,218,1724.0,0.7441551835518083
32,692,248,1073.0,0.8908030469296615
33,790,246,484.0,0.721205279851746
34,518,246,231.0,0.6564024508371606
35,734,246,320.0,0.1755399807563944
36,440,268,170.0,0.8429354485624263
37,978,269,268.0,0.5100739749692983
38,713,275,329.0,0.44785421846914913
39,567,347,3702.0,0.9744616427062311
40,766,321,1837.0,0.9197806849794642
41,888,289,314.0,0.33946882017100033
42,968,297,326.0,0.2946227103585863
43,917,305,176.0,0.853425014890227
45,823,318,1051.0,0.9393762826106854
46,648,317,310.0,0.3525386973100064
49,912,336,521.0,0.7510655851206266
50,808,336,336.0,0.4412599566427235
51,642,348,684.0,0.8843953456834681
52,999,347,342.0,0.27360393157793433
53,348,351,567.0,0.7244418692563764
54,722,352,317.0,0.29585985538478277
55,688,353,321.0,0.21964171891377837
57,496,368,1076.0,0.8977478432905021
58,619,362,322.0,0.1381068327957429
60,992,369,242.0,0.6656826730337317
62,752,379,326.0,0.3805968420111397
63,703,405,1678.0,0.2626806249180327
64,780,395,543.0,0.8072496585122235
66,894,399,313.0,0.3744805258944389
67,756,412,696.0,0.8487166516633454
68,511,414,228.0,0.7019009958043998
70,634,421,113.0,0.9288771298098549
72,537,434,591.0,0.5712058756219425
75,584,446,525.0,0.723499512554528
78,870,457,756.0,0.8310216566527391
79,355,445,244.0,0.6861699101424441
80,849,450,300.0,0.48883897729883563
82,443,458,177.0,0.8793212563828247
83,466,469,122.0,0.9370549096292609
85,657,485,585.0,0.7780690263443466
86,389,480,170.0,0.8590536322382908
87,670,511,356.0,0.5017464384384912
88,463,526,238.0,0.6438935443728395
89,659,533,328.0,0.47977335293428575
90,766,578,327.0,0.4969887302836386
91,480,619,224.0,0.6964155547568748
92,594,637,460.0,0.7698058426489448
93,715,648,127.0,0.9249522977260166
