Id,Centroid_x,Centroid_y,Area,Eccentricity
3,619,25,249.0,0.6977207424030442
4,719,33,328.0,0.47370646657907006
5,645,48,976.0,0.8902679991085745
7,681,44,285.0,0.44307577359610767
8,746,45,334.0,0.29965314844428037
9,775,51,325.0,0.27130725537283834
10,560,55,342.0,0.34972349128181585
11,536,61,331.0,0.2732967603177234
12,584,66,273.0,0.47898044742901175
13,763,69,236.0,0.6528986669893869
15,500,77,184.0,0.8183555513774833
16,612,83,226.0,0.6657183052467431
17,758,100,603.0,0.8645261598190223
18,718,99,321.0,0.2874121694757249
19,518,109,317.0,0.3680961772857291
20,743,149,1372.0,0.859265881553576
21,615,150,304.0,0.3316193988763246
22,584,151,319.0,0.24680859123863944
25,591,218,1767.0,0.7200542919600154
26,743,211,166.0,0.8571937319905839
27,730,240,316.0,0.16744325998897203
28,692,247,1095.0,0.8876508581804031
29,791,246,511.0,0.752500351765493
30,532,245,317.0,0.22007677050443877
31,436,246,181.0,0.8100737546835891
32,984,262,324.0,0.14950844367828928
33,713,275,332.0,0.4594122134332621
34,513,283,285.0,0.48649838769148473
35,546,293,752.0,0.7924666669396498
36,888,288,315.0,0.36551056747814575
37,767,322,1899.0,0.911258412083979
38,967,296,304.0,0.39107072116856884
39,916,306,123.0,0.9296893885311042
40,819,322,1417.0,0.8319797507107156
41,652,316,321.0,0.25629605343692946
42,579,369,2927.0,0.9551190866394274
43,913,337,539.0,0.778121104215506
44,643,349,701.0,0.8974978339881152
45,998,353,511.0,0.887824037512981
46,348,352,566.0,0.7248340983022872
47,722,351,318.0,0.2517036309558511
48,689,353,322.0,0.28314273434542647
51,495,368,1072.0,0.8839113453768784
52,617,362,324.0,0.23166612841072645
54,749,378,331.0,0.4883575774257876
58,703,405,1657.0,0.33820930358665807
59,781,395,536.0,0.8051345722404334
61,893,401,324.0,0.40362061674657
62,757,412,701.0,0.8618725038468117
66,535,434,701.0,0.5466440153755154
67,357,438,243.0,0.6282331540729323
69,584,446,512.0,0.7108557952262313
71,868,458,895.0,0.6844415097214805
72,386,458,170.0,0.8652180508679701
73,446,474,611.0,0.8735735655979247
74,657,484,588.0,0.7849752013507953
75,669,511,365.0,0.5546573236989847
76,463,516,176.0,0.8380872252709973
77,659,532,336.0,0.49059562829870995
78,768,581,311.0,0.5351692779978081
79,483,623,242.0,0.6307198944718574
80,612,624,152.0,0.8548583206590503
81,590,632,329.0,0.1418978066055602
82,719,664,311.0,0.1199178686915709
