Id,Centroid_x,Centroid_y,Area,Eccentricity
4,634,30,344.0,0.43448561119160917
7,727,35,355.0,0.17380285152883118
8,762,41,738.0,0.9109758803029314
10,555,45,321.0,0.18809096978286127
11,791,45,196.0,0.9038217223173819
13,650,48,237.0,0.6717178478637239
14,628,57,325.0,0.2589054128613186
15,490,69,352.0,0.7646622075515815
16,543,77,298.0,0.5145920184678704
17,720,91,1011.0,0.8007630430566995
18,585,110,300.0,0.23080877552954676
20,516,123,104.0,0.9570722009854538
21,744,149,1286.0,0.909907899116517
22,788,129,279.0,0.4068657571122375
23,625,139,333.0,0.41521507106416605
24,644,162,296.0,0.3776999331830734
25,647,192,320.0,0.2101123746441561
26,598,215,1932.0,0.7503063632612349
27,524,212,199.0,0.7792549917855768
28,678,247,522.0,0.7570159012395492
29,716,256,1209.0,0.6794990362280691
30,792,250,524.0,0.7736681207016085
31,511,261,313.0,0.2785698090929677
32,402,269,206.0,0.7713370845310172
33,963,288,310.0,0.3681059463193629
34,938,289,134.0,0.9183763041644182
35,766,322,1832.0,0.9331414073765506
36,546,300,751.0,0.7422048393822274
38,896,295,317.0,0.4268961968082553
39,980,300,347.0,0.34115644481085516
41,821,322,1440.0,0.790929971575883
43,666,325,318.0,0.34299193692913904
44,578,370,3243.0,0.9675299569169958
45,914,333,508.0,0.7211701977993078
46,410,334,129.0,0.9160710489742252
47,692,342,331.0,0.5203894236244792
48,628,351,673.0,0.8936849435091802
49,347,351,553.0,0.7458099558302255
51,662,349,337.0,0.2709743367011028
53,497,371,1122.0,0.9102783613332783
54,1003,366,136.0,0.9232833059398682
55,758,369,309.0,0.5039714121991025
56,976,369,321.0,0.44343419727685063
57,717,371,303.0,0.352043557044301
60,775,392,544.0,0.8128883006586366
61,701,405,1690.0,0.318512033766324
63,890,408,310.0,0.5173334262693322
64,758,415,662.0,0.8413883144855141
65,497,428,543.0,0.8910180331210593
66,539,435,536.0,0.7485559707559616
68,585,444,534.0,0.7365733350319081
71,869,459,714.0,0.8173258762246473
73,361,473,537.0,0.8732592660076689
75,654,486,572.0,0.698413569709983
76,916,490,164.0,0.8265044584819063
77,534,501,329.0,0.2989641628940814
78,668,513,365.0,0.5535872570845309
79,431,515,324.0,0.26895833017299886
80,644,525,304.0,0.38016448812484893
83,474,593,265.0,0.4860463087708971
84,701,625,335.0,0.4671461615878036
85,584,629,321.0,0.20823470551999182
86,765,638,246.0,0.6570109081622553
87,727,670,219.0,0.7227267039280774
