Id,Centroid_x,Centroid_y,Area,Eccentricity
3,619,25,247.0,0.6265114153408862
7,721,32,114.0,0.946226926928795
9,653,38,328.0,0.14642666520278536
12,774,45,916.0,0.9296105226816728
13,528,57,210.0,0.8655216524736036
14,557,57,333.0,0.26959619754294833
15,643,60,374.0,0.6922490623571622
16,697,65,319.0,0.10814530794321178
19,506,68,204.0,0.767524341318021
20,633,77,161.0,0.8701514892489216
21,573,84,236.0,0.6771857973959626
22,520,93,325.0,0.1915387782398202
23,716,95,318.0,0.24835590187037349
24,742,101,238.0,0.6142826092412575
25,787,107,175.0,0.8398036769712306
26,637,128,583.0,0.8565315721375893
27,743,148,1212.0,0.8874943941624504
29,591,215,1914.0,0.7593761034045338
30,670,190,195.0,0.7627668347747983
31,693,247,1080.0,0.897875049262709
32,737,246,305.0,0.32206647420145296
33,791,246,489.0,0.7237170611232411
34,511,257,315.0,0.16777271425208065
35,713,273,328.0,0.3916001269964523
36,486,273,212.0,0.7078876502060522
37,977,277,272.0,0.5777179760870893
38,546,296,745.0,0.8098967915150104
39,766,321,1876.0,0.9228436927168849
40,888,290,314.0,0.3853648326887667
41,968,305,318.0,0.4834692390429463
43,821,322,1410.0,0.7819974052638153
45,490,319,216.0,0.7121551800708519
46,913,332,657.0,0.6452637440703585
47,643,325,310.0,0.22665733275102154
48,574,366,2922.0,0.9616142790152672
49,628,352,687.0,0.8914429728186575
50,348,352,561.0,0.6981421518665452
52,1001,349,324.0,0.403544782518651
53,722,352,321.0,0.36802793068857903
54,963,350,250.0,0.633820449150949
57,497,370,1132.0,0.9091876113861793
59,695,359,292.0,0.4605379494987268
61,665,361,312.0,0.3066695330757949
63,770,387,897.0,0.944724272088225
67,703,405,1664.0,0.3435575416573596
69,885,392,325.0,0.5036225477139882
71,633,410,333.0,0.5950654030826898
73,758,413,685.0,0.8476328579268486
75,481,427,132.0,0.9244818165166148
76,539,435,517.0,0.7190412168244527
77,893,428,199.0,0.7790373527029824
79,585,445,527.0,0.7392970911294671
82,869,457,725.0,0.7995042977116261
85,485,462,293.0,0.45313438146429585
86,372,473,521.0,0.8206050533310035
87,449,478,252.0,0.6289691407045728
88,654,485,577.0,0.6888488445483685
90,668,511,364.0,0.5636519467119844
91,444,511,274.0,0.5272962437480366
92,661,533,338.0,0.5851094759813629
93,759,618,260.0,0.6347395123567718
94,488,621,267.0,0.4777540514297862
95,708,631,303.0,0.5272235938363377
96,584,635,280.0,0.41122777960726675
97,606,672,157.0,0.8735512509431262
