Id,Key
1,591
2,5
3,6
4,4
5,595
6,577
7,9
8,10
9,414
10,507
11,393
12,512
13,12
14,22
15,358
16,412
17,17
18,19
19,24
20,26
21,428
22,253
23,27
24,536
25,29
26,34
27,296
28,33
29,532
30,586
31,31
32,533
33,381
34,37
35,36
36,270
37,35
38,264
39,506
40,518
41,43
42,46
43,519
44,45
45,401
46,374
47,261
48,244
49,50
50,425
51,590
52,534
53,572
54,573
55,540
56,550
57,286
58,310
59,58
60,543
61,320
62,553
63,538
64,66
65,69
66,62
67,64
68,70
69,557
70,272
71,71
72,438
73,74
74,77
75,444
76,405
77,395
78,78
79,307
80,541
81,580
82,441
83,83
84,496
85,544
86,85
87,87
88,413
89,98
90,525
91,96
92,399
93,555
94,497
95,596
96,566
97,527
98,106
99,103
100,99
101,451
102,420
103,529
104,258
105,109
106,442
107,574
108,120
109,526
110,528
111,111
112,115
113,587
114,124
115,128
116,123
117,121
118,571
119,593
120,392
121,113
122,190
123,122
124,242
125,129
126,575
127,131
128,435
129,295
130,137
131,132
132,315
133,126
134,139
135,292
136,140
137,302
138,578
139,144
140,531
141,582
142,231
143,147
144,583
145,436
146,551
147,439
148,422
149,474
150,385
151,148
152,197
153,160
154,549
155,161
156,482
157,193
158,503
159,432
160,584
161,579
162,511
163,169
164,170
165,167
166,159
167,562
168,171
169,558
170,594
171,490
172,201
173,517
174,576
175,547
176,198
177,491
178,185
179,561
180,177
181,181
182,182
183,179
184,186
185,563
186,552
