Id,Key
1,1
2,2
3,5
4,6
5,4
6,7
7,3
8,8
9,10
10,9
11,11
12,12
13,13
14,14
15,15
16,16
17,19
18,17
19,204
20,20
21,203
22,24
23,202
24,22
25,205
26,26
27,27
28,28
29,29
30,32
31,30
32,31
33,35
34,34
35,33
36,36
37,37
38,39
39,216
40,41
41,40
42,194
43,45
44,42
45,47
46,44
47,48
48,43
49,52
50,46
51,49
52,50
53,51
54,199
55,55
56,54
57,53
58,57
59,56
60,58
61,59
62,62
63,63
64,60
65,64
66,66
67,209
68,65
69,68
70,69
71,70
72,71
73,73
74,77
75,76
76,74
77,75
78,78
79,79
80,81
81,80
82,82
83,83
84,84
85,85
86,86
87,87
88,89
89,90
90,88
91,92
92,95
93,91
94,211
95,96
96,99
97,102
98,98
99,93
100,100
101,101
102,105
103,103
104,106
105,107
106,108
107,109
108,212
109,112
110,119
111,111
112,116
113,114
114,117
115,113
116,118
117,115
118,120
119,189
120,121
121,123
122,190
123,122
124,124
125,125
126,128
127,127
128,129
129,131
130,130
131,132
132,135
133,126
134,133
135,213
136,136
137,137
138,210
139,139
140,141
141,140
142,142
143,143
144,146
145,145
146,147
147,144
148,149
149,148
150,150
151,152
152,151
153,154
154,157
155,214
156,155
157,197
158,160
159,158
160,161
161,159
162,163
163,193
164,162
165,165
166,166
167,200
168,167
169,169
170,171
171,170
172,168
173,201
174,173
175,215
176,207
177,175
178,176
179,177
180,178
181,181
182,183
183,198
184,185
185,179
186,208
187,182
188,180
189,184
190,187
191,186
