Id,Key
1,5
2,6
3,1
4,4
5,577
6,414
7,9
8,10
9,507
10,393
11,512
12,12
13,358
14,22
15,412
16,19
17,17
18,24
19,26
20,428
21,253
22,27
23,536
24,29
25,34
26,532
27,296
28,33
29,533
30,31
31,381
32,37
33,35
34,36
35,270
36,264
37,506
38,518
39,43
40,46
41,401
42,519
43,45
44,261
45,374
46,50
47,425
48,244
49,573
50,534
51,572
52,550
53,540
54,286
55,310
56,58
57,543
58,320
59,538
60,553
61,69
62,66
63,62
64,64
65,272
66,557
67,70
68,71
69,438
70,77
71,74
72,405
73,321
74,444
75,78
76,395
77,541
78,307
79,565
80,496
81,83
82,86
83,544
84,85
85,441
86,87
87,413
88,96
89,525
90,399
91,100
92,98
93,497
94,566
95,555
96,103
97,99
98,106
99,527
100,451
101,420
102,529
103,109
104,258
105,120
106,574
107,442
108,111
109,526
110,528
111,115
112,124
113,568
114,123
115,128
116,571
117,121
118,342
119,392
120,113
121,190
122,575
123,242
124,129
125,122
126,131
127,435
128,295
129,137
130,132
131,315
132,139
133,302
134,126
135,292
136,578
137,140
138,231
139,144
140,531
141,147
142,551
143,436
144,439
145,474
146,422
147,148
148,385
149,160
150,197
151,549
152,482
153,161
154,503
155,159
156,193
157,511
158,579
159,432
160,169
161,167
162,170
163,562
164,171
165,558
166,490
167,517
168,201
169,576
170,198
171,547
172,561
173,491
174,181
175,177
176,185
177,182
178,186
179,569
180,552
181,179
182,563
