Id,Key
1,591
2,5
3,6
4,4
5,1
6,577
7,9
8,10
9,414
10,507
11,393
12,512
13,12
14,358
15,22
16,412
17,19
18,17
19,24
20,26
21,428
22,253
23,27
24,536
25,29
26,34
27,296
28,532
29,33
30,586
31,31
32,533
33,381
34,37
35,36
36,35
37,270
38,264
39,506
40,518
41,43
42,45
43,46
44,519
45,401
46,261
47,374
48,589
49,50
50,425
51,244
52,590
53,534
54,573
55,572
56,540
57,550
58,286
59,310
60,58
61,543
62,320
63,553
64,66
65,538
66,69
67,62
68,64
69,70
70,557
71,272
72,71
73,438
74,74
75,77
76,405
77,444
78,395
79,78
80,307
81,541
82,580
83,441
84,83
85,496
86,544
87,85
88,87
89,413
90,525
91,98
92,96
93,399
94,592
95,566
96,497
97,555
98,106
99,527
100,103
101,99
102,451
103,420
104,258
105,529
106,109
107,442
108,120
109,574
110,526
111,528
112,111
113,115
114,587
115,124
116,121
117,128
118,123
119,571
120,593
121,392
122,113
123,588
124,190
125,122
126,129
127,242
128,575
129,131
130,435
131,295
132,137
133,132
134,315
135,139
136,126
137,292
138,140
139,302
140,578
141,144
142,531
143,582
144,231
145,147
146,583
147,436
148,551
149,439
150,474
151,422
152,148
153,385
154,197
155,160
156,549
157,161
158,482
159,503
160,193
161,584
162,432
163,579
164,511
165,169
166,170
167,167
168,159
169,562
170,558
171,171
172,517
173,490
174,201
175,576
176,547
177,198
178,491
179,177
180,185
181,181
182,561
183,182
184,179
185,563
186,186
187,552
