Id,Key
1,362
2,5
3,6
4,7
5,4
6,369
7,9
8,1
9,327
10,380
11,12
12,10
13,343
14,13
15,15
16,16
17,358
18,204
19,22
20,17
21,24
22,19
23,370
24,26
25,253
26,27
27,29
28,319
29,345
30,296
31,34
32,33
33,30
34,31
35,36
36,35
37,381
38,270
39,282
40,37
41,264
42,42
43,374
44,386
45,261
46,43
47,52
48,48
49,45
50,46
51,244
52,44
53,49
54,50
55,359
56,54
57,55
58,310
59,58
60,286
61,56
62,62
63,69
64,320
65,60
66,64
67,66
68,68
69,272
70,70
71,71
72,387
73,363
74,74
75,77
76,321
77,75
78,78
79,360
80,218
81,82
82,89
83,83
84,307
85,85
86,93
87,86
88,87
89,324
90,90
91,388
92,100
93,98
94,96
95,382
96,102
97,101
98,354
99,103
100,99
101,106
102,376
103,112
104,108
105,109
106,342
107,107
108,111
109,258
110,115
111,120
112,284
113,114
114,113
115,383
116,124
117,121
118,334
119,123
120,128
121,122
122,190
123,365
124,129
125,125
126,133
127,130
128,242
129,131
130,295
131,132
132,137
133,315
134,126
135,140
136,302
137,139
138,292
139,366
140,141
141,250
142,145
143,147
144,144
145,288
146,231
147,246
148,318
149,361
150,152
151,148
152,151
153,384
154,367
155,385
156,160
157,260
158,197
159,377
160,161
161,335
162,378
163,165
164,159
165,167
166,193
167,168
168,379
169,170
170,200
171,171
172,169
173,289
174,201
175,175
176,368
177,198
178,176
179,177
180,183
181,178
182,181
183,182
184,185
185,252
186,180
187,179
188,184
189,186
190,187
