Id,Key
1,1
2,2
3,5
4,3
5,6
6,4
7,7
8,8
9,10
10,11
11,12
12,9
13,14
14,13
15,16
16,15
17,17
18,204
19,19
20,24
21,236
22,20
23,22
24,202
25,234
26,26
27,27
28,237
29,29
30,32
31,30
32,31
33,34
34,28
35,33
36,35
37,36
38,243
39,37
40,39
41,244
42,40
43,42
44,45
45,48
46,52
47,47
48,43
49,44
50,46
51,50
52,199
53,49
54,51
55,54
56,55
57,235
58,57
59,56
60,58
61,59
62,63
63,62
64,209
65,60
66,64
67,66
68,65
69,68
70,69
71,70
72,71
73,73
74,245
75,222
76,74
77,77
78,75
79,78
80,82
81,218
82,89
83,85
84,83
85,223
86,86
87,87
88,81
89,90
90,238
91,240
92,239
93,91
94,95
95,96
96,99
97,98
98,102
99,93
100,101
101,100
102,224
103,103
104,106
105,108
106,107
107,109
108,112
109,229
110,241
111,111
112,116
113,117
114,115
115,113
116,118
117,114
118,120
119,189
120,225
121,121
122,230
123,123
124,124
125,190
126,127
127,128
128,122
129,125
130,129
131,131
132,130
133,242
134,132
135,133
136,126
137,135
138,136
139,213
140,137
141,139
142,210
143,142
144,140
145,143
146,141
147,146
148,147
149,145
150,144
151,231
152,150
153,246
154,148
155,152
156,151
157,155
158,157
159,197
160,232
161,160
162,158
163,161
164,159
165,162
166,163
167,193
168,165
169,167
170,200
171,166
172,169
173,201
174,171
175,170
176,168
177,173
178,207
179,233
180,175
181,176
182,178
183,177
184,198
185,183
186,181
187,185
188,179
189,208
190,182
191,180
192,186
193,184
194,187
