Id,Key
1,336
2,5
3,6
4,327
5,317
6,4
7,7
8,1
9,9
10,314
11,10
12,12
13,16
14,13
15,15
16,341
17,204
18,17
19,22
20,19
21,24
22,253
23,27
24,26
25,29
26,319
27,34
28,296
29,30
30,33
31,36
32,31
33,35
34,270
35,254
36,37
37,282
38,264
39,42
40,297
41,261
42,43
43,48
44,45
45,46
46,51
47,283
48,49
49,52
50,244
51,44
52,50
53,337
54,55
55,54
56,310
57,58
58,56
59,286
60,62
61,69
62,320
63,60
64,64
65,66
66,68
67,70
68,272
69,71
70,323
71,321
72,74
73,77
74,245
75,78
76,75
77,300
78,218
79,82
80,89
81,83
82,307
83,85
84,86
85,93
86,87
87,324
88,90
89,91
90,100
91,98
92,96
93,102
94,99
95,331
96,101
97,103
98,106
99,301
100,108
101,112
102,109
103,342
104,258
105,111
106,107
107,118
108,120
109,115
110,284
111,113
112,114
113,334
114,117
115,124
116,123
117,128
118,122
119,121
120,242
121,125
122,190
123,129
124,131
125,130
126,132
127,133
128,295
129,137
130,315
131,126
132,302
133,139
134,140
135,292
136,288
137,141
138,147
139,250
140,145
141,144
142,231
143,246
144,333
145,148
146,152
147,318
148,151
149,303
150,325
151,160
152,326
153,260
154,322
155,197
156,161
157,335
158,340
159,167
160,193
161,165
162,166
163,159
164,170
165,338
166,171
167,200
168,168
169,169
170,289
171,339
172,201
173,175
174,329
175,198
176,176
177,177
178,178
179,183
180,181
181,179
182,185
183,182
184,252
185,186
186,180
187,184
188,187
