Id,Key
1,7
2,362
3,5
4,6
5,1
6,4
7,498
8,410
9,9
10,414
11,10
12,411
13,393
14,12
15,358
16,22
17,412
18,428
19,19
20,17
21,24
22,26
23,253
24,27
25,29
26,492
27,33
28,34
29,296
30,30
31,31
32,35
33,381
34,37
35,36
36,270
37,471
38,264
39,454
40,43
41,374
42,401
43,475
44,261
45,46
46,49
47,467
48,45
49,425
50,244
51,50
52,484
53,54
54,493
55,310
56,56
57,286
58,476
59,58
60,479
61,69
62,62
63,494
64,320
65,66
66,64
67,480
68,272
69,70
70,71
71,77
72,405
73,74
74,395
75,438
76,321
77,444
78,78
79,468
80,75
81,441
82,496
83,83
84,85
85,307
86,86
87,413
88,477
89,87
90,96
91,497
92,98
93,100
94,418
95,399
96,90
97,451
98,416
99,103
100,99
101,106
102,420
103,442
104,452
105,258
106,434
107,109
108,342
109,111
110,120
111,107
112,115
113,460
114,114
115,124
116,489
117,469
118,123
119,121
120,392
121,128
122,113
123,499
124,190
125,122
126,125
127,129
128,242
129,435
130,131
131,295
132,132
133,137
134,315
135,126
136,139
137,140
138,302
139,292
140,481
141,144
142,250
143,147
144,288
145,231
146,145
147,439
148,436
149,422
150,152
151,148
152,474
153,246
154,385
155,160
156,486
157,197
158,482
159,161
160,462
161,483
162,193
163,159
164,167
165,200
166,169
167,432
168,170
169,168
170,171
171,495
172,490
173,368
174,201
175,176
176,491
177,198
178,182
179,178
180,177
181,179
182,181
183,185
184,500
185,186
186,180
187,184
